,id,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
797,797,10.5,-73.997677,40.722583,-73.992827,40.679183,2
798,798,45.0,-73.969852,40.750962,-73.781802,40.648527,1
799,799,3.0,0.0,0.0,0.0,0.0,5
800,800,4.1,-73.973141,40.785315000000004,-73.980153,40.775721000000004,1
801,801,23.7,-74.00532199999998,40.650103,-73.859852,40.711942,1
802,802,9.3,-73.97785,40.729675,-74.005877,40.725813,1
803,803,24.5,-73.995145,40.749812,-73.940478,40.718662,3
804,804,7.3,-73.958437,40.772909999999996,-73.974257,40.755255,1
805,805,10.1,-73.969813,40.763205,-73.99266800000002,40.721371999999995,2
806,806,3.7,-73.995863,40.744098,-73.990998,40.74107100000001,1
807,807,9.7,-73.990431,40.757773,-73.972639,40.763474,1
808,808,6.1,-73.984433,40.771084,-73.984433,40.771084,1
809,809,49.8,-73.782235,40.644690999999995,-73.973344,40.738062,2
810,810,4.9,-73.952797,40.780497,-73.955042,40.788527,5
811,811,7.7,-73.98729,40.739077,-74.008045,40.712154999999996,1
812,812,31.83,-73.865875,40.77044,-73.979228,40.749225,1
813,813,5.0,-73.981422,40.762434000000006,-73.983398,40.766286,2
814,814,4.5,-73.962681,40.775646,-73.95743399999998,40.777766,1
815,815,6.9,-73.96669200000002,40.789004,-73.959358,40.809018,1
816,816,12.5,-73.996905,40.756151,-73.954566,40.779942999999996,1
817,817,13.5,-73.982325,40.772905,-73.96529699999998,40.75908,6
818,818,9.5,-73.956678,40.775412,-73.97728199999997,40.75757700000001,1
819,819,6.1,-73.989675,40.756102,-73.970548,40.763163,1
820,820,4.5,-73.968897,40.798707,-73.96673299999998,40.793995,1
821,821,6.5,-73.984258,40.76014,-73.99738,40.749263,1
822,822,7.3,-73.963465,40.774312,-73.9834,40.766892999999996,1
823,823,7.7,-73.96971500000002,40.75779,-73.99134000000002,40.750122999999995,1
824,824,7.7,-73.9957,40.76442700000001,-73.992148,40.744787,2
825,825,8.9,-73.991738,40.74440300000001,-73.959888,40.769403000000004,2
826,826,10.5,-73.978193,40.751915000000004,-74.004858,40.751853000000004,1
827,827,6.0,-73.956829,40.72098,-73.957186,40.732846,1
828,828,5.0,-73.974776,40.771861,-73.980998,40.770901,1
829,829,8.0,-73.962843,40.76655,-73.947115,40.771767,1
830,830,13.3,-73.94780899999998,40.782872,-73.988676,40.741282,1
831,831,2.9,-73.97988199999998,40.758655,-73.977834,40.762103,1
832,832,25.45000000000001,-73.99055,40.745908,-73.885363,40.771893,1
833,833,4.5,-73.966639,40.764331,-73.959307,40.767477,1
834,834,9.0,-74.002078,40.739959999999996,-73.97913299999998,40.749912,2
835,835,4.1,-73.954595,40.778175,-73.952698,40.785715,1
836,836,5.3,-73.960797,40.818232,-73.953255,40.810163,1
837,837,5.5,-73.98070526123048,40.77486038208008,-73.9918441772461,40.76394653320313,1
838,838,18.0,-74.006052,40.748616999999996,-73.96289200000002,40.8042,1
839,839,4.5,-73.947355,40.76456500000001,-73.952475,40.758697,1
840,840,6.0,-73.99686,40.72311,-74.00537,40.73235,1
841,841,8.1,-73.96226,40.759743,-73.953148,40.770363,2
842,842,9.5,-74.005739,40.74025200000001,-74.011023,40.716266999999995,1
843,843,5.5,-73.990532,40.719085,-73.990532,40.719085,1
844,844,23.0,-73.95846999999998,40.765569,-73.99054699999998,40.693534,1
845,845,6.6,-73.99402099999998,40.751290000000004,-73.97253,40.749632,1
846,846,53.0,-73.993309,40.719976,-74.040465,40.725234,1
847,847,15.3,-73.9757,40.751598,-74.0163,40.704696999999996,1
848,848,6.1,-73.992275,40.734648,-74.003982,40.747582,5
849,849,7.3,-73.96252,40.776573,-73.975502,40.757275,1
850,850,30.83,-73.952607,40.776032,-73.86111700000002,40.767782000000004,1
851,851,6.5,-73.988026,40.765026,-73.975303,40.787134,2
852,852,4.5,-73.96421,40.77061,-73.96993,40.762597,1
853,853,5.5,-73.98262023925781,40.74237060546875,-73.99588012695312,40.73276138305664,6
854,854,3.7,-73.963823,40.774163,-73.95764799999998,40.782628,1
855,855,4.1,-73.9784,40.783223,-73.98173,40.778902,1
856,856,3.3,-73.965352,40.769132,-73.96795300000002,40.76573,1
857,857,31.5,-74.007458,40.726242,-73.870459,40.762648999999996,1
858,858,7.0,-73.995001,40.760205,-73.986058,40.77883900000001,1
859,859,9.7,-74.002499,40.733321999999994,-73.966174,40.76540900000001,1
860,860,12.1,-73.987243,40.722409999999996,-73.97162,40.761990000000004,1
861,861,10.5,-73.952881,40.783467,-73.957899,40.770332,2
862,862,4.5,-74.00060699999997,40.732278,-73.991617,40.73513,1
863,863,8.1,-73.95199000000002,40.77783,-73.960187,40.765442,1
864,864,4.9,-73.99244499999998,40.721134,-73.981646,40.714442,4
865,865,8.5,-73.98932099999998,40.757413,-73.968748,40.761164,1
866,866,7.0,-73.9555,40.781842,-73.970527,40.783687,1
867,867,5.5,-73.974778,40.7831,-73.98570500000002,40.778307,1
868,868,4.9,-74.001212,40.74134,-73.986977,40.740538,1
869,869,6.1,-73.987769,40.750038,-73.980449,40.761697999999996,3
870,870,7.3,-73.976538,40.755762,-73.959461,40.763329,1
871,871,12.1,-73.983548,40.726099,-73.984399,40.691472,3
872,872,8.5,0.0,0.0,0.0,0.0,1
873,873,6.9,-73.981818,40.783335,-73.96748000000002,40.803038,1
874,874,13.7,-74.001837,40.732437,-73.957734,40.769518,1
875,875,3.3,-73.972987,40.7904,-73.96814,40.797218,1
876,876,5.5,-73.984833,40.724207,-73.986985,40.733497,1
877,877,11.5,-73.982912,40.76426,-73.99040699999998,40.75069000000001,1
878,878,4.5,-73.98357391357422,40.76544189453125,-73.9754638671875,40.76521682739258,1
879,879,16.1,-73.98149699999998,40.776205,-74.01464,40.708183,1
880,880,11.7,-73.992091,40.748239,-73.952414,40.772895,1
881,881,8.5,0.0,0.0,0.0,0.0,1
882,882,9.0,-73.99801,40.75608,-73.98273,40.77334000000001,1
883,883,6.5,-73.964714,40.769757,-73.982117,40.774972999999996,1
884,884,5.0,-74.000407,40.714337,-74.00050300000002,40.718452,1
885,885,6.1,-73.955641,40.772606,-73.971135,40.755318,1
886,886,12.0,-73.991512,40.726929,-73.977929,40.763073999999996,1
887,887,12.0,0.0,0.0,0.0,0.0,1
888,888,8.5,-73.980556,40.74828400000001,-73.999545,40.728621999999994,1
889,889,9.0,-73.9662857055664,40.76172637939453,-73.96056365966798,40.7702751159668,1
890,890,13.3,-73.992338,40.724154999999996,-73.931653,40.699268,1
891,891,9.7,-73.99171,40.758915,-73.988093,40.733613,1
892,892,5.3,-73.99716,40.742155,-74.005573,40.726273,1
893,893,10.5,-73.983825,40.738307,-73.957293,40.766155,1
894,894,8.9,-74.004737,40.751987,-73.974168,40.74322700000001,5
895,895,13.7,-73.99239200000002,40.71515,-73.971869,40.688143,1
896,896,8.1,-73.97515200000002,40.756832,-73.965323,40.765873,1
897,897,10.9,-74.014483,40.71451,-73.982215,40.740178,1
898,898,6.1,-73.986405,40.745185,-73.989025,40.752668,1
899,899,4.9,-73.964922,40.764382,-73.954068,40.778877,1
900,900,5.7,-73.971523,40.75743,-73.98203000000002,40.744883,2
901,901,6.0,-73.95686500000002,40.774874,-73.955842,40.784669,1
902,902,6.5,-73.9776840209961,40.7633056640625,-73.97769165039062,40.75357437133789,1
903,903,5.7,-73.993252,40.752388,-73.987604,40.765374,1
904,904,6.0,-73.988374,40.759217,-73.991075,40.770689000000004,1
905,905,3.7,-73.98708,40.741545,-73.990558,40.736778,1
906,906,4.9,-73.96536800000001,40.763128,-73.956642,40.774873,1
907,907,7.0,-73.995163,40.744714,-73.999739,40.728509,1
908,908,10.9,-73.998053,40.722607,-73.96563,40.76218,1
909,909,6.5,-73.951573,40.773733,-73.959827,40.761932,1
910,910,13.3,-73.95570699999998,40.778757,-73.990922,40.74053,1
911,911,4.1,-73.986869,40.758182,-73.97784399999998,40.764209,1
912,912,6.9,-73.996573,40.748843,-73.99517800000002,40.750753,1
913,913,15.0,-73.966193,40.758177,-73.991642,40.74908,1
914,914,22.5,-73.991447,40.75005,-73.934919,40.769477,2
915,915,12.1,-74.007773,40.725133,-73.971308,40.763909999999996,1
916,916,20.0,-73.960074,40.762443,-73.991058,40.751086,1
917,917,15.0,-73.989695,40.735492,-73.97828,40.754775,1
918,918,8.5,-73.97823333740234,40.76188659667969,-73.99219512939453,40.748680114746094,3
919,919,5.5,-73.991192,40.739212,-74.00175,40.72844,1
920,920,4.9,-73.987447,40.741957,-73.97799300000001,40.754168,2
921,921,4.9,-73.986092,40.751682,-73.977242,40.760292,1
922,922,2.5,-73.959008,40.712517,-73.959132,40.712184,1
923,923,10.5,-73.952301,40.784013,-73.973045,40.748868,1
924,924,5.7,-73.989708,40.73873,-73.997613,40.724167,2
925,925,11.0,-73.950396,40.783667,-73.961248,40.760961,1
926,926,10.0,-73.94951999999998,40.780421999999994,-73.972101,40.76229,1
927,927,57.33,-73.776721,40.645324,-73.983183,40.748877,2
928,928,49.8,-73.78555,40.64205,-73.980793,40.749187,1
929,929,8.5,-73.992148,40.754051000000004,-73.975903,40.748717,1
930,930,13.5,-73.96829223632812,40.76164245605469,-73.99909973144531,40.7393684387207,1
931,931,5.0,-73.9994125366211,40.74410629272461,-73.98988342285155,40.74726867675781,1
932,932,6.5,-73.994023,40.751709999999996,-73.976773,40.755773,1
933,933,12.9,-73.972626,40.785846,-73.994321,40.736666,1
934,934,6.1,-73.997519,40.73614,-74.007986,40.736214000000004,1
935,935,3.5,-74.01589,40.711205,-74.01313499999998,40.715037,2
936,936,9.0,-73.98844909667969,40.7259407043457,-73.98915100097656,40.72842025756836,1
937,937,6.7,-74.000548,40.737311,-73.993162,40.734975,1
938,938,5.3,-73.951788,40.782128,-73.961878,40.776734999999995,1
939,939,5.5,-73.963975,40.773902,-73.95411,40.784471999999994,1
940,940,7.7,-73.985653,40.747188,-73.98329,40.730267,1
941,941,12.9,-73.97274,40.753488,-74.006575,40.741452,1
942,942,4.5,-73.958326,40.768777,-73.95916,40.763442,2
943,943,9.5,-73.98600400000002,40.749765999999994,-74.003312,40.724212,1
944,944,6.0,-73.98626,40.75845,-73.982653,40.771674,3
945,945,6.1,-73.988137,40.73474,-73.983568,40.74645,1
946,946,12.1,-73.985428,40.74410200000001,-73.958588,40.770407,2
947,947,10.5,-73.91405999999998,40.765091999999996,-73.95065699999998,40.745017,1
948,948,8.0,-73.99476700000002,40.731799,-73.98651600000002,40.742846,1
949,949,8.5,-73.977425,40.752052,-73.9815,40.775147,2
950,950,12.5,-73.97177124023438,40.75571823120117,-73.97831726074219,40.76189422607422,1
951,951,4.5,-74.00599100000002,40.735314,-73.998334,40.745446,1
952,952,13.3,-74.006893,40.712272,-73.989375,40.734032,5
953,953,6.9,-73.999842,40.761571999999994,-73.982845,40.75565200000001,1
954,954,3.5,-74.005821,40.745253999999996,-74.000546,40.752709,1
955,955,9.5,-73.959509,40.814332,-73.939583,40.805312,1
956,956,22.1,-73.996359,40.686204,-73.972373,40.762091999999996,1
957,957,5.3,-74.00672,40.743813,-73.994987,40.760258,1
958,958,2.5,0.0,0.0,0.0,0.0,5
959,959,6.5,-73.98736600000002,40.739465,-74.002286,40.74703,1
960,960,12.5,0.0,0.0,0.0,0.0,1
961,961,10.0,-73.926197,40.7624,-73.966622,40.762552,1
962,962,24.5,-73.99882507324219,40.74963760375977,-74.0107421875,40.7095947265625,4
963,963,7.7,-73.98893299999997,40.757277,-73.975883,40.742218,5
964,964,14.1,0.0,0.0,0.0,0.0,1
965,965,5.7,-73.992488,40.730615,-74.001482,40.717791999999996,1
966,966,28.0,0.0,0.0,0.0,0.0,1
967,967,6.5,-73.973787,40.747695,-73.986315,40.746973,5
968,968,7.3,-73.993656,40.75711,-73.980168,40.741778000000004,1
969,969,7.7,-73.981439,40.760569,-73.957854,40.77930900000001,1
970,970,10.0,-74.002595,40.737675,-73.987135,40.729482,1
971,971,10.1,-74.0045,40.742143,-73.99433,40.720411999999996,1
972,972,6.5,-73.962018,40.77940200000001,-73.981495,40.77356500000001,2
973,973,6.0,-73.977999,40.778626,-73.979161,40.764625,1
974,974,16.5,-73.97943878173827,40.75250244140625,-73.95565795898438,40.764102935791016,1
975,975,8.5,-73.99092102050781,40.74221420288085,-73.98013305664062,40.760738372802734,1
976,976,17.3,-73.987938,40.76025,-74.014335,40.70369,2
977,977,10.5,-73.98858100000002,40.764449,-73.98576,40.739090999999995,1
978,978,15.0,-73.96577453613281,40.76523208618164,-73.99700927734375,40.75635147094727,1
979,979,23.5,-73.990597,40.75622,-73.96239,40.719846999999994,1
980,980,10.1,-73.990602,40.7611,-73.960025,40.779579999999996,2
981,981,17.7,-73.989503,40.753248,-73.97410699999998,40.795577,2
982,982,9.0,-73.96303499999998,40.772385,-73.98132,40.771159999999995,3
983,983,6.9,-73.979668,40.739275,-73.975107,40.756322,1
984,984,7.3,-73.99573199999998,40.724963,-73.979377,40.75140800000001,2
985,985,21.5,-73.98495,40.759487,-73.970597,40.694542,6
986,986,9.7,-73.995494,40.752919,-73.977412,40.743828,1
987,987,5.7,-73.984202,40.744187,-73.97462,40.761423,1
988,988,13.0,-73.9809036254883,40.75609588623047,-73.95862579345702,40.76633834838867,1
989,989,10.5,-73.968574,40.750493,-73.975654,40.755957,1
990,990,9.0,-73.94857788085938,40.783203125,-73.95526885986328,40.76516342163085,1
991,991,7.3,-73.961407,40.765273,-73.95439300000002,40.78403,2
992,992,8.5,-73.986492,40.734066999999996,-73.988017,40.752412,1
993,993,23.0,-73.7870101928711,40.64413833618164,-73.81063842773438,40.69221878051758,2
994,994,13.7,-73.9881,40.754748,-73.99727,40.725629999999995,1
995,995,16.9,-73.884801,40.755707,-73.98047199999998,40.765556,1
996,996,13.7,-73.953603,40.779203,-73.995763,40.726701,3
997,997,29.3,-73.94238,40.837711999999996,-73.864372,40.769985,2
998,998,6.5,-73.961151,40.77457800000001,-73.972251,40.78564,1
999,999,10.9,-73.988455,40.758432,-73.983816,40.730146999999995,1
