,id,date,store,item,sales
7527,107527,2017-11-28,1,26,40
7528,107528,2017-11-29,1,26,46
7529,107529,2017-11-30,1,26,48
7530,107530,2017-11-01,2,26,77
7531,107531,2017-11-02,2,26,62
7532,107532,2017-11-03,2,26,60
7533,107533,2017-11-04,2,26,71
7534,107534,2017-11-05,2,26,88
7535,107535,2017-11-06,2,26,46
7536,107536,2017-11-07,2,26,54
7537,107537,2017-11-08,2,26,74
7538,107538,2017-11-09,2,26,82
7539,107539,2017-11-10,2,26,72
7540,107540,2017-11-11,2,26,77
7541,107541,2017-11-12,2,26,80
7542,107542,2017-11-13,2,26,54
7543,107543,2017-11-14,2,26,66
7544,107544,2017-11-15,2,26,81
7545,107545,2017-11-16,2,26,65
7546,107546,2017-11-17,2,26,84
7547,107547,2017-11-18,2,26,88
7548,107548,2017-11-19,2,26,73
7549,107549,2017-11-20,2,26,53
7550,107550,2017-11-21,2,26,79
7551,107551,2017-11-22,2,26,86
7552,107552,2017-11-23,2,26,76
7553,107553,2017-11-24,2,26,66
7554,107554,2017-11-25,2,26,94
7555,107555,2017-11-26,2,26,101
7556,107556,2017-11-27,2,26,61
7557,107557,2017-11-28,2,26,64
7558,107558,2017-11-29,2,26,75
7559,107559,2017-11-30,2,26,83
7560,107560,2017-11-01,3,26,74
7561,107561,2017-11-02,3,26,58
7562,107562,2017-11-03,3,26,54
7563,107563,2017-11-04,3,26,91
7564,107564,2017-11-05,3,26,75
7565,107565,2017-11-06,3,26,46
7566,107566,2017-11-07,3,26,51
7567,107567,2017-11-08,3,26,52
7568,107568,2017-11-09,3,26,56
7569,107569,2017-11-10,3,26,67
7570,107570,2017-11-11,3,26,76
7571,107571,2017-11-12,3,26,73
7572,107572,2017-11-13,3,26,63
7573,107573,2017-11-14,3,26,49
7574,107574,2017-11-15,3,26,79
7575,107575,2017-11-16,3,26,59
7576,107576,2017-11-17,3,26,59
7577,107577,2017-11-18,3,26,61
7578,107578,2017-11-19,3,26,78
7579,107579,2017-11-20,3,26,52
7580,107580,2017-11-21,3,26,60
7581,107581,2017-11-22,3,26,48
7582,107582,2017-11-23,3,26,68
7583,107583,2017-11-24,3,26,70
7584,107584,2017-11-25,3,26,56
7585,107585,2017-11-26,3,26,65
7586,107586,2017-11-27,3,26,39
7587,107587,2017-11-28,3,26,40
7588,107588,2017-11-29,3,26,75
7589,107589,2017-11-30,3,26,51
7590,107590,2017-11-01,4,26,72
7591,107591,2017-11-02,4,26,74
7592,107592,2017-11-03,4,26,61
7593,107593,2017-11-04,4,26,69
7594,107594,2017-11-05,4,26,67
7595,107595,2017-11-06,4,26,44
7596,107596,2017-11-07,4,26,60
7597,107597,2017-11-08,4,26,51
7598,107598,2017-11-09,4,26,66
7599,107599,2017-11-10,4,26,62
7600,107600,2017-11-11,4,26,68
7601,107601,2017-11-12,4,26,77
7602,107602,2017-11-13,4,26,51
7603,107603,2017-11-14,4,26,59
7604,107604,2017-11-15,4,26,51
7605,107605,2017-11-16,4,26,57
7606,107606,2017-11-17,4,26,75
7607,107607,2017-11-18,4,26,59
7608,107608,2017-11-19,4,26,64
7609,107609,2017-11-20,4,26,34
7610,107610,2017-11-21,4,26,53
7611,107611,2017-11-22,4,26,56
7612,107612,2017-11-23,4,26,55
7613,107613,2017-11-24,4,26,75
7614,107614,2017-11-25,4,26,57
7615,107615,2017-11-26,4,26,80
7616,107616,2017-11-27,4,26,49
7617,107617,2017-11-28,4,26,58
7618,107618,2017-11-29,4,26,43
7619,107619,2017-11-30,4,26,49
7620,107620,2017-11-01,5,26,32
7621,107621,2017-11-02,5,26,42
7622,107622,2017-11-03,5,26,49
7623,107623,2017-11-04,5,26,52
7624,107624,2017-11-05,5,26,66
7625,107625,2017-11-06,5,26,41
7626,107626,2017-11-07,5,26,36
7627,107627,2017-11-08,5,26,41
7628,107628,2017-11-09,5,26,51
7629,107629,2017-11-10,5,26,45
7630,107630,2017-11-11,5,26,52
7631,107631,2017-11-12,5,26,63
7632,107632,2017-11-13,5,26,39
7633,107633,2017-11-14,5,26,36
7634,107634,2017-11-15,5,26,44
7635,107635,2017-11-16,5,26,32
7636,107636,2017-11-17,5,26,52
7637,107637,2017-11-18,5,26,39
7638,107638,2017-11-19,5,26,43
7639,107639,2017-11-20,5,26,23
7640,107640,2017-11-21,5,26,46
7641,107641,2017-11-22,5,26,34
7642,107642,2017-11-23,5,26,42
7643,107643,2017-11-24,5,26,46
7644,107644,2017-11-25,5,26,63
7645,107645,2017-11-26,5,26,46
7646,107646,2017-11-27,5,26,40
7647,107647,2017-11-28,5,26,30
7648,107648,2017-11-29,5,26,52
7649,107649,2017-11-30,5,26,38
7650,107650,2017-11-01,6,26,39
7651,107651,2017-11-02,6,26,47
7652,107652,2017-11-03,6,26,47
7653,107653,2017-11-04,6,26,42
7654,107654,2017-11-05,6,26,52
7655,107655,2017-11-06,6,26,34
7656,107656,2017-11-07,6,26,46
7657,107657,2017-11-08,6,26,33
7658,107658,2017-11-09,6,26,32
7659,107659,2017-11-10,6,26,61
7660,107660,2017-11-11,6,26,54
7661,107661,2017-11-12,6,26,53
7662,107662,2017-11-13,6,26,31
7663,107663,2017-11-14,6,26,45
7664,107664,2017-11-15,6,26,44
7665,107665,2017-11-16,6,26,49
7666,107666,2017-11-17,6,26,43
7667,107667,2017-11-18,6,26,52
7668,107668,2017-11-19,6,26,65
7669,107669,2017-11-20,6,26,30
7670,107670,2017-11-21,6,26,39
7671,107671,2017-11-22,6,26,56
7672,107672,2017-11-23,6,26,45
7673,107673,2017-11-24,6,26,52
7674,107674,2017-11-25,6,26,58
7675,107675,2017-11-26,6,26,41
7676,107676,2017-11-27,6,26,47
7677,107677,2017-11-28,6,26,47
7678,107678,2017-11-29,6,26,29
7679,107679,2017-11-30,6,26,38
7680,107680,2017-11-01,7,26,37
7681,107681,2017-11-02,7,26,36
7682,107682,2017-11-03,7,26,41
7683,107683,2017-11-04,7,26,34
7684,107684,2017-11-05,7,26,51
7685,107685,2017-11-06,7,26,33
7686,107686,2017-11-07,7,26,36
7687,107687,2017-11-08,7,26,30
7688,107688,2017-11-09,7,26,47
7689,107689,2017-11-10,7,26,39
7690,107690,2017-11-11,7,26,50
7691,107691,2017-11-12,7,26,51
7692,107692,2017-11-13,7,26,33
7693,107693,2017-11-14,7,26,40
7694,107694,2017-11-15,7,26,38
7695,107695,2017-11-16,7,26,39
7696,107696,2017-11-17,7,26,34
7697,107697,2017-11-18,7,26,45
7698,107698,2017-11-19,7,26,46
7699,107699,2017-11-20,7,26,36
7700,107700,2017-11-21,7,26,48
7701,107701,2017-11-22,7,26,42
7702,107702,2017-11-23,7,26,37
7703,107703,2017-11-24,7,26,27
7704,107704,2017-11-25,7,26,44
7705,107705,2017-11-26,7,26,42
7706,107706,2017-11-27,7,26,29
7707,107707,2017-11-28,7,26,43
7708,107708,2017-11-29,7,26,41
7709,107709,2017-11-30,7,26,35
7710,107710,2017-11-01,8,26,80
7711,107711,2017-11-02,8,26,61
7712,107712,2017-11-03,8,26,75
7713,107713,2017-11-04,8,26,95
7714,107714,2017-11-05,8,26,81
7715,107715,2017-11-06,8,26,59
7716,107716,2017-11-07,8,26,62
7717,107717,2017-11-08,8,26,73
7718,107718,2017-11-09,8,26,77
7719,107719,2017-11-10,8,26,66
7720,107720,2017-11-11,8,26,74
7721,107721,2017-11-12,8,26,72
7722,107722,2017-11-13,8,26,67
7723,107723,2017-11-14,8,26,76
7724,107724,2017-11-15,8,26,54
7725,107725,2017-11-16,8,26,70
7726,107726,2017-11-17,8,26,79
7727,107727,2017-11-18,8,26,68
7728,107728,2017-11-19,8,26,84
7729,107729,2017-11-20,8,26,48
7730,107730,2017-11-21,8,26,56
7731,107731,2017-11-22,8,26,52
7732,107732,2017-11-23,8,26,74
7733,107733,2017-11-24,8,26,79
7734,107734,2017-11-25,8,26,78
7735,107735,2017-11-26,8,26,80
7736,107736,2017-11-27,8,26,45
7737,107737,2017-11-28,8,26,76
7738,107738,2017-11-29,8,26,66
7739,107739,2017-11-30,8,26,68
7740,107740,2017-11-01,9,26,55
7741,107741,2017-11-02,9,26,70
7742,107742,2017-11-03,9,26,66
7743,107743,2017-11-04,9,26,67
7744,107744,2017-11-05,9,26,69
7745,107745,2017-11-06,9,26,41
7746,107746,2017-11-07,9,26,59
7747,107747,2017-11-08,9,26,61
7748,107748,2017-11-09,9,26,53
7749,107749,2017-11-10,9,26,87
7750,107750,2017-11-11,9,26,66
7751,107751,2017-11-12,9,26,68
7752,107752,2017-11-13,9,26,60
7753,107753,2017-11-14,9,26,50
7754,107754,2017-11-15,9,26,56
7755,107755,2017-11-16,9,26,70
7756,107756,2017-11-17,9,26,65
7757,107757,2017-11-18,9,26,61
7758,107758,2017-11-19,9,26,67
7759,107759,2017-11-20,9,26,55
7760,107760,2017-11-21,9,26,59
7761,107761,2017-11-22,9,26,52
7762,107762,2017-11-23,9,26,52
7763,107763,2017-11-24,9,26,50
7764,107764,2017-11-25,9,26,63
7765,107765,2017-11-26,9,26,68
7766,107766,2017-11-27,9,26,54
7767,107767,2017-11-28,9,26,47
7768,107768,2017-11-29,9,26,56
7769,107769,2017-11-30,9,26,58
7770,107770,2017-11-01,10,26,65
7771,107771,2017-11-02,10,26,74
7772,107772,2017-11-03,10,26,48
7773,107773,2017-11-04,10,26,78
7774,107774,2017-11-05,10,26,85
7775,107775,2017-11-06,10,26,48
7776,107776,2017-11-07,10,26,53
7777,107777,2017-11-08,10,26,60
7778,107778,2017-11-09,10,26,58
7779,107779,2017-11-10,10,26,69
7780,107780,2017-11-11,10,26,67
7781,107781,2017-11-12,10,26,60
7782,107782,2017-11-13,10,26,55
7783,107783,2017-11-14,10,26,69
7784,107784,2017-11-15,10,26,70
7785,107785,2017-11-16,10,26,68
7786,107786,2017-11-17,10,26,67
7787,107787,2017-11-18,10,26,81
7788,107788,2017-11-19,10,26,77
7789,107789,2017-11-20,10,26,50
7790,107790,2017-11-21,10,26,53
7791,107791,2017-11-22,10,26,49
7792,107792,2017-11-23,10,26,58
7793,107793,2017-11-24,10,26,53
7794,107794,2017-11-25,10,26,77
7795,107795,2017-11-26,10,26,79
7796,107796,2017-11-27,10,26,46
7797,107797,2017-11-28,10,26,56
7798,107798,2017-11-29,10,26,50
7799,107799,2017-11-30,10,26,63
7800,107800,2017-11-01,1,27,23
7801,107801,2017-11-02,1,27,32
7802,107802,2017-11-03,1,27,19
7803,107803,2017-11-04,1,27,28
7804,107804,2017-11-05,1,27,33
7805,107805,2017-11-06,1,27,18
7806,107806,2017-11-07,1,27,25
7807,107807,2017-11-08,1,27,29
7808,107808,2017-11-09,1,27,26
7809,107809,2017-11-10,1,27,22
7810,107810,2017-11-11,1,27,26
7811,107811,2017-11-12,1,27,29
7812,107812,2017-11-13,1,27,22
7813,107813,2017-11-14,1,27,19
7814,107814,2017-11-15,1,27,30
7815,107815,2017-11-16,1,27,16
7816,107816,2017-11-17,1,27,34
7817,107817,2017-11-18,1,27,29
7818,107818,2017-11-19,1,27,24
7819,107819,2017-11-20,1,27,20
7820,107820,2017-11-21,1,27,21
7821,107821,2017-11-22,1,27,25
7822,107822,2017-11-23,1,27,25
7823,107823,2017-11-24,1,27,26
7824,107824,2017-11-25,1,27,22
7825,107825,2017-11-26,1,27,32
7826,107826,2017-11-27,1,27,18
7827,107827,2017-11-28,1,27,23
7828,107828,2017-11-29,1,27,25
7829,107829,2017-11-30,1,27,28
7830,107830,2017-11-01,2,27,23
7831,107831,2017-11-02,2,27,28
7832,107832,2017-11-03,2,27,40
7833,107833,2017-11-04,2,27,42
7834,107834,2017-11-05,2,27,32
7835,107835,2017-11-06,2,27,20
7836,107836,2017-11-07,2,27,30
7837,107837,2017-11-08,2,27,35
7838,107838,2017-11-09,2,27,30
7839,107839,2017-11-10,2,27,33
7840,107840,2017-11-11,2,27,36
7841,107841,2017-11-12,2,27,51
7842,107842,2017-11-13,2,27,18
7843,107843,2017-11-14,2,27,27
7844,107844,2017-11-15,2,27,35
7845,107845,2017-11-16,2,27,33
7846,107846,2017-11-17,2,27,44
7847,107847,2017-11-18,2,27,37
7848,107848,2017-11-19,2,27,35
7849,107849,2017-11-20,2,27,27
7850,107850,2017-11-21,2,27,35
7851,107851,2017-11-22,2,27,23
7852,107852,2017-11-23,2,27,31
7853,107853,2017-11-24,2,27,24
7854,107854,2017-11-25,2,27,34
7855,107855,2017-11-26,2,27,41
7856,107856,2017-11-27,2,27,26
7857,107857,2017-11-28,2,27,33
7858,107858,2017-11-29,2,27,15
7859,107859,2017-11-30,2,27,38
7860,107860,2017-11-01,3,27,32
7861,107861,2017-11-02,3,27,25
7862,107862,2017-11-03,3,27,36
7863,107863,2017-11-04,3,27,38
7864,107864,2017-11-05,3,27,53
7865,107865,2017-11-06,3,27,19
7866,107866,2017-11-07,3,27,22
7867,107867,2017-11-08,3,27,24
7868,107868,2017-11-09,3,27,32
7869,107869,2017-11-10,3,27,23
7870,107870,2017-11-11,3,27,33
7871,107871,2017-11-12,3,27,35
7872,107872,2017-11-13,3,27,26
7873,107873,2017-11-14,3,27,27
7874,107874,2017-11-15,3,27,22
7875,107875,2017-11-16,3,27,25
7876,107876,2017-11-17,3,27,32
7877,107877,2017-11-18,3,27,34
7878,107878,2017-11-19,3,27,29
7879,107879,2017-11-20,3,27,27
7880,107880,2017-11-21,3,27,24
7881,107881,2017-11-22,3,27,23
7882,107882,2017-11-23,3,27,33
7883,107883,2017-11-24,3,27,29
7884,107884,2017-11-25,3,27,29
7885,107885,2017-11-26,3,27,44
7886,107886,2017-11-27,3,27,20
7887,107887,2017-11-28,3,27,34
7888,107888,2017-11-29,3,27,38
7889,107889,2017-11-30,3,27,30
7890,107890,2017-11-01,4,27,20
7891,107891,2017-11-02,4,27,27
7892,107892,2017-11-03,4,27,25
7893,107893,2017-11-04,4,27,40
7894,107894,2017-11-05,4,27,26
7895,107895,2017-11-06,4,27,29
7896,107896,2017-11-07,4,27,32
7897,107897,2017-11-08,4,27,33
7898,107898,2017-11-09,4,27,32
7899,107899,2017-11-10,4,27,23
7900,107900,2017-11-11,4,27,19
7901,107901,2017-11-12,4,27,31
7902,107902,2017-11-13,4,27,15
7903,107903,2017-11-14,4,27,21
7904,107904,2017-11-15,4,27,20
7905,107905,2017-11-16,4,27,22
7906,107906,2017-11-17,4,27,31
7907,107907,2017-11-18,4,27,27
7908,107908,2017-11-19,4,27,31
7909,107909,2017-11-20,4,27,27
7910,107910,2017-11-21,4,27,24
7911,107911,2017-11-22,4,27,26
7912,107912,2017-11-23,4,27,22
7913,107913,2017-11-24,4,27,29
7914,107914,2017-11-25,4,27,27
7915,107915,2017-11-26,4,27,36
7916,107916,2017-11-27,4,27,27
7917,107917,2017-11-28,4,27,26
7918,107918,2017-11-29,4,27,20
7919,107919,2017-11-30,4,27,25
7920,107920,2017-11-01,5,27,22
7921,107921,2017-11-02,5,27,12
7922,107922,2017-11-03,5,27,16
7923,107923,2017-11-04,5,27,28
7924,107924,2017-11-05,5,27,21
7925,107925,2017-11-06,5,27,17
7926,107926,2017-11-07,5,27,17
7927,107927,2017-11-08,5,27,25
7928,107928,2017-11-09,5,27,23
7929,107929,2017-11-10,5,27,27
7930,107930,2017-11-11,5,27,22
7931,107931,2017-11-12,5,27,19
7932,107932,2017-11-13,5,27,17
7933,107933,2017-11-14,5,27,20
7934,107934,2017-11-15,5,27,19
7935,107935,2017-11-16,5,27,12
7936,107936,2017-11-17,5,27,16
7937,107937,2017-11-18,5,27,20
7938,107938,2017-11-19,5,27,19
7939,107939,2017-11-20,5,27,22
7940,107940,2017-11-21,5,27,22
7941,107941,2017-11-22,5,27,22
7942,107942,2017-11-23,5,27,14
7943,107943,2017-11-24,5,27,26
7944,107944,2017-11-25,5,27,26
7945,107945,2017-11-26,5,27,25
7946,107946,2017-11-27,5,27,12
7947,107947,2017-11-28,5,27,15
7948,107948,2017-11-29,5,27,19
7949,107949,2017-11-30,5,27,29
7950,107950,2017-11-01,6,27,19
7951,107951,2017-11-02,6,27,30
7952,107952,2017-11-03,6,27,17
7953,107953,2017-11-04,6,27,18
7954,107954,2017-11-05,6,27,23
7955,107955,2017-11-06,6,27,20
7956,107956,2017-11-07,6,27,24
7957,107957,2017-11-08,6,27,26
7958,107958,2017-11-09,6,27,18
7959,107959,2017-11-10,6,27,20
7960,107960,2017-11-11,6,27,30
7961,107961,2017-11-12,6,27,18
7962,107962,2017-11-13,6,27,16
7963,107963,2017-11-14,6,27,19
7964,107964,2017-11-15,6,27,14
7965,107965,2017-11-16,6,27,23
7966,107966,2017-11-17,6,27,23
7967,107967,2017-11-18,6,27,33
7968,107968,2017-11-19,6,27,26
7969,107969,2017-11-20,6,27,11
7970,107970,2017-11-21,6,27,17
7971,107971,2017-11-22,6,27,21
7972,107972,2017-11-23,6,27,20
7973,107973,2017-11-24,6,27,22
7974,107974,2017-11-25,6,27,26
7975,107975,2017-11-26,6,27,20
7976,107976,2017-11-27,6,27,16
7977,107977,2017-11-28,6,27,19
7978,107978,2017-11-29,6,27,17
7979,107979,2017-11-30,6,27,20
7980,107980,2017-11-01,7,27,17
7981,107981,2017-11-02,7,27,15
7982,107982,2017-11-03,7,27,19
7983,107983,2017-11-04,7,27,25
7984,107984,2017-11-05,7,27,23
7985,107985,2017-11-06,7,27,6
7986,107986,2017-11-07,7,27,20
7987,107987,2017-11-08,7,27,26
7988,107988,2017-11-09,7,27,22
7989,107989,2017-11-10,7,27,22
7990,107990,2017-11-11,7,27,17
7991,107991,2017-11-12,7,27,26
7992,107992,2017-11-13,7,27,13
7993,107993,2017-11-14,7,27,10
7994,107994,2017-11-15,7,27,17
7995,107995,2017-11-16,7,27,21
7996,107996,2017-11-17,7,27,14
7997,107997,2017-11-18,7,27,15
7998,107998,2017-11-19,7,27,22
7999,107999,2017-11-20,7,27,16
8000,108000,2017-11-21,7,27,14
8001,108001,2017-11-22,7,27,13
8002,108002,2017-11-23,7,27,16
8003,108003,2017-11-24,7,27,22
8004,108004,2017-11-25,7,27,18
8005,108005,2017-11-26,7,27,19
8006,108006,2017-11-27,7,27,10
8007,108007,2017-11-28,7,27,20
8008,108008,2017-11-29,7,27,21
8009,108009,2017-11-30,7,27,14
8010,108010,2017-11-01,8,27,30
8011,108011,2017-11-02,8,27,29
8012,108012,2017-11-03,8,27,36
8013,108013,2017-11-04,8,27,36
8014,108014,2017-11-05,8,27,41
8015,108015,2017-11-06,8,27,25
8016,108016,2017-11-07,8,27,31
8017,108017,2017-11-08,8,27,21
8018,108018,2017-11-09,8,27,24
8019,108019,2017-11-10,8,27,25
8020,108020,2017-11-11,8,27,36
8021,108021,2017-11-12,8,27,37
8022,108022,2017-11-13,8,27,21
8023,108023,2017-11-14,8,27,30
8024,108024,2017-11-15,8,27,28
8025,108025,2017-11-16,8,27,31
8026,108026,2017-11-17,8,27,32
8027,108027,2017-11-18,8,27,36
8028,108028,2017-11-19,8,27,36
8029,108029,2017-11-20,8,27,28
8030,108030,2017-11-21,8,27,28
8031,108031,2017-11-22,8,27,26
8032,108032,2017-11-23,8,27,37
8033,108033,2017-11-24,8,27,31
8034,108034,2017-11-25,8,27,39
8035,108035,2017-11-26,8,27,27
8036,108036,2017-11-27,8,27,27
8037,108037,2017-11-28,8,27,19
8038,108038,2017-11-29,8,27,26
8039,108039,2017-11-30,8,27,31
8040,108040,2017-11-01,9,27,31
8041,108041,2017-11-02,9,27,32
8042,108042,2017-11-03,9,27,22
8043,108043,2017-11-04,9,27,31
8044,108044,2017-11-05,9,27,37
8045,108045,2017-11-06,9,27,17
8046,108046,2017-11-07,9,27,27
8047,108047,2017-11-08,9,27,18
8048,108048,2017-11-09,9,27,31
8049,108049,2017-11-10,9,27,22
8050,108050,2017-11-11,9,27,28
8051,108051,2017-11-12,9,27,21
8052,108052,2017-11-13,9,27,21
8053,108053,2017-11-14,9,27,20
8054,108054,2017-11-15,9,27,23
8055,108055,2017-11-16,9,27,27
8056,108056,2017-11-17,9,27,27
8057,108057,2017-11-18,9,27,28
8058,108058,2017-11-19,9,27,29
8059,108059,2017-11-20,9,27,26
8060,108060,2017-11-21,9,27,24
8061,108061,2017-11-22,9,27,28
8062,108062,2017-11-23,9,27,24
8063,108063,2017-11-24,9,27,29
8064,108064,2017-11-25,9,27,42
8065,108065,2017-11-26,9,27,31
8066,108066,2017-11-27,9,27,24
8067,108067,2017-11-28,9,27,22
8068,108068,2017-11-29,9,27,25
8069,108069,2017-11-30,9,27,27
8070,108070,2017-11-01,10,27,21
8071,108071,2017-11-02,10,27,36
8072,108072,2017-11-03,10,27,37
8073,108073,2017-11-04,10,27,25
8074,108074,2017-11-05,10,27,31
8075,108075,2017-11-06,10,27,24
8076,108076,2017-11-07,10,27,27
8077,108077,2017-11-08,10,27,34
8078,108078,2017-11-09,10,27,34
8079,108079,2017-11-10,10,27,36
8080,108080,2017-11-11,10,27,30
8081,108081,2017-11-12,10,27,28
8082,108082,2017-11-13,10,27,27
8083,108083,2017-11-14,10,27,28
8084,108084,2017-11-15,10,27,27
8085,108085,2017-11-16,10,27,27
8086,108086,2017-11-17,10,27,31
8087,108087,2017-11-18,10,27,35
8088,108088,2017-11-19,10,27,32
8089,108089,2017-11-20,10,27,24
8090,108090,2017-11-21,10,27,27
8091,108091,2017-11-22,10,27,17
8092,108092,2017-11-23,10,27,23
8093,108093,2017-11-24,10,27,39
8094,108094,2017-11-25,10,27,28
8095,108095,2017-11-26,10,27,31
8096,108096,2017-11-27,10,27,21
8097,108097,2017-11-28,10,27,28
8098,108098,2017-11-29,10,27,31
8099,108099,2017-11-30,10,27,35
8100,108100,2017-11-01,1,28,87
8101,108101,2017-11-02,1,28,102
8102,108102,2017-11-03,1,28,98
8103,108103,2017-11-04,1,28,103
8104,108104,2017-11-05,1,28,97
8105,108105,2017-11-06,1,28,76
8106,108106,2017-11-07,1,28,83
8107,108107,2017-11-08,1,28,95
8108,108108,2017-11-09,1,28,121
8109,108109,2017-11-10,1,28,111
8110,108110,2017-11-11,1,28,130
8111,108111,2017-11-12,1,28,107
8112,108112,2017-11-13,1,28,69
8113,108113,2017-11-14,1,28,100
8114,108114,2017-11-15,1,28,81
8115,108115,2017-11-16,1,28,84
8116,108116,2017-11-17,1,28,113
8117,108117,2017-11-18,1,28,108
8118,108118,2017-11-19,1,28,104
8119,108119,2017-11-20,1,28,71
8120,108120,2017-11-21,1,28,86
8121,108121,2017-11-22,1,28,89
8122,108122,2017-11-23,1,28,91
8123,108123,2017-11-24,1,28,108
8124,108124,2017-11-25,1,28,142
8125,108125,2017-11-26,1,28,122
8126,108126,2017-11-27,1,28,79
8127,108127,2017-11-28,1,28,99
8128,108128,2017-11-29,1,28,82
8129,108129,2017-11-30,1,28,80
8130,108130,2017-11-01,2,28,120
8131,108131,2017-11-02,2,28,140
8132,108132,2017-11-03,2,28,149
8133,108133,2017-11-04,2,28,151
8134,108134,2017-11-05,2,28,147
8135,108135,2017-11-06,2,28,101
8136,108136,2017-11-07,2,28,127
8137,108137,2017-11-08,2,28,129
8138,108138,2017-11-09,2,28,136
8139,108139,2017-11-10,2,28,138
8140,108140,2017-11-11,2,28,153
8141,108141,2017-11-12,2,28,173
8142,108142,2017-11-13,2,28,97
8143,108143,2017-11-14,2,28,140
8144,108144,2017-11-15,2,28,111
8145,108145,2017-11-16,2,28,119
8146,108146,2017-11-17,2,28,132
8147,108147,2017-11-18,2,28,147
8148,108148,2017-11-19,2,28,150
8149,108149,2017-11-20,2,28,117
8150,108150,2017-11-21,2,28,139
8151,108151,2017-11-22,2,28,113
8152,108152,2017-11-23,2,28,119
8153,108153,2017-11-24,2,28,147
8154,108154,2017-11-25,2,28,173
8155,108155,2017-11-26,2,28,169
8156,108156,2017-11-27,2,28,98
8157,108157,2017-11-28,2,28,128
8158,108158,2017-11-29,2,28,121
8159,108159,2017-11-30,2,28,129
8160,108160,2017-11-01,3,28,101
8161,108161,2017-11-02,3,28,117
8162,108162,2017-11-03,3,28,141
8163,108163,2017-11-04,3,28,153
8164,108164,2017-11-05,3,28,122
8165,108165,2017-11-06,3,28,97
8166,108166,2017-11-07,3,28,112
8167,108167,2017-11-08,3,28,89
8168,108168,2017-11-09,3,28,129
8169,108169,2017-11-10,3,28,133
8170,108170,2017-11-11,3,28,135
8171,108171,2017-11-12,3,28,142
8172,108172,2017-11-13,3,28,101
8173,108173,2017-11-14,3,28,105
8174,108174,2017-11-15,3,28,117
8175,108175,2017-11-16,3,28,124
8176,108176,2017-11-17,3,28,133
8177,108177,2017-11-18,3,28,124
8178,108178,2017-11-19,3,28,143
8179,108179,2017-11-20,3,28,82
8180,108180,2017-11-21,3,28,105
8181,108181,2017-11-22,3,28,108
8182,108182,2017-11-23,3,28,140
8183,108183,2017-11-24,3,28,137
8184,108184,2017-11-25,3,28,125
8185,108185,2017-11-26,3,28,137
8186,108186,2017-11-27,3,28,108
8187,108187,2017-11-28,3,28,122
8188,108188,2017-11-29,3,28,109
8189,108189,2017-11-30,3,28,128
8190,108190,2017-11-01,4,28,114
8191,108191,2017-11-02,4,28,119
8192,108192,2017-11-03,4,28,105
8193,108193,2017-11-04,4,28,129
8194,108194,2017-11-05,4,28,106
8195,108195,2017-11-06,4,28,104
8196,108196,2017-11-07,4,28,104
8197,108197,2017-11-08,4,28,98
8198,108198,2017-11-09,4,28,119
8199,108199,2017-11-10,4,28,108
8200,108200,2017-11-11,4,28,114
8201,108201,2017-11-12,4,28,112
8202,108202,2017-11-13,4,28,96
8203,108203,2017-11-14,4,28,111
8204,108204,2017-11-15,4,28,80
8205,108205,2017-11-16,4,28,117
8206,108206,2017-11-17,4,28,121
8207,108207,2017-11-18,4,28,101
8208,108208,2017-11-19,4,28,120
8209,108209,2017-11-20,4,28,88
8210,108210,2017-11-21,4,28,92
8211,108211,2017-11-22,4,28,79
8212,108212,2017-11-23,4,28,116
8213,108213,2017-11-24,4,28,103
8214,108214,2017-11-25,4,28,128
8215,108215,2017-11-26,4,28,132
8216,108216,2017-11-27,4,28,71
8217,108217,2017-11-28,4,28,103
8218,108218,2017-11-29,4,28,95
8219,108219,2017-11-30,4,28,97
8220,108220,2017-11-01,5,28,53
8221,108221,2017-11-02,5,28,79
8222,108222,2017-11-03,5,28,81
8223,108223,2017-11-04,5,28,95
8224,108224,2017-11-05,5,28,82
8225,108225,2017-11-06,5,28,54
8226,108226,2017-11-07,5,28,71
8227,108227,2017-11-08,5,28,72
8228,108228,2017-11-09,5,28,76
8229,108229,2017-11-10,5,28,75
8230,108230,2017-11-11,5,28,86
8231,108231,2017-11-12,5,28,102
8232,108232,2017-11-13,5,28,45
8233,108233,2017-11-14,5,28,74
8234,108234,2017-11-15,5,28,61
8235,108235,2017-11-16,5,28,63
8236,108236,2017-11-17,5,28,70
8237,108237,2017-11-18,5,28,79
8238,108238,2017-11-19,5,28,83
8239,108239,2017-11-20,5,28,64
8240,108240,2017-11-21,5,28,74
8241,108241,2017-11-22,5,28,77
8242,108242,2017-11-23,5,28,79
8243,108243,2017-11-24,5,28,95
8244,108244,2017-11-25,5,28,104
8245,108245,2017-11-26,5,28,93
8246,108246,2017-11-27,5,28,56
8247,108247,2017-11-28,5,28,83
8248,108248,2017-11-29,5,28,74
8249,108249,2017-11-30,5,28,85
8250,108250,2017-11-01,6,28,79
8251,108251,2017-11-02,6,28,67
8252,108252,2017-11-03,6,28,82
8253,108253,2017-11-04,6,28,90
8254,108254,2017-11-05,6,28,94
8255,108255,2017-11-06,6,28,80
8256,108256,2017-11-07,6,28,64
8257,108257,2017-11-08,6,28,62
8258,108258,2017-11-09,6,28,76
8259,108259,2017-11-10,6,28,77
8260,108260,2017-11-11,6,28,88
8261,108261,2017-11-12,6,28,100
8262,108262,2017-11-13,6,28,66
