,id,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour,gb_pred,rf_pred
484,455,22.0,-73.968087,40.75514,-73.95262199999998,40.823312,5,7.691376624016002,1,23.566248344010173,22.087000000000003
485,734,16.5,-73.988522,40.737147,-73.986408,40.776832,1,4.4163616217239365,14,13.242291608862805,12.52
486,93,5.7,-73.99282600000002,40.751271,-73.982786,40.742432,1,1.2966678329872805,15,7.195482059667157,6.2700000000000005
487,909,6.5,-73.951573,40.773733,-73.959827,40.761932,1,1.484949459228556,19,7.996018448358032,6.0200000000000005
488,311,8.7,-73.97798399999998,40.75454600000001,-73.958947,40.779093,4,3.1655171809952263,17,10.436195655262146,8.73
489,487,7.7,-73.998418,40.735472,-74.01432,40.713072,1,2.828370643651793,8,8.779417096329485,9.64
490,554,38.83,-73.97881,40.764147,-73.86535,40.770732,3,9.583080112152633,15,30.55543777332995,32.0
491,770,13.3,-74.002185,40.719517,-73.974876,40.756321,4,4.69487232525169,21,12.65592512620416,13.739999999999998
492,531,6.1,-74.00186,40.737772,-74.009763,40.714795,5,2.6402946650650176,16,9.84152992959852,8.85
493,153,16.5,-73.974938,40.762091,-74.003309,40.706195,2,6.659199234320513,13,17.090071349432975,16.12
494,116,14.5,-73.961598,40.716487,-73.960417,40.674963,2,4.618331513060794,2,14.054025832568314,14.52
495,667,9.0,-73.97786500000002,40.784274,-73.962362,40.767125,2,2.310917252608377,23,8.310968865012072,9.44
496,408,4.0,-73.99036600000002,40.757343,-73.985373,40.760604,1,0.5552818100774323,18,5.093306109767521,4.5200000000000005
497,468,12.9,-73.97974599999998,40.78100900000001,-73.980523,40.738272,1,4.752588174796606,0,12.6897629979982,14.436000000000002
498,989,10.5,-73.968574,40.750493,-73.975654,40.755957,1,0.8513515386954449,16,6.2430607538381135,5.3100000000000005
499,443,49.8,-73.983851,40.761851,-73.783129,40.643785,3,21.416092063876288,13,56.701901710778984,52.81100000000001
