,id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour
9004,9004,9.7,2011-01-13 10:48:00,-73.97788299999998,40.748808,-73.993562,40.751973,1,10
9005,9005,12.0,2015-03-25 09:44:09,-73.9875259399414,40.7244987487793,-74.00791931152342,40.71175003051758,1,9
9006,9006,5.3,2009-01-15 12:40:00,-73.98655,40.760883,-73.988578,40.774032,1,12
9007,9007,5.3,2010-08-16 21:35:00,-73.998202,40.740603,-74.007605,40.747837,6,21
9008,9008,7.7,2011-04-02 01:05:15,-73.979564,40.735405,-73.955686,40.768065,1,1
9009,9009,7.5,2013-03-16 20:57:11,0.0,0.0,0.0,0.0,1,20
9010,9010,10.0,2013-04-19 20:03:45,-73.979292,40.75041,-73.988945,40.72696,1,20
9011,9011,6.0,2013-07-14 01:23:03,-73.970157,40.760105,-73.982247,40.742772,1,1
9012,9012,45.0,2010-02-14 22:04:00,-73.983137,40.731465,-73.983127,40.731442,2,22
9013,9013,19.7,2011-12-01 23:33:00,-73.990923,40.733995,-73.963663,40.674692,1,23
9014,9014,5.5,2013-08-22 06:43:00,-73.97104300000002,40.75439,-73.98313,40.761155,1,6
9015,9015,14.9,2009-03-02 20:07:00,-73.982605,40.735478,-74.00348199999998,40.680743,1,20
9016,9016,4.9,2009-12-20 23:04:06,-73.983109,40.775454,-73.984085,40.765174,1,23
9017,9017,7.7,2012-08-12 02:41:14,-73.989908,40.734016,-73.989112,40.75767800000001,2,2
9018,9018,26.83,2013-05-19 05:07:00,-73.953642,40.81717,-73.87154,40.771582,5,5
9019,9019,7.0,2015-05-23 17:03:26,-73.98587799072266,40.75738525390625,-73.99959564208984,40.76150131225585,4,17
9020,9020,8.5,2010-08-25 22:45:23,-73.98664000000002,40.761423,-74.001738,40.735564,1,22
9021,9021,30.1,2010-10-19 08:25:00,-73.972755,40.677718,-73.872665,40.774488,5,8
9022,9022,8.0,2014-11-27 13:15:00,-73.96582,40.76261,-73.94678,40.77219,1,13
9023,9023,4.1,2009-03-16 16:33:00,-73.96209499999998,40.770545,-73.96752,40.769008,5,16
9024,9024,13.0,2013-01-29 09:32:23,-73.950992,40.777708,-73.98226700000002,40.767822,1,9
9025,9025,15.0,2014-09-08 09:45:00,-73.992897,40.747612,-73.97685,40.78815,1,9
9026,9026,20.27,2009-10-19 00:05:00,-74.003787,40.737608,-74.01776,40.675087,1,0
9027,9027,7.0,2014-01-18 20:17:51,-73.978082,40.745749,-73.965604,40.760977,1,20
9028,9028,39.83,2014-07-07 12:48:00,-73.87466500000002,40.774127,-73.982505,40.7571,1,12
9029,9029,57.33,2014-09-24 16:33:00,-73.790237,40.643947,-73.981935,40.763232,1,16
9030,9030,18.5,2015-02-20 00:51:35,-73.97500610351562,40.79031372070313,-73.99128723144531,40.73282241821289,1,0
9031,9031,6.9,2009-12-13 05:01:00,-73.99689000000002,40.74748,-73.98754,40.733082,1,5
9032,9032,5.3,2009-12-26 17:52:00,-73.987928,40.74969,-73.974882,40.756543,5,17
9033,9033,6.0,2013-07-19 20:49:00,-73.954122,40.770317,-73.961762,40.757737,1,20
9034,9034,8.5,2014-01-01 16:33:00,-74.00721800000002,40.718167,-73.992337,40.698882,3,16
9035,9035,5.7,2009-05-27 09:55:00,-73.989958,40.734395,-73.99564000000002,40.742438,1,9
9036,9036,8.1,2012-01-24 17:25:00,-73.990938,40.74201,-73.986652,40.757547,1,17
9037,9037,6.0,2013-03-26 21:04:53,-73.988879,40.725782,-73.98708,40.736297,4,21
9038,9038,6.5,2011-03-29 15:06:21,-73.988913,40.75297800000001,-73.973381,40.751475,1,15
9039,9039,9.5,2013-04-12 23:50:00,-73.977245,40.746912,-73.981673,40.766547,1,23
9040,9040,3.3,2009-10-08 12:27:29,-73.961996,40.768568,-73.958656,40.772478,1,12
9041,9041,10.1,2009-12-15 19:31:26,-73.944802,40.779461,-73.978574,40.746781,1,19
9042,9042,6.1,2010-01-01 01:40:00,-73.956838,40.771563,-73.94191,40.787143,1,1
9043,9043,4.5,2010-02-20 10:59:00,-73.98583199999999,40.744962,-73.98994300000003,40.73548,1,10
9044,9044,6.5,2010-08-22 00:51:00,-74.002487,40.739887,-73.985895,40.758807,2,0
9045,9045,8.9,2011-12-22 12:42:42,-73.993713,40.752074,-73.977523,40.754153,1,12
9046,9046,16.1,2012-06-05 18:55:00,-73.993167,40.74146500000001,-73.954187,40.778782,1,18
9047,9047,11.0,2013-05-11 12:13:00,-73.98785500000002,40.745725,-74.002455,40.71897,2,12
9048,9048,7.5,2015-05-25 13:57:32,-73.96685028076173,40.79391098022461,-73.98233032226562,40.7706298828125,1,13
9049,9049,4.9,2011-07-09 03:23:00,-73.990645,40.761053,-73.99900799999998,40.749593,1,3
9050,9050,12.0,2013-07-02 13:01:46,-73.996624,40.737294,-73.99092900000002,40.755657,1,13
9051,9051,8.0,2013-08-26 15:38:10,-73.95172,40.773754,-73.963858,40.768185,1,15
9052,9052,5.0,2013-11-13 09:41:00,-73.962867,40.75836,-73.960092,40.762182,1,9
9053,9053,7.7,2009-02-02 10:15:15,-73.99419300000002,40.751021,-73.988845,40.769036,1,10
9054,9054,8.5,2010-04-01 00:39:06,-73.873052,40.774087,-73.794687,40.667635,1,0
9055,9055,11.5,2012-11-16 15:29:10,-74.013125,40.707856,-73.998726,40.738421,1,15
9056,9056,12.1,2011-03-15 12:05:48,-73.997793,40.722568,-73.982442,40.757009,1,12
9057,9057,33.3,2013-01-21 15:52:00,-73.863652,40.7693,-73.96772299999998,40.793802,5,15
9058,9058,33.5,2013-07-08 22:17:00,-73.95618499999998,40.7215,-73.967517,40.802512,1,22
9059,9059,8.0,2014-07-30 08:42:00,-73.963612,40.776932,-73.973962,40.76306500000001,2,8
9060,9060,6.1,2009-03-24 14:46:00,-73.984313,40.743285,-73.996723,40.736293,5,14
9061,9061,6.1,2011-01-28 19:28:00,-73.958563,40.78082,-73.977127,40.787673,2,19
9062,9062,6.5,2010-01-11 15:03:38,-73.984752,40.768435,-73.976958,40.75833400000001,2,15
9063,9063,12.0,2014-05-25 02:19:54,-73.9815,40.729944,-73.949106,40.777279,1,2
9064,9064,6.5,2014-06-05 07:44:06,-74.00474200000002,40.737558,-74.00853000000002,40.724722,1,7
9065,9065,11.8,2009-04-04 03:46:47,-73.988074,40.719954,-73.98241999999998,40.762637,1,3
9066,9066,12.1,2009-10-29 11:38:00,-73.978678,40.724423,-73.97104300000002,40.765478,1,11
9067,9067,4.5,2010-06-28 20:16:00,-73.9788,40.729715,-73.988563,40.729722,1,20
9068,9068,21.0,2009-01-05 00:20:14,-74.00670500000003,40.744221,-73.939359,40.848708,1,0
9069,9069,5.5,2013-06-25 20:43:00,-73.99319,40.733492,-73.987492,40.738562,1,20
9070,9070,7.0,2014-04-25 23:53:50,-73.983087,40.726555,-73.98738,40.720078,1,23
9071,9071,6.1,2009-07-12 00:15:07,-73.977863,40.684789,-73.96866700000002,40.692262,1,0
9072,9072,6.9,2011-07-04 00:26:00,-74.00009200000002,40.73874,-73.991962,40.751157,5,0
9073,9073,5.5,2014-05-07 00:20:00,-74.00189499999998,40.726235,-74.00511999999998,40.718845,1,0
9074,9074,12.0,2014-10-24 22:14:26,-73.950345,40.786857,-73.988281,40.764627,1,22
9075,9075,3.3,2010-10-17 16:05:00,-73.960577,40.775923,-73.964628,40.770512,5,16
9076,9076,19.0,2013-07-15 17:23:00,-74.008945,40.704032,-73.976665,40.751272,5,17
9077,9077,36.33,2014-02-05 10:50:00,-73.98894200000002,40.757137,-73.870965,40.774155,1,10
9078,9078,7.7,2009-05-09 17:07:46,-74.00746,40.727223,-73.988455,40.737092,1,17
9079,9079,8.9,2009-05-14 18:00:00,-73.96716500000002,40.772278,-73.978062,40.758807,1,18
9080,9080,10.9,2010-12-16 16:32:18,-73.983899,40.76219,-73.97532,40.755807,1,16
9081,9081,6.1,2011-03-23 23:46:39,-74.005057,40.722836,-73.991146,40.739524,1,23
9082,9082,8.5,2011-05-28 00:22:09,-73.95658900000002,40.771501,-73.980914,40.745351,2,0
9083,9083,5.7,2012-03-23 02:19:00,-73.930645,40.769027,-73.919795,40.75751,1,2
9084,9084,33.8,2012-10-07 01:56:00,-74.004452,40.750792,-73.992322,40.66625,3,1
9085,9085,8.1,2009-03-11 17:34:00,-73.95607199999998,40.767925,-73.975353,40.755623,5,17
9086,9086,18.1,2009-08-02 00:32:49,-73.989126,40.721579,-73.888926,40.747565,1,0
9087,9087,5.0,2013-02-02 12:40:00,-73.99669,40.744477,-74.00619300000002,40.750068,1,12
9088,9088,9.5,2013-08-15 19:19:00,-73.98684,40.761092,-73.989977,40.751482,2,19
9089,9089,15.0,2014-07-28 18:23:39,-73.97784,40.777202,-73.982102,40.743148,1,18
9090,9090,5.7,2010-08-05 16:41:00,-74.13371,40.65172800000001,-74.135442,40.650247,5,16
9091,9091,24.0,2014-01-17 10:05:00,-73.978468,40.762587,-74.012227,40.706667,1,10
9092,9092,12.0,2014-03-12 19:53:00,-73.978187,40.752512,-73.95089,40.785915,1,19
9093,9093,9.0,2015-03-07 18:22:36,-73.99248504638672,40.7142219543457,-73.96182250976562,40.70974731445313,1,18
9094,9094,7.3,2010-06-17 23:17:00,-73.95340300000002,40.785242,-73.9411,40.80761500000001,1,23
9095,9095,8.0,2014-05-30 07:22:38,-73.948484,40.779091,-73.966599,40.788855,1,7
9096,9096,2.9,2009-06-06 03:17:00,-73.993608,40.761905,-73.991563,40.760593,1,3
9097,9097,4.9,2009-07-25 16:00:00,-73.963342,40.798707,-73.958703,40.806942,1,16
9098,9098,6.9,2009-08-18 17:49:00,-73.985033,40.736422,-73.977518,40.722333,1,17
9099,9099,17.3,2011-05-27 14:45:00,-73.97890500000003,40.785177,-73.99146800000003,40.75014,1,14
9100,9100,10.5,2012-09-02 23:38:28,-73.975435,40.749023,-73.966686,40.78899000000001,1,23
9101,9101,8.0,2013-02-23 13:06:00,-73.977983,40.737515,-73.982835,40.72274,1,13
9102,9102,8.5,2014-02-26 12:29:14,-73.986806,40.744404,-73.983359,40.766948,1,12
9103,9103,3.7,2011-07-07 13:51:54,-73.95099599999998,40.785744,-73.952442,40.78967700000001,2,13
9104,9104,9.7,2012-04-22 19:17:00,-73.959828,40.779567,-73.988357,40.750275,1,19
9105,9105,6.0,2013-02-20 00:28:10,-73.95588599999998,40.764173,-73.96912900000002,40.759415,1,0
9106,9106,4.1,2009-09-24 10:32:00,-73.974753,40.777938,-73.98216500000002,40.778857,5,10
9107,9107,4.5,2009-12-09 12:47:00,-73.992352,40.738238,-74.000702,40.729923,2,12
9108,9108,7.3,2011-10-14 17:16:00,-73.97663299999998,40.788068,-73.96000500000002,40.810208,5,17
9109,9109,5.7,2012-05-29 07:09:00,-73.990255,40.7561,-73.980407,40.766077,1,7
9110,9110,4.5,2014-06-20 22:43:00,-73.979742,40.755172,-73.980087,40.749887,1,22
9111,9111,6.5,2013-06-19 18:09:56,-74.00434200000002,40.724022,-73.995013,40.739757,1,18
9112,9112,6.5,2010-09-25 23:04:00,-73.95934799999998,40.774523,-73.966382,40.755743,5,23
9113,9113,6.9,2011-01-03 10:10:08,-73.955505,40.783763,-73.973991,40.794378,1,10
9114,9114,4.5,2013-01-27 18:57:40,-73.999065,40.739303,-74.002702,40.732815,1,18
9115,9115,5.7,2010-11-05 12:17:00,-73.976527,40.759313,-73.96971500000002,40.7666,2,12
9116,9116,10.1,2012-08-22 11:46:04,-73.974572,40.75064,-73.979861,40.764285,1,11
9117,9117,4.0,2014-09-10 08:57:00,-73.978177,40.74825,-73.978145,40.742632,1,8
9118,9118,14.5,2015-02-16 19:35:45,-73.99726867675781,40.72182083129883,-73.9750442504883,40.689125061035156,6,19
9119,9119,5.3,2009-12-03 18:53:07,-73.964774,40.772867,-73.971307,40.766589,1,18
9120,9120,16.1,2010-04-19 20:40:00,-73.9923,40.748792,-73.93502,40.798388,1,20
9121,9121,7.7,2010-09-20 23:35:43,-73.955137,40.785845,-73.95856500000002,40.764182,2,23
9122,9122,4.5,2014-09-06 02:27:19,-73.981973,40.730997,-73.97362,40.724133,1,2
9123,9123,8.9,2010-01-29 11:14:00,-73.968734,40.786263,-73.993886,40.764848,1,11
9124,9124,9.0,2012-09-15 22:42:22,-73.985475,40.746988,-73.989092,40.73199,1,22
9125,9125,8.5,2012-12-27 23:45:00,-73.96089,40.760993,-73.984728,40.768452,1,23
9126,9126,5.3,2010-06-14 23:48:00,-73.982667,40.731125,-73.97624499999998,40.743692,1,23
9127,9127,40.83,2014-03-10 16:05:08,-73.873019,40.774335,-73.985638,40.75998,2,16
9128,9128,9.5,2015-04-27 19:55:09,-73.97329711914062,40.758148193359375,-73.95321655273438,40.78573989868164,5,19
9129,9129,26.5,2011-06-13 10:26:40,-73.86269300000002,40.768914,-73.977727,40.761072,1,10
9130,9130,6.5,2011-05-17 18:31:00,-73.96732800000002,40.769418,-73.970968,40.786092,1,18
9131,9131,6.5,2011-12-02 19:27:58,-73.993466,40.740683,-73.97958,40.730027,1,19
9132,9132,16.9,2009-01-04 12:53:00,-73.997247,40.724292,-73.926185,40.700972,1,12
9133,9133,6.5,2011-01-26 12:09:00,-73.995007,40.739898,-73.989512,40.752778,3,12
9134,9134,7.0,2013-02-17 15:29:15,-73.961712,40.779925,-73.975578,40.76063900000001,3,15
9135,9135,20.5,2015-04-09 03:02:27,-73.98596954345702,40.76804733276367,-73.90697479248048,40.77340316772461,1,3
9136,9136,7.7,2009-06-30 19:20:48,-73.9976,40.736172,-73.97632800000002,40.7568,1,19
9137,9137,9.3,2009-07-23 15:10:36,-73.97409300000002,40.77893,-73.971992,40.760271,1,15
9138,9138,10.5,2011-01-31 19:34:21,-73.97151600000002,40.750781,-74.005264,40.733243,1,19
9139,9139,11.3,2011-06-12 15:02:33,-73.97376700000002,40.748119,-74.005002,40.715896,2,15
9140,9140,14.9,2012-02-22 22:28:11,-74.002887,40.728118,-73.982017,40.66455,1,22
9141,9141,57.33,2014-02-26 07:36:00,-73.78997700000002,40.646957,-73.9853,40.733567,2,7
9142,9142,9.7,2011-04-23 14:26:00,-73.973187,40.781382,-73.97743299999998,40.760955,1,14
9143,9143,8.1,2011-10-28 21:59:02,-73.955795,40.764143,-73.948492,40.789026,1,21
9144,9144,10.1,2011-01-16 21:56:13,-73.988843,40.748452,-73.95400699999998,40.778668,2,21
9145,9145,6.5,2011-02-09 14:31:00,-73.973902,40.760458,-73.96385500000002,40.773922,2,14
9146,9146,5.3,2012-01-28 15:20:35,-73.99181,40.758979,-73.99403199999998,40.75154000000001,1,15
9147,9147,8.5,2014-07-14 21:37:29,0.0,0.0,-74.002037,40.752035,1,21
9148,9148,8.1,2009-09-24 14:32:00,-73.980462,40.762135,-73.98774300000002,40.743213,5,14
9149,9149,20.5,2012-10-17 22:54:00,-73.985118,40.747282,-73.951195,40.688335,2,22
9150,9150,9.0,2012-12-02 18:11:00,-73.972915,40.785302,-73.96036,40.767317,5,18
9151,9151,7.0,2015-02-22 00:43:45,-73.9441909790039,40.71325302124024,-73.95399475097656,40.72577667236328,1,0
9152,9152,17.3,2011-07-19 21:32:00,-73.989225,40.75798,-73.97875,40.7669,2,21
9153,9153,4.9,2012-01-08 17:57:00,-73.98705799999998,40.776152,-73.97818000000002,40.783835,1,17
9154,9154,4.9,2012-07-01 17:38:29,-73.986777,40.759352,-73.97523199999998,40.765287,1,17
9155,9155,14.5,2012-09-06 08:51:56,-74.003913,40.748442,-74.017842,40.705734,2,8
9156,9156,10.5,2013-05-03 08:53:56,-74.00814799999998,40.738132,-73.983898,40.746448,2,8
9157,9157,9.5,2014-03-18 23:25:40,-73.98106800000002,40.737927,-73.99663699999998,40.74744000000001,1,23
9158,9158,25.7,2009-02-23 07:23:23,-73.862788,40.76904,-73.997514,40.724149,1,7
9159,9159,3.3,2011-06-04 10:38:47,-73.9873,40.7292,-73.994,40.7321,0,10
9160,9160,5.0,2012-12-26 02:19:11,-73.984009,40.745739,-73.986538,40.752274,1,2
9161,9161,7.3,2009-06-20 10:52:16,-73.979991,40.734819,-73.957753,40.765122,1,10
9162,9162,14.5,2010-07-07 17:06:58,-73.98405100000002,40.768722,-73.999158,40.726394,1,17
9163,9163,5.7,2011-04-16 19:05:00,-73.998788,40.68116,-73.993013,40.692923,1,19
9164,9164,7.0,2012-12-19 21:54:48,-73.965684,40.762956,-73.947283,40.777771,1,21
9165,9165,5.0,2014-04-12 01:55:27,-73.945138,40.71890300000001,-73.94990200000002,40.710278,1,1
9166,9166,7.3,2010-08-12 23:50:42,-74.00022299999998,40.717982,-73.97896999999998,40.719411,1,23
9167,9167,19.7,2011-03-17 03:40:18,-73.98656899999997,40.761531,-73.869857,40.740448,1,3
9168,9168,4.0,2014-05-14 11:18:09,-74.003254,40.749083,-73.9969,40.747398,1,11
9169,9169,4.5,2009-09-09 14:12:00,-73.97652,40.751072,-73.987167,40.749723,2,14
9170,9170,10.1,2010-04-22 20:00:12,-73.97138000000002,40.760541,-73.993277,40.733421,1,20
9171,9171,6.9,2011-05-30 13:35:28,-74.003837,40.726054,-73.98616899999998,40.753899,1,13
9172,9172,11.5,2014-10-25 19:31:07,-73.962097,40.716018,-73.986949,40.720949,1,19
9173,9173,21.54,2015-05-02 23:20:25,-73.9842300415039,40.75994873046875,-73.95433044433594,40.73455047607422,2,23
9174,9174,8.0,2015-05-17 10:20:57,-73.95641326904298,40.78718948364258,-73.9539794921875,40.7705307006836,1,10
9175,9175,10.0,2015-05-20 18:38:34,-73.98442840576173,40.7648811340332,-73.97821807861328,40.7835807800293,1,18
9176,9176,5.7,2009-01-03 12:26:25,-73.982179,40.77251,-73.973662,40.787082,1,12
9177,9177,2.5,2010-12-06 11:48:34,-73.946993,40.744583,-73.946993,40.744583,3,11
9178,9178,6.9,2012-03-07 09:58:45,-73.983785,40.749945,-73.999323,40.739097,1,9
9179,9179,3.3,2011-11-23 00:07:00,-73.921287,40.767052,-73.927308,40.76614,1,0
9180,9180,10.9,2012-05-31 01:56:51,-73.978993,40.726551,-73.967989,40.766178,1,1
9181,9181,8.0,2012-09-11 08:17:00,-73.983885,40.738302,-73.982538,40.751762,1,8
9182,9182,24.5,2012-10-27 00:19:00,-73.976005,40.786292,-73.90959699999998,40.761047,1,0
9183,9183,12.0,2012-10-27 01:57:00,-73.977713,40.725737,-74.009835,40.705415,1,1
9184,9184,39.0,2012-12-31 02:07:22,-73.782639,40.64443,-73.987367,40.686233,1,2
9185,9185,15.5,2014-12-07 20:10:53,-73.97195500000002,40.786366,-74.007339,40.74113,1,20
9186,9186,6.5,2010-03-27 02:39:00,-74.002052,40.740695,-73.978787,40.739637,1,2
9187,9187,7.7,2011-01-24 18:29:30,-73.970421,40.761782,-73.963186,40.775128,1,18
9188,9188,16.5,2012-12-22 09:24:04,-74.00458,40.70723,-74.0041,40.756641,1,9
9189,9189,11.0,2015-01-06 12:05:55,-73.98120880126955,40.75359725952149,-73.97173309326173,40.75663757324219,1,12
9190,9190,11.5,2015-03-23 19:35:13,-73.9543228149414,40.76605987548828,-73.98101043701173,40.78433227539063,2,19
9191,9191,5.3,2012-06-01 11:05:30,-73.990987,40.750254,-73.985235,40.753582,1,11
9192,9192,32.1,2012-08-20 11:58:00,-73.977492,40.761922,-73.871247,40.773827,1,11
9193,9193,13.5,2014-09-14 18:32:00,-74.01045,40.718882,-73.990577,40.726717,1,18
9194,9194,22.0,2014-12-06 17:51:00,-73.97556999999998,40.79222,-74.00327,40.74375,1,17
9195,9195,6.5,2015-05-16 22:00:47,-73.99112701416014,40.72993087768555,-73.9862060546875,40.735450744628906,3,22
9196,9196,8.1,2009-05-17 12:09:00,-73.995468,40.739142,-73.981053,40.764588,5,12
9197,9197,14.5,2014-03-21 03:02:50,-74.00984100000002,40.714417,-73.982713,40.73939,1,3
9198,9198,21.5,2014-06-16 14:43:08,-73.991552,40.745294,-73.952914,40.769052,1,14
9199,9199,3.3,2010-10-06 04:23:02,-73.994943,40.725063,-73.99656800000002,40.722071,2,4
9200,9200,4.5,2013-05-27 19:05:00,-73.992388,40.753182,-73.995312,40.744415,4,19
9201,9201,11.7,2009-10-28 01:43:13,-73.987773,40.719907,-73.99092900000002,40.76028400000001,1,1
9202,9202,5.0,2009-01-28 20:11:23,-73.993827,40.73578300000001,-74.002764,40.731858,1,20
9203,9203,10.5,2010-05-27 10:22:00,-73.96176,40.767925,-73.960077,40.767877,1,10
9204,9204,6.5,2011-10-06 16:14:52,-73.9791,40.7718,-73.972,40.7817,1,16
9205,9205,12.0,2015-05-08 17:24:31,-73.97856903076173,40.74536895751953,-73.99154663085938,40.75141143798828,1,17
9206,9206,15.3,2010-09-26 17:03:00,-73.98701,40.724918,-73.98741,40.775785,1,17
9207,9207,12.1,2011-06-25 02:32:00,-74.005212,40.741297,-73.964365,40.759517,2,2
9208,9208,17.3,2012-04-16 23:58:00,-73.972258,40.781455,-73.972258,40.781455,1,23
9209,9209,12.1,2010-10-18 07:46:19,-73.97421,40.791311,-73.940934,40.839788,1,7
9210,9210,21.7,2009-02-27 20:57:00,-73.862702,40.76895800000001,-73.97449300000002,40.757738,1,20
9211,9211,4.5,2009-12-24 22:17:00,-73.98679200000002,40.729665,-73.983572,40.722932,1,22
9212,9212,5.3,2010-01-15 15:45:00,-73.967867,40.765493,-73.955292,40.770937,1,15
9213,9213,7.7,2010-05-24 09:29:33,-74.002535,40.739542,-73.980301,40.751369,1,9
9214,9214,15.3,2012-07-18 12:56:00,-73.9788,40.783403,-73.987353,40.758797,1,12
9215,9215,12.1,2012-02-02 09:43:00,-73.97964,40.761172,-73.952567,40.778185,5,9
9216,9216,14.5,2013-07-16 07:52:59,-73.994334,40.731436,-73.985238,40.756783,1,7
9217,9217,8.0,2014-07-23 14:06:02,-73.971024,40.761549,-73.977455,40.754627,1,14
9218,9218,6.5,2011-01-15 13:31:00,-73.979393,40.735222,-73.991385,40.748825,1,13
9219,9219,5.5,2013-03-18 23:31:00,-74.005277,40.740465,-73.99420500000002,40.736227,1,23
9220,9220,7.7,2009-10-19 10:43:47,-73.974598,40.75660300000001,-73.959959,40.776676,1,10
9221,9221,9.3,2010-12-29 00:14:20,-73.961977,40.758704,-73.939585,40.798572,1,0
9222,9222,6.1,2011-01-12 21:48:00,-73.979668,40.752607,-73.99866999999998,40.742155,5,21
9223,9223,6.9,2011-11-07 10:38:19,-73.9942,40.7459,-73.9878,40.7509,1,10
9224,9224,4.9,2012-04-25 16:26:00,-73.987377,40.738765,-73.99107,40.74879,6,16
9225,9225,5.0,2012-11-07 14:37:18,-73.977323,40.752042,-73.985662,40.752975,1,14
9226,9226,11.3,2010-02-13 12:10:39,-73.95914300000003,40.774761,-73.994096,40.732427,1,12
9227,9227,4.9,2010-08-01 03:01:00,-74.007613,40.70682,-74.011175,40.711198,1,3
9228,9228,4.1,2012-02-11 09:43:09,-73.980104,40.78064000000001,-73.97369,40.789366,3,9
9229,9229,5.3,2012-01-08 11:21:40,-73.9612,40.765,-73.9748,40.753,1,11
9230,9230,9.7,2012-06-20 19:28:00,-73.98764,40.759992,-73.98265,40.774402,2,19
9231,9231,35.83,2013-03-05 17:27:00,-73.870922,40.773937,-73.98455,40.722552,2,17
9232,9232,9.0,2013-06-16 19:47:45,-73.96623699999998,40.794653,-73.94324399999998,40.799117,2,19
9233,9233,12.0,2014-04-13 01:08:30,-73.983498,40.730155,-73.95563100000003,40.775876,1,1
9234,9234,9.0,2014-08-08 22:50:00,-73.980812,40.753672,-74.002545,40.734,1,22
9235,9235,18.0,2014-10-18 17:37:21,-73.981605,40.728419,-73.945947,40.77537,1,17
9236,9236,12.9,2011-03-22 23:53:43,-73.987884,40.721315,-73.998072,40.677669,2,23
9237,9237,3.3,2012-07-30 12:00:00,-73.98039,40.78372,-73.981915,40.779325,1,12
9238,9238,7.5,2013-08-06 23:55:00,-73.953997,40.816562,-73.944907,40.80334000000001,5,23
9239,9239,6.5,2013-10-07 21:24:23,-73.988608,40.758972,-73.979415,40.763454,1,21
9240,9240,6.9,2010-04-23 09:56:00,-73.99021,40.737727,-73.976508,40.753,1,9
9241,9241,8.9,2010-07-28 08:43:00,-74.002955,40.72339,-73.98195799999998,40.746637,1,8
9242,9242,12.1,2010-10-24 18:07:33,-73.993937,40.75242100000001,-73.95769,40.76584,1,18
9243,9243,5.7,2011-12-05 00:05:59,-73.96665899999998,40.757243,-73.981566,40.736449,1,0
9244,9244,11.7,2012-08-09 18:31:13,-73.956339,40.771569,-73.987932,40.734569,1,18
9245,9245,4.9,2009-12-04 07:13:21,-74.004267,40.730989,-74.01023199999999,40.720124,1,7
9246,9246,49.57,2010-07-26 01:03:00,0.0,0.0,0.0,0.0,1,1
9247,9247,6.1,2011-10-24 14:01:15,-73.958197,40.781679,-73.960162,40.770235,1,14
9248,9248,8.9,2010-04-30 20:55:00,-73.999237,40.749568,-73.989087,40.77737800000001,3,20
9249,9249,8.5,2011-10-07 09:34:00,-74.007552,40.732713,-73.984148,40.754705,1,9
9250,9250,4.5,2013-01-22 18:47:00,-73.982635,40.763872,-73.985555,40.757922,1,18
9251,9251,6.9,2009-05-23 09:47:51,-73.945287,40.78691,-73.972218,40.794417,1,9
9252,9252,4.5,2010-11-09 23:17:27,-73.96934499999998,40.765987,-73.96115400000002,40.769926,1,23
9253,9253,8.5,2013-11-12 06:26:00,-73.974395,40.793685,-73.987605,40.769667,1,6
9254,9254,11.0,2014-08-13 08:16:17,-73.954495,40.77012,-73.973135,40.792652,1,8
9255,9255,5.5,2015-01-25 22:41:57,-73.97929382324219,40.77675247192383,-73.97344207763672,40.78472137451172,1,22
9256,9256,12.5,2015-04-03 17:07:27,-73.99483489990234,40.75027084350585,-73.991455078125,40.73422622680664,6,17
9257,9257,20.5,2009-09-12 00:18:00,-74.010267,40.720195,-73.97380799999998,40.75182,1,0
9258,9258,4.1,2010-03-07 10:11:32,-73.99098199999997,40.734175,-73.997376,40.724625,1,10
9259,9259,7.5,2015-03-02 21:12:11,-73.99488830566406,40.740047454833984,-73.98931121826173,40.758125305175774,1,21
9260,9260,18.5,2015-03-14 15:42:14,-73.87104797363281,40.77379608154297,-73.82359313964845,40.72998809814453,1,15
9261,9261,10.5,2013-11-26 06:56:00,-73.94941,40.780972,-73.978865,40.761012,1,6
9262,9262,22.5,2009-04-19 14:46:36,-73.790301,40.643576,-73.85198100000002,40.715909,2,14
9263,9263,6.9,2009-05-04 02:02:00,-73.96030999999998,40.76589,-73.944985,40.751202,1,2
9264,9264,21.3,2009-07-21 19:15:14,-73.945305,40.774392,-73.993157,40.7224,1,19
9265,9265,7.3,2010-09-07 20:38:38,-73.982518,40.772297,-73.990212,40.75657,1,20
9266,9266,6.9,2011-12-10 20:28:00,0.0,0.0,0.0,0.0,2,20
9267,9267,8.1,2012-01-06 14:43:00,-73.98195,40.757682,-73.965305,40.768847,5,14
9268,9268,8.1,2012-03-13 21:56:22,-73.987481,40.719893,-74.001,40.741892,2,21
9269,9269,5.3,2012-03-26 18:52:14,-73.959529,40.771265,-73.95427,40.784086,1,18
9270,9270,46.5,2012-08-09 21:48:21,0.0,0.0,0.0,0.0,1,21
9271,9271,10.0,2012-11-19 14:26:47,-73.97429100000002,40.79353,-73.955803,40.782879,1,14
9272,9272,16.9,2010-11-28 23:22:00,-74.005895,40.742157,-73.943507,40.815793,1,23
9273,9273,16.0,2013-01-18 17:34:00,-74.013573,40.715457,-73.99718299999998,40.75728,1,17
9274,9274,9.0,2014-02-14 17:37:00,-73.957433,40.781967,-73.951932,40.772112,1,17
9275,9275,12.2,2009-03-13 22:34:14,-73.96979300000002,40.764661,-73.970892,40.800976,1,22
9276,9276,9.7,2012-04-19 20:32:00,-73.976764,40.760729,-73.989994,40.733443,1,20
