,switch,arsenic,distance,assoc,education,distance100,education4
922,1,6.76,70.9010009765625,0,9,0.709010009765625,2
923,1,3.19,67.49600219726561,1,10,0.6749600219726561,2
924,1,6.32,27.4069995880127,0,0,0.274069995880127,0
925,1,2.4,57.159000396728494,0,11,0.571590003967285,2
926,1,0.88,19.618999481201197,1,8,0.196189994812012,1
927,0,0.54,11.3009996414185,0,5,0.113009996414185,1
928,1,0.8,41.515998840331996,0,5,0.41515998840332,1
929,0,0.74,13.116999626159696,1,10,0.13116999626159698,2
930,1,4.2,26.8330001831055,1,5,0.268330001831055,1
931,1,1.43,23.372999191284197,0,10,0.233729991912842,2
932,1,2.69,2.8949999809265097,0,11,0.028949999809265093,2
933,0,0.74,4.5939998626709,0,0,0.045939998626709,0
934,1,0.63,42.220001220703104,1,0,0.422200012207031,0
935,1,0.83,60.3639984130859,0,4,0.6036399841308591,1
936,0,1.12,69.15499877929689,0,5,0.6915499877929691,1
937,1,1.16,59.659000396728494,0,9,0.5965900039672849,2
938,0,0.93,57.2879981994629,1,5,0.5728799819946291,1
939,1,1.22,56.2560005187988,1,10,0.5625600051879879,2
940,0,1.09,16.7800006866455,0,5,0.16780000686645502,1
941,0,1.67,34.0900001525879,0,0,0.34090000152587896,0
942,1,1.09,33.167999267578104,1,5,0.33167999267578097,1
943,1,0.97,12.0059995651245,1,7,0.120059995651245,1
944,0,1.25,51.5149993896484,0,5,0.515149993896484,1
945,1,1.66,60.2939987182617,0,7,0.602939987182617,1
946,0,1.15,27.8110008239746,1,6,0.278110008239746,1
947,1,1.15,44.91999816894529,1,0,0.4491999816894529,0
948,0,1.21,55.15299987792971,0,0,0.5515299987792971,0
949,1,1.64,66.2570037841797,1,5,0.662570037841797,1
950,0,1.74,51.1629981994629,0,0,0.511629981994629,0
951,0,1.08,49.5190010070801,1,0,0.495190010070801,0
952,0,1.09,19.136999130249,1,4,0.19136999130248997,1
953,0,2.27,33.9949989318848,1,5,0.339949989318848,1
954,0,1.46,34.0670013427734,0,0,0.340670013427734,0
955,0,1.35,45.4070014953613,0,0,0.454070014953613,0
956,1,3.65,76.3030014038086,1,5,0.7630300140380859,1
957,0,1.18,55.5870018005371,1,0,0.5558700180053711,0
958,0,0.54,79.697998046875,1,0,0.79697998046875,0
959,0,1.01,92.0139999389648,0,6,0.920139999389648,1
960,1,1.5,76.6470031738281,1,8,0.766470031738281,1
961,1,1.63,78.8679962158203,0,5,0.788679962158203,1
962,1,0.76,62.326000213623,0,8,0.6232600021362299,1
963,1,0.67,54.056999206543,1,5,0.54056999206543,1
964,1,1.14,16.997999191284197,1,5,0.16997999191284194,1
965,0,0.73,3.38000011444092,1,0,0.0338000011444092,0
966,1,1.6,50.7169990539551,1,10,0.507169990539551,2
967,1,2.3,22.326000213623,0,11,0.22326000213623,2
968,0,0.61,59.925998687744105,1,0,0.5992599868774411,0
969,1,0.65,162.921005249023,0,5,1.6292100524902302,1
970,0,0.66,163.680999755859,0,0,1.63680999755859,0
971,0,0.51,33.7449989318848,0,0,0.337449989318848,0
972,0,0.65,72.8649978637695,0,5,0.728649978637695,1
973,0,3.42,153.356994628906,0,5,1.5335699462890602,1
974,0,2.82,213.714996337891,1,5,2.13714996337891,1
975,0,1.32,98.98999786376949,0,0,0.9898999786376949,0
976,0,1.89,93.1709976196289,1,0,0.931709976196289,0
977,0,1.37,85.3889999389648,0,0,0.8538899993896479,0
978,0,1.38,70.6480026245117,0,5,0.7064800262451171,1
979,0,2.39,50.569000244140604,0,0,0.505690002441406,0
980,0,0.82,28.9969997406006,1,0,0.28996999740600604,0
981,0,0.61,84.68499755859379,0,0,0.8468499755859379,0
982,0,2.97,75.0260009765625,0,0,0.750260009765625,0
983,0,1.11,11.237999916076696,0,0,0.11237999916076698,0
984,0,1.54,96.40899658203129,0,5,0.9640899658203128,1
985,0,1.19,103.41100311279301,1,0,1.03411003112793,0
986,0,2.37,49.298000335693395,1,0,0.4929800033569339,0
987,0,2.54,40.574001312255895,1,0,0.405740013122559,0
988,0,0.64,90.5490036010742,0,5,0.905490036010742,1
989,0,1.95,114.900001525879,0,5,1.14900001525879,1
990,0,1.85,84.7519989013672,0,5,0.847519989013672,1
991,0,1.3,88.218002319336,0,5,0.88218002319336,1
992,1,0.78,42.56900024414061,0,0,0.425690002441406,0
993,1,1.88,39.79299926757809,0,0,0.39792999267578105,0
994,1,1.11,3.39299988746643,0,5,0.0339299988746643,1
995,0,0.75,10.333000183105499,1,5,0.10333000183105498,1
996,1,1.18,15.5959997177124,1,8,0.155959997177124,1
997,0,0.59,32.455001831054695,1,9,0.324550018310547,2
998,1,0.79,23.3799991607666,0,8,0.233799991607666,1
999,1,1.24,26.486999511718803,0,10,0.264869995117188,2
1000,1,0.97,20.7180004119873,0,5,0.207180004119873,1
1001,1,0.73,8.64900016784668,1,8,0.0864900016784668,1
1002,1,0.82,24.794000625610398,1,9,0.24794000625610396,2
1003,0,0.75,17.5900001525879,0,0,0.17590000152587898,0
1004,0,1.05,42.516998291015604,1,0,0.4251699829101561,0
1005,0,0.53,27.7329998016357,0,0,0.277329998016357,0
1006,1,0.55,11.456000328064,0,0,0.11456000328064,0
1007,0,0.83,23.3810005187988,1,0,0.23381000518798803,0
1008,1,0.51,32.4879989624023,1,8,0.32487998962402304,1
1009,1,0.74,31.2150001525879,0,5,0.31215000152587896,1
1010,1,0.75,12.2410001754761,1,5,0.122410001754761,1
1011,0,0.65,35.478000640869105,1,8,0.35478000640869106,1
1012,1,1.04,39.5410003662109,0,5,0.39541000366210893,1
1013,1,1.47,40.0449981689453,0,10,0.40044998168945295,2
1014,0,1.07,2.10899996757507,0,8,0.0210899996757507,1
1015,1,2.11,23.108999252319304,0,7,0.23108999252319304,1
1016,0,1.5,7.369999885559079,0,11,0.0736999988555908,2
1017,0,1.8,16.6860008239746,1,0,0.16686000823974598,0
1018,1,1.8,25.9710006713867,0,0,0.259710006713867,0
1019,1,2.65,7.763000011444089,1,11,0.07763000011444089,2
1020,1,1.9,8.9670000076294,1,0,0.089670000076294,0
1021,0,1.71,13.572999954223599,1,0,0.135729999542236,0
1022,0,2.44,45.5330009460449,0,5,0.455330009460449,1
1023,1,0.52,32.530998229980504,0,5,0.3253099822998051,1
1024,1,0.99,40.9480018615723,1,11,0.40948001861572303,2
1025,1,0.93,58.745998382568395,0,0,0.587459983825684,0
1026,0,0.95,55.1100006103516,0,7,0.551100006103516,1
1027,0,1.56,26.722000122070302,0,8,0.267220001220703,1
1028,0,1.48,19.1569995880127,0,0,0.191569995880127,0
1029,1,1.53,16.232000350952102,0,10,0.16232000350952105,2
1030,1,1.48,23.8390007019043,1,0,0.238390007019043,0
1031,1,1.06,57.340999603271506,0,10,0.573409996032715,2
1032,0,1.03,53.8120002746582,0,0,0.538120002746582,0
1033,0,0.67,18.8659992218018,0,10,0.188659992218018,2
1034,0,0.58,26.482000350952106,0,10,0.26482000350952106,2
1035,1,0.67,27.929000854492198,0,0,0.279290008544922,0
1036,0,0.56,27.412000656127898,1,0,0.274120006561279,0
1037,1,0.69,33.4300003051758,0,12,0.334300003051758,2
1038,1,0.83,48.3339996337891,0,5,0.483339996337891,1
1039,1,1.11,61.4070014953613,0,0,0.6140700149536129,0
1040,0,0.63,59.641998291015604,1,6,0.5964199829101561,1
1041,1,1.22,34.2820014953613,0,0,0.3428200149536131,0
1042,1,0.98,38.7849998474121,0,9,0.38784999847412105,2
1043,1,1.04,35.7490005493164,0,11,0.357490005493164,2
1044,1,0.94,41.5890007019043,0,0,0.415890007019043,0
1045,0,2.16,5.3600001335144,0,10,0.053600001335144004,2
1046,1,0.93,24.500999450683604,0,7,0.24500999450683605,1
1047,0,0.53,23.7919998168945,0,8,0.23791999816894502,1
1048,1,0.98,29.7159996032715,0,5,0.29715999603271503,1
1049,0,0.75,28.0,0,5,0.28,1
1050,1,0.6,45.02799987792971,1,4,0.4502799987792971,1
1051,1,1.47,48.7729988098145,1,0,0.487729988098145,0
1052,1,2.41,43.55899810791021,0,5,0.4355899810791021,1
1053,1,0.75,78.5329971313477,1,8,0.785329971313477,1
1054,0,1.02,84.3929977416992,0,5,0.843929977416992,1
1055,0,1.28,88.4189987182617,1,5,0.8841899871826171,1
1056,0,1.16,124.91400146484399,1,5,1.24914001464844,1
1057,0,1.46,150.210998535156,0,5,1.50210998535156,1
1058,0,1.34,110.517997741699,1,5,1.10517997741699,1
1059,1,2.0,79.3160018920898,1,0,0.7931600189208979,0
1060,1,1.15,41.9739990234375,0,6,0.419739990234375,1
1061,1,1.09,59.79499816894529,0,10,0.5979499816894529,2
1062,1,1.38,102.73999786377001,1,10,1.0273999786377002,2
1063,1,1.99,91.3730010986328,1,8,0.913730010986328,1
1064,1,2.21,134.421005249023,0,8,1.3442100524902298,1
1065,1,1.67,152.891006469727,1,0,1.5289100646972702,0
1066,0,1.49,49.54499816894529,1,0,0.4954499816894529,0
1067,0,1.24,39.06900024414061,1,0,0.3906900024414061,0
1068,1,1.57,111.248001098633,1,5,1.11248001098633,1
1069,1,0.75,69.3899993896484,1,0,0.6938999938964839,0
1070,1,1.19,28.882999420166,0,0,0.28882999420165995,0
1071,0,1.39,11.2089996337891,1,5,0.112089996337891,1
1072,1,0.98,36.3489990234375,1,0,0.363489990234375,0
1073,1,1.13,30.2099990844727,1,0,0.302099990844727,0
1074,1,0.72,32.0999984741211,1,0,0.320999984741211,0
1075,1,0.95,17.996999740600604,1,0,0.17996999740600605,0
1076,1,1.51,29.5340003967285,1,0,0.295340003967285,0
1077,1,1.35,17.1539993286133,1,0,0.17153999328613298,0
1078,1,1.42,12.4029998779297,1,0,0.124029998779297,0
1079,0,1.43,38.1459999084473,1,10,0.3814599990844729,2
1080,0,0.75,22.738000869751,0,0,0.22738000869751,0
1081,0,0.98,10.397000312805199,0,8,0.103970003128052,1
1082,1,0.72,5.2719998359680185,1,0,0.052719998359680185,0
1083,1,1.89,20.5139999389648,1,0,0.20513999938964803,0
1084,0,1.72,36.0069999694824,0,9,0.360069999694824,2
1085,0,1.92,29.4409999847412,0,0,0.294409999847412,0
1086,0,0.55,17.6389999389648,1,10,0.17638999938964803,2
1087,0,0.53,32.5060005187988,0,5,0.325060005187988,1
1088,1,1.29,35.668998718261705,1,7,0.356689987182617,1
1089,1,0.76,35.668998718261705,0,11,0.356689987182617,2
1090,0,0.53,39.9550018310547,0,4,0.39955001831054704,1
1091,1,0.7,60.47900009155271,1,8,0.6047900009155269,1
1092,0,0.62,84.7519989013672,0,0,0.847519989013672,0
1093,0,0.69,60.7509994506836,0,6,0.6075099945068361,1
1094,1,0.98,24.507999420166,0,0,0.24507999420166,0
1095,1,0.93,32.9910011291504,1,10,0.329910011291504,2
1096,0,1.23,17.2590007781982,0,0,0.17259000778198202,0
1097,0,0.94,8.52400016784668,1,9,0.08524000167846679,2
1098,1,1.05,54.193000793457,1,0,0.54193000793457,0
1099,0,0.85,32.2879981994629,1,8,0.322879981994629,1
1100,0,0.82,36.568000793456996,0,0,0.36568000793457,0
1101,0,0.72,49.7610015869141,0,0,0.497610015869141,0
1102,0,0.61,41.0979995727539,0,0,0.41097999572753896,0
1103,0,0.72,12.104000091552699,0,0,0.12104000091552697,0
1104,1,1.14,66.45400238037111,0,5,0.6645400238037111,1
1105,0,0.69,37.6959991455078,0,0,0.376959991455078,0
1106,0,1.02,22.3250007629395,0,0,0.22325000762939495,0
1107,1,0.62,43.9539985656738,0,4,0.43953998565673796,1
1108,0,0.57,21.969999313354503,0,5,0.21969999313354505,1
1109,0,0.52,24.0480003356934,0,0,0.240480003356934,0
1110,0,0.52,21.1459999084473,0,11,0.21145999908447305,2
1111,0,0.51,13.96399974823,0,0,0.1396399974823,0
1112,0,0.65,22.283000946044893,1,5,0.22283000946044895,1
1113,0,0.68,11.0609998703003,0,0,0.110609998703003,0
1114,0,3.73,173.871994018555,0,10,1.7387199401855502,2
1115,0,1.14,89.22799682617192,0,0,0.8922799682617192,0
1116,1,1.35,16.6439990997314,0,12,0.166439990997314,2
1117,0,1.0,5.46099996566772,0,12,0.054609999656677205,2
1118,0,1.78,23.1730003356934,0,0,0.231730003356934,0
1119,0,0.75,16.156000137329098,0,12,0.161560001373291,2
1120,0,0.66,22.408000946044893,0,0,0.22408000946044895,0
1121,0,0.63,14.2159996032715,0,5,0.14215999603271498,1
1122,1,1.18,36.0530014038086,0,5,0.360530014038086,1
1123,1,1.05,11.5069999694824,0,10,0.115069999694824,2
1124,0,1.43,8.286999702453612,1,14,0.08286999702453611,3
1125,0,0.81,12.2259998321533,1,3,0.122259998321533,1
1126,0,1.25,35.4500007629395,0,10,0.35450000762939504,2
1127,0,0.96,10.0299997329712,0,7,0.100299997329712,1
1128,0,0.53,18.9330005645752,0,0,0.189330005645752,0
1129,0,0.71,11.015000343322802,1,8,0.11015000343322802,1
1130,0,1.78,13.1949996948242,0,7,0.13194999694824197,1
1131,0,1.32,34.722000122070305,0,5,0.3472200012207031,1
1132,0,0.56,24.6949996948242,0,0,0.246949996948242,0
1133,1,1.21,39.87200164794921,0,0,0.3987200164794921,0
1134,1,1.44,33.1520004272461,0,10,0.33152000427246103,2
1135,1,1.63,26.739999771118196,0,8,0.26739999771118195,1
1136,0,0.87,6.855999946594241,1,10,0.0685599994659424,2
1137,1,0.56,34.969001770019496,0,5,0.34969001770019503,1
1138,1,1.92,10.3979997634888,1,0,0.103979997634888,0
1139,0,0.91,38.931999206543004,1,5,0.3893199920654301,1
1140,1,1.34,33.905998229980504,1,5,0.33905998229980505,1
1141,1,1.43,27.0259990692139,1,12,0.27025999069213896,2
1142,0,1.0,45.6860008239746,0,13,0.4568600082397461,3
1143,1,0.65,8.277000427246099,0,10,0.08277000427246099,2
1144,0,1.49,12.597999572753901,0,4,0.125979995727539,1
1145,1,0.71,28.225000381469695,1,10,0.282250003814697,2
1146,1,1.03,39.933998107910206,0,9,0.3993399810791021,2
1147,0,1.05,7.24200010299683,0,0,0.0724200010299683,0
1148,1,0.89,40.0709991455078,0,12,0.400709991455078,2
1149,1,3.03,57.1049995422363,0,8,0.5710499954223629,1
1150,1,4.77,38.882999420166,0,5,0.38882999420166,1
1151,1,1.1,59.518001556396506,0,10,0.595180015563965,2
1152,1,1.37,40.5449981689453,0,0,0.40544998168945295,0
1153,1,1.41,21.2959995269775,0,0,0.212959995269775,0
1154,1,1.27,33.4389991760254,0,8,0.334389991760254,1
1155,1,0.93,34.5029983520508,0,10,0.34502998352050795,2
1156,1,0.91,16.2280006408691,0,0,0.162280006408691,0
1157,1,1.04,51.7389984130859,0,0,0.517389984130859,0
1158,1,1.54,41.654998779296896,0,5,0.416549987792969,1
1159,1,0.92,48.012001037597706,0,5,0.480120010375977,1
1160,1,1.64,40.237998962402294,0,5,0.4023799896240229,1
1161,1,1.43,31.3339996337891,0,0,0.313339996337891,0
1162,1,0.85,16.9440002441406,0,0,0.169440002441406,0
1163,1,0.71,17.9589996337891,0,5,0.17958999633789102,1
1164,1,0.96,17.7670001983643,0,0,0.177670001983643,0
1165,1,0.75,22.679000854492198,0,0,0.226790008544922,0
1166,1,1.29,32.9659996032715,1,0,0.329659996032715,0
1167,1,0.87,21.9389991760254,0,0,0.21938999176025398,0
1168,1,0.58,37.308998107910206,0,0,0.3730899810791021,0
1169,1,0.73,14.414999961853,0,10,0.14414999961853,2
1170,1,1.8,17.1840000152588,0,10,0.171840000152588,2
1171,1,1.82,63.5620002746582,0,0,0.635620002746582,0
1172,1,1.66,62.95999908447271,0,0,0.6295999908447271,0
1173,1,0.88,46.5270004272461,0,0,0.465270004272461,0
1174,0,1.23,39.78099822998049,0,0,0.39780998229980497,0
1175,1,1.71,29.2119998931885,0,0,0.292119998931885,0
1176,1,0.87,25.4160003662109,0,5,0.25416000366210895,1
1177,1,0.76,21.4209995269775,0,0,0.214209995269775,0
1178,0,2.01,35.219001770019496,0,0,0.35219001770019503,0
1179,1,1.74,40.7849998474121,0,0,0.407849998474121,0
1180,0,1.78,46.97200012207029,0,0,0.4697200012207029,0
1181,0,1.74,83.9049987792969,0,0,0.839049987792969,0
1182,0,2.22,35.1800003051758,0,5,0.35180000305175796,1
1183,0,1.29,156.018005371094,0,0,1.5601800537109398,0
1184,0,2.87,116.51699829101601,0,0,1.16516998291016,0
1185,0,1.71,111.880996704102,0,5,1.1188099670410199,1
1186,1,2.21,114.776000976563,0,10,1.14776000976563,2
1187,1,2.58,119.876998901367,1,8,1.19876998901367,1
1188,1,1.69,150.330993652344,0,0,1.50330993652344,0
1189,1,0.7,61.215999603271506,0,0,0.6121599960327151,0
1190,1,1.45,44.75500106811521,0,0,0.4475500106811521,0
1191,1,1.2,34.742000579834,0,0,0.34742000579834,0
1192,1,1.22,58.5359992980957,0,0,0.585359992980957,0
1193,0,1.36,49.7910003662109,0,5,0.497910003662109,1
1194,1,1.12,57.44100189208979,0,0,0.5744100189208979,0
1195,1,0.88,16.0330009460449,0,5,0.160330009460449,1
1196,1,1.64,19.4230003356934,1,5,0.194230003356934,1
1197,1,1.37,15.2980003356934,1,5,0.15298000335693399,1
1198,1,1.01,8.14000034332275,0,5,0.08140000343322751,1
1199,0,0.62,34.958000183105504,0,5,0.34958000183105503,1
1200,1,1.14,41.5369987487793,0,10,0.41536998748779297,2
1201,0,1.69,50.3950004577637,0,5,0.5039500045776371,1
1202,1,2.38,49.762001037597706,0,5,0.4976200103759771,1
1203,1,1.51,32.2490005493164,1,0,0.322490005493164,0
1204,1,1.28,23.2670001983643,1,0,0.23267000198364304,0
1205,0,1.4,34.292999267578104,0,0,0.34292999267578106,0
1206,0,1.2,50.832000732421896,1,0,0.508320007324219,0
1207,0,1.14,46.409000396728494,0,0,0.464090003967285,0
1208,0,2.08,31.722999572753896,0,5,0.31722999572753896,1
1209,0,1.7,17.8840007781982,0,0,0.178840007781982,0
1210,1,1.07,20.6979999542236,0,5,0.20697999954223603,1
1211,0,1.19,25.794000625610398,0,0,0.257940006256104,0
1212,1,1.32,42.3120002746582,0,4,0.423120002746582,1
1213,1,2.01,43.7369995117188,0,5,0.43736999511718805,1
1214,0,2.88,38.745998382568395,0,5,0.387459983825684,1
1215,1,1.24,15.0550003051758,0,5,0.150550003051758,1
1216,0,2.89,7.55299997329712,0,5,0.0755299997329712,1
1217,1,2.77,26.5049991607666,0,5,0.265049991607666,1
1218,1,0.78,35.5870018005371,0,11,0.35587001800537105,2
1219,0,1.99,18.8199996948242,0,5,0.188199996948242,1
1220,1,2.25,25.5149993896484,0,5,0.255149993896484,1
1221,1,1.41,14.7910003662109,0,5,0.147910003662109,1
1222,0,0.66,8.7209997177124,0,5,0.08720999717712401,1
1223,1,0.62,4.13600015640259,0,0,0.041360001564025896,0
1224,1,1.28,19.274000167846697,0,0,0.19274000167846694,0
1225,1,1.51,31.347000122070302,0,0,0.313470001220703,0
1226,1,0.75,30.9449996948242,0,0,0.309449996948242,0
1227,1,0.79,35.872001647949205,0,0,0.35872001647949203,0
1228,1,0.63,50.4580001831055,0,0,0.504580001831055,0
1229,1,0.68,53.818000793457,0,0,0.53818000793457,0
1230,1,1.25,52.1319999694824,0,0,0.521319999694824,0
1231,1,1.09,54.016998291015604,0,0,0.540169982910156,0
1232,0,0.66,49.0550003051758,0,0,0.49055000305175794,0
1233,1,1.11,39.103000640869105,0,0,0.3910300064086911,0
1234,1,2.2,35.484001159668004,0,0,0.35484001159668005,0
1235,1,1.01,53.845001220703104,0,0,0.538450012207031,0
1236,0,0.56,49.44100189208979,0,0,0.4944100189208979,0
1237,0,0.64,69.0849990844727,0,0,0.690849990844727,0
1238,1,0.67,65.27500152587889,0,0,0.652750015258789,0
1239,1,1.11,88.04299926757808,0,0,0.8804299926757808,0
1240,1,1.38,62.625,0,0,0.62625,0
1241,0,0.85,62.048999786377,0,0,0.62048999786377,0
1242,0,0.8,69.19899749755861,0,0,0.6919899749755861,0
1243,1,1.26,42.8030014038086,0,0,0.428030014038086,0
1244,0,1.96,36.875,0,0,0.36875,0
1245,0,0.92,36.49399948120121,0,0,0.3649399948120121,0
1246,0,0.87,48.388999938964794,0,6,0.483889999389648,1
1247,1,3.93,24.9479999542236,0,0,0.249479999542236,0
1248,1,1.01,32.7620010375977,0,0,0.327620010375977,0
1249,0,1.81,60.5789985656738,0,0,0.6057899856567379,0
1250,0,3.92,82.870002746582,0,0,0.82870002746582,0
1251,0,1.68,62.513999938964794,0,0,0.6251399993896479,0
1252,1,1.23,64.1149978637695,0,0,0.6411499786376951,0
1253,1,0.75,82.0270004272461,0,0,0.8202700042724609,0
1254,1,0.74,38.9469985961914,0,0,0.389469985961914,0
1255,1,1.2,34.3310012817383,0,0,0.34331001281738305,0
1256,1,2.04,39.4220008850098,0,0,0.39422000885009795,0
1257,0,1.34,26.517999649047894,0,0,0.26517999649047896,0
1258,0,1.19,29.2150001525879,0,0,0.292150001525879,0
1259,0,0.63,49.85400009155271,0,0,0.4985400009155271,0
1260,0,1.13,97.51300048828129,0,0,0.9751300048828128,0
1261,0,2.24,90.9240036010742,0,0,0.909240036010742,0
1262,0,2.21,80.8440017700195,0,0,0.808440017700195,0
1263,0,1.35,54.50500106811521,0,0,0.5450500106811521,0
1264,1,0.64,57.7369995117188,0,0,0.577369995117188,0
1265,1,2.0,89.9710006713867,0,0,0.899710006713867,0
1266,0,2.85,87.0189971923828,1,0,0.870189971923828,0
1267,0,2.09,87.14099884033199,0,0,0.8714099884033198,0
1268,0,1.9,68.42299652099611,0,0,0.684229965209961,0
1269,1,3.58,94.0869979858398,0,0,0.940869979858398,0
1270,0,3.31,83.30999755859379,0,0,0.833099975585938,0
1271,1,0.89,16.4340000152588,0,0,0.16434000015258798,0
1272,0,0.6,59.7610015869141,0,0,0.597610015869141,0
1273,0,2.47,37.57899856567379,0,0,0.3757899856567379,0
1274,1,1.76,44.47200012207029,1,8,0.4447200012207029,1
1275,1,2.87,53.564998626709006,1,10,0.53564998626709,2
1276,1,2.82,47.2849998474121,1,10,0.472849998474121,2
1277,1,1.7,66.9189987182617,0,0,0.669189987182617,0
1278,1,1.81,51.2509994506836,0,0,0.512509994506836,0
1279,1,2.43,39.351001739502,0,0,0.39351001739502006,0
1280,0,0.51,59.284000396728494,0,0,0.592840003967285,0
1281,1,2.55,54.2410011291504,0,0,0.542410011291504,0
1282,1,1.91,55.2060012817383,0,0,0.5520600128173829,0
1283,1,2.17,33.609001159668004,0,0,0.3360900115966801,0
1284,1,1.23,75.4710006713867,0,9,0.754710006713867,2
1285,1,3.17,19.2240009307861,0,0,0.19224000930786103,0
1286,1,1.37,5.51200008392334,0,0,0.0551200008392334,0
1287,1,2.4,17.1650009155273,0,0,0.17165000915527304,0
1288,1,1.71,19.2590007781982,0,0,0.19259000778198201,0
1289,1,2.92,12.9670000076294,0,0,0.129670000076294,0
1290,1,1.81,20.5170001983643,0,0,0.205170001983643,0
1291,1,2.86,39.752998352050795,0,0,0.397529983520508,0
1292,1,3.16,41.4620018005371,0,0,0.414620018005371,0
1293,1,2.63,71.7490005493164,0,0,0.7174900054931641,0
1294,1,1.91,59.4710006713867,0,0,0.5947100067138671,0
1295,1,1.1,27.4650001525879,0,10,0.27465000152587904,2
1296,1,4.68,82.8140029907227,0,0,0.828140029907227,0
1297,1,4.27,76.91600036621101,0,0,0.7691600036621101,0
1298,1,2.31,40.6980018615723,0,0,0.40698001861572297,0
1299,1,1.6,15.3579998016357,0,0,0.153579998016357,0
1300,1,2.47,17.7310009002686,0,0,0.17731000900268598,0
1301,0,2.3,11.0410003662109,1,10,0.110410003662109,2
1302,1,1.77,33.2529983520508,0,10,0.332529983520508,2
1303,1,2.24,33.330001831054695,0,10,0.3333000183105469,2
1304,1,3.09,50.04499816894529,0,5,0.5004499816894529,1
1305,1,0.58,54.798999786377,0,8,0.54798999786377,1
1306,1,1.79,47.426998138427706,0,0,0.474269981384277,0
1307,1,2.95,60.5419998168945,0,0,0.605419998168945,0
1308,1,3.67,77.9830017089844,0,6,0.779830017089844,1
1309,1,1.63,82.75,1,7,0.8275,1
1310,1,2.21,57.57099914550779,0,9,0.575709991455078,2
1311,1,2.2,82.7590026855469,0,0,0.827590026855469,0
1312,1,1.37,106.05300140380899,0,9,1.06053001403809,2
1313,1,1.25,78.6790008544922,0,9,0.786790008544922,2
1314,1,2.59,9.99400043487549,0,10,0.0999400043487549,2
1315,1,1.71,100.549003601074,0,10,1.0054900360107402,2
1316,1,3.03,10.366000175476099,0,12,0.103660001754761,2
1317,1,1.06,6.1149997711181605,0,0,0.0611499977111816,0
1318,1,2.52,25.0030002593994,0,10,0.250030002593994,2
1319,1,1.0,28.4309997558594,0,6,0.284309997558594,1
1320,0,2.05,29.3299999237061,1,4,0.293299999237061,1
1321,0,1.44,25.149999618530305,0,10,0.251499996185303,2
1322,0,1.46,9.295000076293947,0,5,0.0929500007629395,1
1323,1,1.32,12.503999710083,0,5,0.12503999710083,1
1324,1,0.52,7.72800016403198,1,0,0.0772800016403198,0
1325,1,0.89,25.257999420166,0,0,0.25257999420166,0
1326,1,0.92,19.479999542236303,0,5,0.19479999542236304,1
1327,1,0.54,14.362999916076696,0,0,0.14362999916076696,0
1328,1,0.53,19.419000625610398,0,0,0.194190006256104,0
1329,1,0.84,21.2810001373291,0,0,0.212810001373291,0
1330,1,1.34,40.076999664306605,0,0,0.4007699966430661,0
1331,1,1.19,31.399000167846694,0,10,0.31399000167846697,2
1332,1,0.95,49.7760009765625,0,0,0.497760009765625,0
1333,0,3.12,84.5869979858398,0,0,0.845869979858398,0
1334,1,3.1,78.0189971923828,0,0,0.780189971923828,0
1335,1,3.04,88.1309967041016,0,0,0.8813099670410159,0
1336,1,0.58,31.4969997406006,0,0,0.31496999740600606,0
1337,0,1.64,40.451999664306605,0,10,0.4045199966430661,2
1338,0,1.48,47.12699890136721,0,8,0.4712699890136721,1
1339,0,0.69,11.8500003814697,0,0,0.11850000381469698,0
1340,0,0.51,12.125,0,12,0.12125,2
1341,1,0.63,29.739999771118196,1,12,0.29739999771118203,2
1342,1,0.53,15.345000267028801,0,0,0.15345000267028802,0
1343,1,0.61,51.6360015869141,0,0,0.5163600158691409,0
1344,0,0.69,49.926998138427706,0,10,0.4992699813842771,2
1345,0,0.94,62.925998687744105,0,0,0.629259986877441,0
1346,1,0.67,17.270000457763697,0,0,0.17270000457763696,0
1347,0,1.23,35.601001739502,0,11,0.35601001739502003,2
1348,0,0.92,40.1069984436035,1,0,0.40106998443603503,0
1349,1,1.71,57.701000213623,0,0,0.57701000213623,0
1350,1,1.22,42.8930015563965,0,0,0.428930015563965,0
1351,1,4.19,31.5410003662109,0,5,0.31541000366210903,1
1352,1,2.03,64.088996887207,1,8,0.6408899688720701,1
1353,1,3.96,38.617000579834,0,9,0.38617000579834,2
1354,1,3.78,42.9000015258789,0,0,0.429000015258789,0
1355,1,2.56,43.88000106811521,0,5,0.438800010681152,1
1356,1,4.53,123.581001281738,0,0,1.23581001281738,0
1357,1,2.29,144.708999633789,1,5,1.44708999633789,1
1358,1,3.21,154.595993041992,0,6,1.54595993041992,1
1359,1,1.76,134.10299682617202,0,8,1.3410299682617202,1
1360,0,2.38,58.6119995117188,0,5,0.586119995117188,1
1361,1,1.56,63.58000183105471,1,5,0.6358000183105471,1
1362,1,0.85,53.125,0,5,0.53125,1
1363,0,1.12,61.3689994812012,0,5,0.6136899948120121,1
1364,1,0.7,21.577999114990202,0,0,0.21577999114990198,0
1365,1,1.34,20.5359992980957,0,5,0.205359992980957,1
1366,0,0.91,33.7879981994629,0,5,0.337879981994629,1
1367,0,0.69,8.300999641418459,1,0,0.08300999641418459,0
1368,0,1.2,24.141000747680696,1,0,0.24141000747680694,0
1369,0,0.75,53.306999206543,1,5,0.5330699920654299,1
1370,0,0.88,64.12599945068361,1,5,0.6412599945068361,1
