,red,blue,green,scaled_red,scaled_blue,scaled_green
2749,213,71,68,2.8614094909236405,0.8507430372764136,0.9540315084269801
2750,213,73,68,2.8614094909236405,0.8747076298757492,0.9540315084269801
2751,217,75,66,2.915144880424554,0.8986722224750848,0.9259717581791278
2752,219,73,65,2.942012575175011,0.8747076298757492,0.9119418830552016
2753,216,71,67,2.9017110330493256,0.8507430372764136,0.940001633303054
2754,214,71,68,2.8748433382988687,0.8507430372764136,0.9540315084269801
2755,214,73,67,2.8748433382988687,0.8747076298757492,0.940001633303054
2756,206,80,70,2.767372559297042,0.9585837039734239,0.9820912586748325
2757,174,81,70,2.3374894432897344,0.9705660002730916,0.9820912586748325
2758,133,80,72,1.7867017009053718,0.9585837039734239,1.0101510089226848
2759,34,5,0,0.4567508107577642,0.05991148149833899,0.0
2760,74,45,34,0.9941047057668986,0.5392033334850509,0.4770157542134901
2761,108,68,54,1.4508555165246628,0.8147961483774102,0.7576132566920136
2762,59,11,2,0.7925969951384731,0.13180525929634576,0.028059750247852358
2763,36,0,0,0.48361850550822094,0.0,0.0
2764,125,48,45,1.6792309219035448,0.5751502223840543,0.6313443805766781
2765,192,107,99,2.579298696043845,1.2821057040644543,1.3889576372686916
2766,165,83,74,2.2165848169126794,0.9945305928724272,1.0382107591705372
2767,58,3,0,0.7791631477632448,0.035946888899003396,0.0
2768,13,0,0,0.17464001587796868,0.0,0.0
2769,0,0,1,0.0,0.0,0.014029875123926179
2770,17,0,0,0.2283754053788821,0.0,0.0
2771,70,11,12,0.9403693162659852,0.13180525929634576,0.16835850148711415
2772,122,64,62,1.63892937977786,0.766866963178739,0.8698522576834231
2773,95,65,65,1.2762155006466942,0.7788492594784069,0.9119418830552016
2774,35,27,30,0.4701846581329926,0.32352200009103055,0.4208962537177854
2775,24,0,3,0.3224123370054806,0.0,0.04208962537177854
2776,125,52,51,1.6792309219035448,0.6230794075827255,0.7155236313202351
2777,210,87,84,2.8211079487979553,1.0424597780710985,1.1785095104097991
2778,222,75,73,2.982314117300696,0.8986722224750848,1.0241808840466111
2779,218,65,66,2.928578727799782,0.7788492594784069,0.9259717581791278
2780,211,67,67,2.834541796173184,0.8028138520777425,0.940001633303054
2781,218,65,66,2.928578727799782,0.7788492594784069,0.9259717581791278
2782,220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
2783,212,74,67,2.8479756435484123,0.886689926175417,0.940001633303054
2784,210,72,65,2.8211079487979553,0.8627253335760814,0.9119418830552016
2785,221,66,62,2.9688802699254673,0.7908315557780746,0.8698522576834231
2786,225,65,65,3.0226156594263807,0.7788492594784069,0.9119418830552016
2787,206,77,78,2.767372559297042,0.9226368150744204,1.0943302596662419
2788,143,72,68,1.9210401746576553,0.8627253335760814,0.9540315084269801
2789,33,0,0,0.44331696338253584,0.0,0.0
2790,0,1,4,0.0,0.011982296299667797,0.056119500495704716
2791,35,78,67,0.4701846581329926,0.9346191113740883,0.940001633303054
2792,115,215,184,1.5448924481512614,2.5761937044285763,2.581497022802417
2793,92,238,198,1.235913958521009,2.8517865193209357,2.777915274537383
2794,75,243,202,1.007538553142127,2.9116980008192748,2.8340347750330883
2795,75,239,201,1.007538553142127,2.863768815620604,2.820004899909162
2796,85,235,197,1.1418770268944105,2.8158396304219324,2.763885399413457
2797,92,238,195,1.235913958521009,2.8517865193209357,2.735825649165605
2798,93,247,201,1.2493478058962375,2.959627186017946,2.820004899909162
2799,82,242,199,1.1015754847687254,2.899715704519607,2.7919451496613097
2800,76,219,189,1.0209724005173553,2.6241228896272477,2.6516463984220477
2801,116,218,204,1.5583262955264896,2.61214059332758,2.8620945252809404
2802,121,180,174,1.6254955324026314,2.1568133339402036,2.441198271563155
2803,0,14,10,0.0,0.16775214819534917,0.14029875123926178
2804,118,137,128,1.5851939902769463,1.6415745930544883,1.795824015862551
2805,76,97,84,1.0209724005173553,1.1622827410677763,1.1785095104097991
2806,0,81,68,0.0,0.9705660002730916,0.9540315084269801
2807,90,168,156,1.2090462637705524,2.01302577834419,2.1886605193324837
2808,96,169,163,1.2896493480219224,2.025008074643858,2.286869645199967
2809,83,149,152,1.1150093321439538,1.7853621486505018,2.132541018836779
2810,87,149,157,1.1687447216448672,1.7853621486505018,2.2026903944564102
2811,87,147,159,1.1687447216448672,1.7613975560511663,2.2307501447042624
2812,75,138,151,1.007538553142127,1.6535568893541561,2.118511143712853
2813,80,156,171,1.0747077900182687,1.8692382227481765,2.3991086461913764
2814,54,146,165,0.7254277582623314,1.7494152597514985,2.3149293954478196
2815,45,144,164,0.6045231318852762,1.7254506671521628,2.300899520323893
2816,68,158,173,0.9135016215155284,1.893202815347512,2.427168396439229
2817,98,162,167,1.3165170427723791,1.9411320005461832,2.3429891456956717
2818,41,76,75,0.5507877423843627,0.9106545187747527,1.0522406342944635
2819,2,19,21,0.02686769475045672,0.22766362969368817,0.2946273776024498
2820,108,123,134,1.4508555165246628,1.473822444859139,1.880003266606108
2821,26,43,60,0.34928003175593736,0.5152387408857153,0.8417925074355708
2822,95,151,122,1.2762155006466942,1.8093267412498375,1.7116447651189939
2823,77,167,143,1.0344062478925837,2.001043482044522,2.0062721427214436
2824,74,206,183,0.9941047057668986,2.4683530377315663,2.5674671476784905
2825,84,244,208,1.1284431795191823,2.923680297118943,2.918214025776645
2826,77,245,191,1.0344062478925837,2.9356625934186105,2.6797061486699003
2827,86,249,193,1.155310874269639,2.9835917786172814,2.7077658989177524
2828,91,246,199,1.2224801111457806,2.947644889718278,2.7919451496613097
2829,87,237,199,1.1687447216448672,2.839804223021268,2.7919451496613097
2830,86,234,195,1.155310874269639,2.803857334122265,2.735825649165605
2831,94,240,197,1.2627816532714657,2.8757511119202714,2.763885399413457
2832,104,231,194,1.3971201270237494,2.7679104452232615,2.7217957740416785
2833,105,190,167,1.4105539743989777,2.2766362969368816,2.3429891456956717
2834,0,11,5,0.0,0.13180525929634576,0.07014937561963089
2835,23,0,0,0.30897848963025226,0.0,0.0
2836,105,40,34,1.4105539743989777,0.4792918519867119,0.4770157542134901
2837,177,99,87,2.3777909854154196,1.186247333667112,1.2205991357815775
2838,213,68,69,2.8614094909236405,0.8147961483774102,0.9680613835509063
2839,213,71,68,2.8614094909236405,0.8507430372764136,0.9540315084269801
2840,216,73,67,2.9017110330493256,0.8747076298757492,0.940001633303054
2841,219,75,65,2.942012575175011,0.8986722224750848,0.9119418830552016
2842,216,73,67,2.9017110330493256,0.8747076298757492,0.940001633303054
2843,209,71,71,2.807674101422727,0.8507430372764136,0.9961211337987587
2844,205,71,73,2.7539387119218137,0.8507430372764136,1.0241808840466111
2845,206,73,72,2.767372559297042,0.8747076298757492,1.0101510089226848
2846,207,82,73,2.78080640667227,0.9825482965727594,1.0241808840466111
2847,178,78,63,2.391224832790648,0.9346191113740883,0.8838821328073493
2848,135,68,52,1.8135693956558285,0.8147961483774102,0.7295535064441613
2849,56,10,0,0.7522954530127881,0.11982296299667798,0.0
2850,74,27,6,0.9941047057668986,0.32352200009103055,0.08417925074355707
2851,163,104,81,2.1897171221622225,1.246158815165451,1.1364198850380205
2852,177,109,90,2.3777909854154196,1.30607029666379,1.2626887611533562
2853,125,57,43,1.6792309219035448,0.6829908890810644,0.6032846303288257
2854,173,73,58,2.324055595914506,0.8747076298757492,0.8137327571877183
2855,199,96,83,2.6733356276704434,1.1503004447681087,1.1644796352858728
2856,173,80,72,2.324055595914506,0.9585837039734239,1.0101510089226848
2857,58,3,2,0.7791631477632448,0.035946888899003396,0.028059750247852358
2858,15,0,2,0.2015077106284254,0.0,0.028059750247852358
2859,27,12,16,0.3627138791311657,0.14378755559601358,0.22447800198281886
2860,95,45,40,1.2762155006466942,0.5392033334850509,0.5611950049570471
2861,163,78,67,2.1897171221622225,0.9346191113740883,0.940001633303054
2862,164,84,74,2.2031509695374507,1.006512889172095,1.0382107591705372
2863,95,58,54,1.2762155006466942,0.6949731853807323,0.7576132566920136
2864,7,2,6,0.09403693162659851,0.023964592599335595,0.08417925074355707
2865,14,0,0,0.18807386325319703,0.0,0.0
2866,111,35,35,1.491157058650348,0.4193803704883729,0.49104562933741625
2867,202,74,72,2.7136371697961286,0.886689926175417,1.0101510089226848
2868,214,65,64,2.8748433382988687,0.7788492594784069,0.8979120079312755
2869,215,65,67,2.8882771856740974,0.7788492594784069,0.940001633303054
2870,211,67,67,2.834541796173184,0.8028138520777425,0.940001633303054
2871,218,65,66,2.928578727799782,0.7788492594784069,0.9259717581791278
2872,220,68,66,2.955446422550239,0.8147961483774102,0.9259717581791278
2873,212,74,67,2.8479756435484123,0.886689926175417,0.940001633303054
2874,210,72,65,2.8211079487979553,0.8627253335760814,0.9119418830552016
2875,221,66,62,2.9688802699254673,0.7908315557780746,0.8698522576834231
2876,225,65,65,3.0226156594263807,0.7788492594784069,0.9119418830552016
2877,206,77,78,2.767372559297042,0.9226368150744204,1.0943302596662419
2878,143,72,68,1.9210401746576553,0.8627253335760814,0.9540315084269801
2879,33,0,0,0.44331696338253584,0.0,0.0
2880,8,7,0,0.10747077900182687,0.08387607409767459,0.0
2881,31,90,65,0.41644926863207915,1.0784066669701018,0.9119418830552016
2882,100,226,188,1.3433847375228358,2.7079989637249224,2.6376165232981217
2883,88,247,198,1.1821785690200957,2.959627186017946,2.777915274537383
2884,86,249,196,1.155310874269639,2.9835917786172814,2.749855524289531
2885,85,250,194,1.1418770268944105,2.9955740749169495,2.7217957740416785
2886,82,251,197,1.1015754847687254,3.007556371216617,2.763885399413457
2887,83,248,199,1.1150093321439538,2.971609482317614,2.7919451496613097
2888,79,239,196,1.0612739426430404,2.863768815620604,2.749855524289531
2889,78,245,206,1.047840095267812,2.9356625934186105,2.890154275528793
2890,52,227,190,0.6985600635118747,2.71998126002459,2.665676273545974
2891,88,245,213,1.1821785690200957,2.9356625934186105,2.988363401396276
2892,91,200,177,1.2224801111457806,2.3964592599335597,2.4832878969349337
2893,0,25,15,0.0,0.29955740749169496,0.2104481268588927
2894,77,128,127,1.0344062478925837,1.533733926357478,1.7817941407386246
2895,112,173,174,1.5045909060255762,2.072937259842529,2.441198271563155
2896,0,45,62,0.0,0.5392033334850509,0.8698522576834231
2897,81,156,162,1.0881416373934971,1.8692382227481765,2.272839770076041
2898,71,160,154,0.9538031636412135,1.9171674079468477,2.1606007690846316
2899,85,174,165,1.1418770268944105,2.084919556142197,2.3149293954478196
2900,81,156,155,1.0881416373934971,1.8692382227481765,2.1746306442085577
2901,75,137,141,1.007538553142127,1.6415745930544883,1.9782123924735913
2902,70,131,135,0.9403693162659852,1.5696808152564814,1.8940331417300342
2903,62,134,132,0.8328985372641583,1.605627704155485,1.8519435163582556
2904,62,143,142,0.8328985372641583,1.7134683708524951,1.9922422675975173
2905,79,158,166,1.0612739426430404,1.893202815347512,2.3289592705717457
2906,83,151,167,1.1150093321439538,1.8093267412498375,2.3429891456956717
2907,90,145,165,1.2090462637705524,1.7374329634518306,2.3149293954478196
2908,27,79,90,0.3627138791311657,0.946601407673756,1.2626887611533562
2909,55,112,114,0.7388616056375598,1.3420171855627934,1.5994057641275843
2910,74,134,132,0.9941047057668986,1.605627704155485,1.8519435163582556
2911,0,58,54,0.0,0.6949731853807323,0.7576132566920136
2912,84,233,184,1.1284431795191823,2.7918750378225967,2.581497022802417
2913,92,238,198,1.235913958521009,2.8517865193209357,2.777915274537383
2914,82,227,195,1.1015754847687254,2.71998126002459,2.735825649165605
2915,78,224,196,1.047840095267812,2.6840343711255867,2.749855524289531
2916,83,231,201,1.1150093321439538,2.7679104452232615,2.820004899909162
2917,82,232,199,1.1015754847687254,2.779892741522929,2.7919451496613097
2918,83,234,202,1.1150093321439538,2.803857334122265,2.8340347750330883
2919,79,236,199,1.0612739426430404,2.8278219267216,2.7919451496613097
2920,75,242,198,1.007538553142127,2.899715704519607,2.777915274537383
2921,80,248,201,1.0747077900182687,2.971609482317614,2.820004899909162
2922,92,238,200,1.235913958521009,2.8517865193209357,2.8059750247852357
2923,93,189,175,1.2493478058962375,2.2646540006372136,2.455228146687081
2924,0,7,15,0.0,0.08387607409767459,0.2104481268588927
2925,12,0,0,0.1612061685027403,0.0,0.0
2926,98,36,37,1.3165170427723791,0.4313626667880407,0.5191053795852686
2927,176,95,84,2.3643571380401913,1.1383181484684408,1.1785095104097991
2928,226,60,69,3.0360495068016093,0.7189377779800679,0.9680613835509063
2929,222,62,71,2.982314117300696,0.7429023705794034,0.9961211337987587
2930,216,64,72,2.9017110330493256,0.766866963178739,1.0101510089226848
2931,213,70,71,2.8614094909236405,0.8387607409767458,0.9961211337987587
2932,210,76,71,2.8211079487979553,0.9106545187747527,0.9961211337987587
2933,207,77,70,2.78080640667227,0.9226368150744204,0.9820912586748325
2934,213,72,66,2.8614094909236405,0.8627253335760814,0.9259717581791278
2935,223,70,62,2.995747964675924,0.8387607409767458,0.8698522576834231
2936,223,71,63,2.995747964675924,0.8507430372764136,0.8838821328073493
2937,194,78,73,2.606166390794302,0.9346191113740883,1.0241808840466111
2938,92,32,32,1.235913958521009,0.3834334815893695,0.44895600396563773
2939,31,7,7,0.41644926863207915,0.08387607409767459,0.09820912586748325
2940,30,1,0,0.4030154212568508,0.011982296299667797,0.0
2941,141,67,60,1.8941724799071986,0.8028138520777425,0.8417925074355708
2942,220,94,89,2.955446422550239,1.126335852168773,1.2486588860294299
2943,217,56,59,2.915144880424554,0.6710085927813967,0.8277626323116446
2944,180,31,54,2.4180925275411047,0.3714511852897017,0.7576132566920136
2945,160,30,42,2.1494155800365373,0.35946888899003393,0.5892547552048996
2946,145,42,41,1.947907869408112,0.5032564445860475,0.5752248800809733
2947,98,14,7,1.3165170427723791,0.16775214819534917,0.09820912586748325
2948,102,15,13,1.3702524322732927,0.17973444449501697,0.18238837661104032
2949,137,29,34,1.8404370904062852,0.34748659269036614,0.4770157542134901
2950,171,35,44,2.2971879011640493,0.4193803704883729,0.6173145054527519
2951,210,67,73,2.8211079487979553,0.8028138520777425,1.0241808840466111
2952,165,53,56,2.2165848169126794,0.6350617038823932,0.785673006939866
2953,65,12,18,0.8732000793898433,0.14378755559601358,0.2525377522306712
2954,0,0,4,0.0,0.0,0.056119500495704716
2955,3,2,8,0.040301542125685076,0.023964592599335595,0.11223900099140943
2956,83,37,32,1.1150093321439538,0.4433449630877085,0.44895600396563773
2957,183,85,71,2.45839406966679,1.0184951854717628,0.9961211337987587
2958,206,75,66,2.767372559297042,0.8986722224750848,0.9259717581791278
2959,207,69,69,2.78080640667227,0.8267784446770781,0.9680613835509063
2960,219,75,65,2.942012575175011,0.8986722224750848,0.9119418830552016
2961,222,72,65,2.982314117300696,0.8627253335760814,0.9119418830552016
2962,219,70,69,2.942012575175011,0.8387607409767458,0.9680613835509063
2963,209,62,72,2.807674101422727,0.7429023705794034,1.0101510089226848
2964,208,60,70,2.794240254047499,0.7189377779800679,0.9820912586748325
2965,223,63,63,2.995747964675924,0.7548846668790713,0.8838821328073493
2966,230,74,64,3.0897848963025227,0.886689926175417,0.8979120079312755
2967,207,87,80,2.78080640667227,1.0424597780710985,1.1223900099140942
2968,134,70,73,1.8001355482806,0.8387607409767458,1.0241808840466111
2969,16,0,1,0.21494155800365375,0.0,0.014029875123926179
2970,1,5,0,0.01343384737522836,0.05991148149833899,0.0
2971,27,86,68,0.3627138791311657,1.0304774817714306,0.9540315084269801
2972,100,224,188,1.3433847375228358,2.6840343711255867,2.6376165232981217
2973,90,245,198,1.2090462637705524,2.9356625934186105,2.777915274537383
2974,86,249,196,1.155310874269639,2.9835917786172814,2.749855524289531
2975,84,248,195,1.1284431795191823,2.971609482317614,2.735825649165605
2976,81,249,199,1.0881416373934971,2.9835917786172814,2.7919451496613097
2977,83,248,199,1.1150093321439538,2.971609482317614,2.7919451496613097
2978,83,240,196,1.1150093321439538,2.8757511119202714,2.749855524289531
2979,84,245,203,1.1284431795191823,2.9356625934186105,2.8480646501570144
2980,68,236,197,0.9135016215155284,2.8278219267216,2.763885399413457
2981,93,249,216,1.2493478058962375,2.9835917786172814,3.0304530267680545
2982,79,192,171,1.0612739426430404,2.3006008895362173,2.3991086461913764
2983,11,81,71,0.14777232112751196,0.9705660002730916,0.9961211337987587
2984,34,88,85,0.4567508107577642,1.054442074370766,1.1925393855337252
2985,133,190,192,1.7867017009053718,2.2766362969368816,2.6937360237938264
2986,63,124,137,0.8463323846393866,1.485804741158807,1.9220928919778866
2987,55,126,130,0.7388616056375598,1.5097693337581426,1.8238837661104033
2988,87,170,164,1.1687447216448672,2.0369903709435255,2.300899520323893
2989,77,162,158,1.0344062478925837,1.9411320005461832,2.2167202695803363
2990,75,154,155,1.007538553142127,1.8452736301488408,2.1746306442085577
2991,78,144,151,1.047840095267812,1.7254506671521628,2.118511143712853
2992,38,104,107,0.5104862002586776,1.246158815165451,1.5011966382601012
2993,35,106,107,0.4701846581329926,1.2701234077647865,1.5011966382601012
2994,69,151,150,0.9269354688907568,1.8093267412498375,2.104481268588927
2995,76,159,169,1.0209724005173553,1.9051851116471799,2.3710488959435243
2996,79,153,172,1.0612739426430404,1.833291333849173,2.413138521315303
2997,71,131,153,0.9538031636412135,1.5696808152564814,2.1465708939607056
2998,32,84,98,0.4298831160073075,1.006512889172095,1.3749277621447655
2999,110,160,165,1.4777232112751195,1.9171674079468477,2.3149293954478196
3000,55,110,106,0.7388616056375598,1.3180525929634577,1.487166763136175
3001,44,105,94,0.5910892845100478,1.2581411114651186,1.3188082616490608
3002,92,242,201,1.235913958521009,2.899715704519607,2.820004899909162
3003,88,235,198,1.1821785690200957,2.8158396304219324,2.777915274537383
3004,87,232,197,1.1687447216448672,2.779892741522929,2.763885399413457
3005,84,233,196,1.1284431795191823,2.7918750378225967,2.749855524289531
3006,83,233,195,1.1150093321439538,2.7918750378225967,2.735825649165605
3007,85,235,197,1.1418770268944105,2.8158396304219324,2.763885399413457
3008,83,236,199,1.1150093321439538,2.8278219267216,2.7919451496613097
3009,83,240,203,1.1150093321439538,2.8757511119202714,2.8480646501570144
3010,75,240,198,1.007538553142127,2.8757511119202714,2.777915274537383
3011,79,248,201,1.0612739426430404,2.971609482317614,2.820004899909162
3012,92,238,200,1.235913958521009,2.8517865193209357,2.8059750247852357
3013,93,191,174,1.2493478058962375,2.2886185932365493,2.441198271563155
3014,0,9,13,0.0,0.10784066669701017,0.18238837661104032
3015,13,0,0,0.17464001587796868,0.0,0.0
3016,98,34,37,1.3165170427723791,0.4073980741887051,0.5191053795852686
3017,175,94,85,2.350923290664963,1.126335852168773,1.1925393855337252
3018,213,65,75,2.8614094909236405,0.7788492594784069,1.0522406342944635
3019,213,67,74,2.8614094909236405,0.8028138520777425,1.0382107591705372
3020,215,70,71,2.8882771856740974,0.8387607409767458,0.9961211337987587
3021,218,74,67,2.928578727799782,0.886689926175417,0.940001633303054
3022,220,78,66,2.955446422550239,0.9346191113740883,0.9259717581791278
3023,216,77,66,2.9017110330493256,0.9226368150744204,0.9259717581791278
3024,218,74,64,2.928578727799782,0.886689926175417,0.8979120079312755
3025,223,70,62,2.995747964675924,0.8387607409767458,0.8698522576834231
3026,218,68,61,2.928578727799782,0.8147961483774102,0.8558223825594969
3027,193,75,70,2.5927325434190736,0.8986722224750848,0.9820912586748325
3028,85,22,21,1.1418770268944105,0.2636105185926915,0.2946273776024498
3029,24,5,4,0.3224123370054806,0.05991148149833899,0.056119500495704716
3030,18,0,0,0.24180925275411047,0.0,0.0
3031,90,35,34,1.2090462637705524,0.4193803704883729,0.4770157542134901
3032,183,77,77,2.45839406966679,0.9226368150744204,1.0803003845423158
3033,210,69,72,2.8211079487979553,0.8267784446770781,1.0101510089226848
3034,198,40,59,2.659901780295215,0.4792918519867119,0.8277626323116446
3035,200,56,68,2.6867694750456717,0.6710085927813967,0.9540315084269801
3036,151,33,33,2.0285109536594823,0.3954157778890373,0.4629858790895639
3037,123,22,18,1.6523632271530881,0.2636105185926915,0.2525377522306712
3038,135,38,40,1.8135693956558285,0.45532725938737634,0.5611950049570471
3039,136,23,32,1.8270032430310568,0.2755928148923594,0.44895600396563773
3040,145,11,21,1.947907869408112,0.13180525929634576,0.2946273776024498
3041,181,44,49,2.431526374916333,0.527221037185383,0.6874638810723828
3042,148,44,46,1.9882094115337972,0.527221037185383,0.6453742557006042
3043,50,2,5,0.6716923687614179,0.023964592599335595,0.07014937561963089
3044,9,4,10,0.12090462637705524,0.04792918519867119,0.14029875123926178
3045,3,0,0,0.040301542125685076,0.0,0.0
3046,74,25,19,0.9941047057668986,0.29955740749169496,0.2665676273545974
3047,187,87,75,2.5121294591677032,1.0424597780710985,1.0522406342944635
3048,219,87,78,2.942012575175011,1.0424597780710985,1.0943302596662419
3049,221,78,75,2.9688802699254673,0.9346191113740883,1.0522406342944635
3050,222,74,65,2.982314117300696,0.886689926175417,0.9119418830552016
3051,224,70,65,3.0091818120511524,0.8387607409767458,0.9119418830552016
3052,221,68,69,2.9688802699254673,0.8147961483774102,0.9680613835509063
3053,210,62,72,2.8211079487979553,0.7429023705794034,1.0101510089226848
3054,211,60,70,2.834541796173184,0.7189377779800679,0.9820912586748325
3055,222,60,63,2.982314117300696,0.7189377779800679,0.8838821328073493
3056,226,67,59,3.0360495068016093,0.8028138520777425,0.8277626323116446
3057,202,77,71,2.7136371697961286,0.9226368150744204,0.9961211337987587
3058,140,68,70,1.8807386325319704,0.8147961483774102,0.9820912586748325
3059,25,0,0,0.33584618438070896,0.0,0.0
3060,0,0,4,0.0,0.0,0.056119500495704716
3061,23,83,71,0.30897848963025226,0.9945305928724272,0.9961211337987587
3062,100,221,189,1.3433847375228358,2.6480874822265834,2.6516463984220477
3063,91,244,198,1.2224801111457806,2.923680297118943,2.777915274537383
3064,86,247,196,1.155310874269639,2.959627186017946,2.749855524289531
3065,81,246,197,1.0881416373934971,2.947644889718278,2.763885399413457
3066,79,247,200,1.0612739426430404,2.959627186017946,2.8059750247852357
3067,83,246,199,1.1150093321439538,2.947644889718278,2.7919451496613097
3068,87,242,195,1.1687447216448672,2.899715704519607,2.735825649165605
3069,93,248,201,1.2493478058962375,2.971609482317614,2.820004899909162
3070,79,240,198,1.0612739426430404,2.8757511119202714,2.777915274537383
3071,85,239,205,1.1418770268944105,2.863768815620604,2.8761244004048665
3072,76,198,175,1.0209724005173553,2.372494667334224,2.455228146687081
3073,80,161,148,1.0747077900182687,1.9291497042465153,2.0764215183410744
3074,0,55,51,0.0,0.6590262964817288,0.7155236313202351
3075,98,149,148,1.3165170427723791,1.7853621486505018,2.0764215183410744
3076,111,174,182,1.491157058650348,2.084919556142197,2.5534372725545644
3077,74,141,142,0.9941047057668986,1.6895037782531594,1.9922422675975173
3078,87,160,158,1.1687447216448672,1.9171674079468477,2.2167202695803363
3079,82,164,163,1.1015754847687254,1.9650965931455189,2.286869645199967
3080,80,161,167,1.0747077900182687,1.9291497042465153,2.3429891456956717
3081,86,160,167,1.155310874269639,1.9171674079468477,2.3429891456956717
3082,65,132,136,0.8732000793898433,1.5816631115561492,1.9080630168539603
3083,60,130,130,0.8060308425137016,1.5576985189568138,1.8238837661104033
3084,84,166,169,1.1284431795191823,1.9890611857448544,2.3710488959435243
3085,70,160,170,0.9403693162659852,1.9171674079468477,2.3850787710674504
3086,66,147,168,0.8866339267650717,1.7613975560511663,2.3570190208195982
3087,64,125,150,0.859766232014615,1.4977870374584747,2.104481268588927
3088,94,141,162,1.2627816532714657,1.6895037782531594,2.272839770076041
3089,105,150,158,1.4105539743989777,1.7973444449501697,2.2167202695803363
3090,0,20,14,0.0,0.23964592599335596,0.1964182517349665
3091,86,145,127,1.155310874269639,1.7374329634518306,1.7817941407386246
3092,95,248,214,1.2762155006466942,2.971609482317614,3.0023932765202024
3093,83,233,197,1.1150093321439538,2.7918750378225967,2.763885399413457
3094,91,239,200,1.2224801111457806,2.863768815620604,2.8059750247852357
3095,91,244,198,1.2224801111457806,2.923680297118943,2.777915274537383
3096,86,241,190,1.155310874269639,2.887733408219939,2.665676273545974
3097,87,242,195,1.1687447216448672,2.899715704519607,2.735825649165605
3098,82,239,198,1.1015754847687254,2.863768815620604,2.777915274537383
3099,83,242,205,1.1150093321439538,2.899715704519607,2.8761244004048665
3100,73,239,199,0.9806708583916702,2.863768815620604,2.7919451496613097
3101,79,246,202,1.0612739426430404,2.947644889718278,2.8340347750330883
3102,93,238,199,1.2493478058962375,2.8517865193209357,2.7919451496613097
3103,97,193,172,1.303083195397151,2.312583185835885,2.413138521315303
3104,0,11,12,0.0,0.13180525929634576,0.16835850148711415
3105,15,0,0,0.2015077106284254,0.0,0.0
3106,97,34,38,1.303083195397151,0.4073980741887051,0.5331352547091948
3107,172,92,87,2.310621748539278,1.1023712595694375,1.2205991357815775
3108,208,73,74,2.794240254047499,0.8747076298757492,1.0382107591705372
3109,209,75,73,2.807674101422727,0.8986722224750848,1.0241808840466111
3110,215,77,70,2.8882771856740974,0.9226368150744204,0.9820912586748325
3111,221,79,65,2.9688802699254673,0.946601407673756,0.9119418830552016
3112,224,81,63,3.0091818120511524,0.9705660002730916,0.8838821328073493
3113,220,78,64,2.955446422550239,0.9346191113740883,0.8979120079312755
3114,219,75,65,2.942012575175011,0.8986722224750848,0.9119418830552016
3115,220,69,65,2.955446422550239,0.8267784446770781,0.9119418830552016
3116,217,69,64,2.915144880424554,0.8267784446770781,0.8979120079312755
3117,195,76,70,2.61960023816953,0.9106545187747527,0.9820912586748325
3118,107,39,35,1.4374216691494344,0.46730955568704413,0.49104562933741625
3119,24,6,6,0.3224123370054806,0.07189377779800679,0.08417925074355707
3120,22,19,24,0.2955446422550239,0.22766362969368817,0.3367170029742283
3121,40,12,16,0.5373538950091343,0.14378755559601358,0.22447800198281886
3122,150,71,77,2.015077106284254,0.8507430372764136,1.0803003845423158
3123,192,75,79,2.579298696043845,0.8986722224750848,1.1083601347901681
3124,191,31,48,2.5658648486686166,0.3714511852897017,0.6734340059484566
3125,204,53,63,2.7405048645465855,0.6350617038823932,0.8838821328073493
3126,173,37,41,2.324055595914506,0.4433449630877085,0.5752248800809733
3127,150,33,37,2.015077106284254,0.3954157778890373,0.5191053795852686
3128,147,38,49,1.974775564158569,0.45532725938737634,0.6874638810723828
3129,154,37,52,2.0688124957851675,0.4433449630877085,0.7295535064441613
3130,142,18,30,1.907606327282427,0.21568133339402035,0.4208962537177854
3131,143,24,30,1.9210401746576553,0.28757511119202717,0.4208962537177854
3132,123,39,39,1.6523632271530881,0.46730955568704413,0.5471651298331209
3133,34,0,0,0.4567508107577642,0.0,0.0
3134,11,4,7,0.14777232112751196,0.04792918519867119,0.09820912586748325
3135,11,0,0,0.14777232112751196,0.0,0.0
3136,68,15,12,0.9135016215155284,0.17973444449501697,0.16835850148711415
3137,182,81,72,2.444960222291561,0.9705660002730916,1.0101510089226848
3138,212,77,66,2.8479756435484123,0.9226368150744204,0.9259717581791278
3139,219,69,59,2.942012575175011,0.8267784446770781,0.8277626323116446
3140,218,70,65,2.928578727799782,0.8387607409767458,0.9119418830552016
3141,220,67,64,2.955446422550239,0.8028138520777425,0.8979120079312755
3142,218,63,66,2.928578727799782,0.7548846668790713,0.9259717581791278
3143,211,60,70,2.834541796173184,0.7189377779800679,0.9820912586748325
3144,214,59,70,2.8748433382988687,0.7069554816804,0.9820912586748325
3145,226,61,62,3.0360495068016093,0.7309200742797357,0.8698522576834231
3146,229,66,58,3.0763510489272945,0.7908315557780746,0.8137327571877183
3147,204,74,67,2.7405048645465855,0.886689926175417,0.940001633303054
3148,146,66,68,1.9613417167833405,0.7908315557780746,0.9540315084269801
3149,33,0,0,0.44331696338253584,0.0,0.0
3150,0,0,6,0.0,0.0,0.08417925074355707
3151,22,79,72,0.2955446422550239,0.946601407673756,1.0101510089226848
3152,100,217,190,1.3433847375228358,2.600158297027912,2.665676273545974
