,ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,scaled_def,scaled_phy
126,106231,Aduriz,Aritz Aduriz Zubeldia,Athletic Club de Bilbao,https://cdn.sofifa.org/18/teams/448.png,1993,36,Spanish Primera División,1981-02-11,182.0,78.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/106231.png,11000000.0,38000.0,23100000.0,84,84,70,83,65,77,46,80,3,3,3,High,Medium,Right,54,85,94,73,84,79,61,54,52,82,69,70,53,85,57,83,94,64,85,80,82,23,86,73,75,87,46,44,49,14,10,9,15,9,83.0,76.0,80.0,77.0,70.0,74.0,59.0,61.0,58.0,59.0,83.0,76.0,80.0,77.0,70.0,74.0,59.0,61.0,58.0,59.0,83.0,80.0,77.0,70.0,59.0,61.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.148546245634676,8.922186497396376
127,231747,K. Mbappé,Kylian Mbappé,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png,2050,18,French Ligue 1,1998-12-20,178.0,73.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/231747.png,41500000.0,31000.0,,83,94,90,80,74,85,47,74,3,4,4,High,Medium,Right,70,87,76,78,74,86,75,58,68,87,89,90,78,79,76,79,71,83,74,68,62,49,79,77,70,80,41,44,40,13,5,7,11,6,82.0,82.0,82.0,81.0,75.0,81.0,64.0,58.0,64.0,67.0,82.0,82.0,82.0,81.0,75.0,81.0,64.0,58.0,64.0,67.0,82.0,82.0,81.0,75.0,64.0,58.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.195253772713691,8.253022510091649
128,231443,O. Dembélé,Ousmane Dembélé,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png,1969,20,Spanish Primera División,1997-05-15,178.0,67.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/231443.png,40000000.0,150000.0,90000000.0,83,92,91,76,75,89,33,56,3,5,5,High,Low,Left,77,77,43,74,76,92,78,65,68,85,93,89,90,82,85,82,59,74,47,65,54,36,78,84,75,73,29,30,33,6,6,14,10,13,76.0,83.0,82.0,82.0,74.0,82.0,57.0,45.0,58.0,63.0,76.0,83.0,82.0,82.0,74.0,82.0,57.0,45.0,58.0,63.0,76.0,82.0,82.0,74.0,57.0,45.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5413483936074852,6.245530548177463
129,220971,N. Keïta,Naby Keïta,RB Leipzig,https://cdn.sofifa.org/18/teams/112172.png,2055,22,German Bundesliga,1995-02-10,172.0,64.0,Normal,False,https://cdn.sofifa.org/flags/118@3x.png,Guinea,https://cdn.sofifa.org/18/players/220971.png,34000000.0,68000.0,60400000.0,83,88,73,71,77,89,62,70,2,4,3,High,Medium,Right,62,74,42,88,59,90,63,47,78,88,82,66,90,84,90,76,56,88,59,66,77,79,74,81,58,79,55,63,61,7,14,15,14,9,74.0,80.0,80.0,82.0,82.0,81.0,76.0,65.0,71.0,75.0,74.0,80.0,80.0,82.0,82.0,81.0,76.0,65.0,71.0,75.0,74.0,80.0,82.0,82.0,76.0,65.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,2.8958666788989116,7.80691318522183
130,216460,J. Giménez,José María Giménez,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,1758,22,Spanish Primera División,1995-01-20,185.0,76.0,Normal,False,https://cdn.sofifa.org/flags/60@3x.png,Uruguay,https://cdn.sofifa.org/18/players/216460.png,28500000.0,53000.0,60600000.0,83,87,70,45,51,52,84,81,2,2,3,Medium,High,Right,47,37,79,68,30,47,36,44,58,56,68,72,57,76,50,72,90,68,84,48,89,85,24,27,38,73,85,84,87,9,11,7,10,15,56.0,51.0,51.0,51.0,56.0,53.0,73.0,82.0,74.0,71.0,56.0,51.0,51.0,51.0,56.0,53.0,73.0,82.0,74.0,71.0,56.0,51.0,51.0,56.0,73.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.923432274637235,9.03371382861383
131,215316,G. Rulli,Gerónimo Rulli,Real Sociedad,https://cdn.sofifa.org/18/teams/457.png,1284,25,Spanish Primera División,1992-05-20,189.0,84.0,Normal,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/215316.png,25500000.0,28000.0,58700000.0,83,89,85,79,75,86,51,82,3,1,3,Medium,Medium,Right,12,15,12,32,16,15,19,20,23,15,54,48,58,77,50,24,68,42,73,17,26,21,12,58,24,30,16,13,17,85,79,75,82,86,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.3820838810297498,9.145241159831286
132,213565,T. Lemar,Thomas Lemar,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,2171,21,French Ligue 1,1995-11-12,170.0,58.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/213565.png,38500000.0,37000.0,80900000.0,83,91,85,78,80,86,62,70,3,3,2,High,Medium,Left,82,78,54,82,75,88,81,81,71,86,86,84,85,76,84,82,72,79,69,76,63,66,76,82,68,79,63,59,63,11,15,13,7,14,77.0,82.0,81.0,82.0,78.0,82.0,72.0,66.0,72.0,75.0,77.0,82.0,81.0,82.0,78.0,82.0,72.0,66.0,72.0,75.0,77.0,81.0,82.0,78.0,72.0,66.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.8958666788989116,7.80691318522183
133,212814,João Mário,João Mário Naval Costa Eduardo,Inter,https://cdn.sofifa.org/18/teams/44.png,2098,24,Italian Serie A,1993-01-19,179.0,73.0,Normal,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/212814.png,34000000.0,70000.0,60400000.0,83,88,73,70,80,83,70,71,3,3,4,Medium,High,Right,77,66,55,83,69,84,74,67,78,85,71,75,81,82,70,77,63,84,69,73,61,78,80,82,66,85,67,75,61,6,15,8,8,8,74.0,79.0,79.0,80.0,81.0,80.0,77.0,70.0,74.0,77.0,74.0,79.0,79.0,80.0,81.0,80.0,77.0,70.0,74.0,77.0,74.0,79.0,80.0,81.0,77.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3.2695268955310293,7.918440516439284
134,212190,N. Süle,Niklas Süle,FC Bayern Munich,https://cdn.sofifa.org/18/teams/21.png,1630,21,German Bundesliga,1995-09-03,195.0,97.0,Stocky,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/212190.png,30500000.0,78000.0,56400000.0,83,89,65,41,51,49,83,81,2,2,3,Medium,Medium,Right,30,20,85,76,29,42,28,30,61,63,51,76,33,80,32,77,38,65,94,62,81,82,26,30,32,72,81,86,82,15,7,14,7,15,56.0,48.0,52.0,51.0,60.0,51.0,75.0,81.0,73.0,69.0,56.0,48.0,52.0,51.0,60.0,51.0,75.0,81.0,73.0,69.0,56.0,52.0,51.0,60.0,75.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.8767247475582205,9.03371382861383
135,210257,Ederson,Ederson Santana de Moraes,Manchester City,https://cdn.sofifa.org/18/teams/10.png,1320,23,English Premier League,1993-08-17,188.0,86.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/210257.png,26000000.0,87000.0,53300000.0,83,89,81,76,82,87,63,78,2,1,2,Medium,Medium,Left,20,14,14,15,18,21,12,20,30,30,64,63,60,86,40,42,58,38,68,18,35,25,16,60,17,58,9,15,8,81,76,82,78,87,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.9425742059779263,8.699131834961467
136,209658,L. Goretzka,Leon Goretzka,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png,2218,22,German Bundesliga,1995-02-06,189.0,79.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/209658.png,34000000.0,46000.0,60400000.0,83,88,85,74,80,80,78,76,3,3,4,High,High,Right,75,72,75,84,68,80,76,75,79,82,85,85,76,84,72,77,67,86,68,78,84,82,79,82,60,81,74,79,78,13,8,15,11,9,78.0,80.0,80.0,81.0,82.0,81.0,81.0,78.0,81.0,81.0,78.0,80.0,80.0,81.0,82.0,81.0,81.0,78.0,81.0,81.0,78.0,80.0,81.0,82.0,81.0,78.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,3.643187112163147,8.476077172526557
137,209499,Fabinho,Fábio Henrique Tavares,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,2114,23,French Ligue 1,1993-10-23,188.0,78.0,Lean,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/209499.png,29500000.0,37000.0,58300000.0,83,88,74,65,76,76,83,83,3,3,2,Medium,Medium,Right,79,66,75,82,30,75,71,45,74,80,73,75,71,79,69,75,77,89,80,53,83,83,68,72,91,80,79,88,85,13,12,6,8,8,72.0,74.0,74.0,74.0,77.0,76.0,82.0,82.0,82.0,82.0,72.0,74.0,74.0,74.0,77.0,76.0,82.0,82.0,82.0,82.0,72.0,74.0,74.0,77.0,82.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.8767247475582205,9.25676849104874
138,209331,M. Salah,Mohamed Salah,Liverpool,https://cdn.sofifa.org/18/teams/9.png,2032,25,English Premier League,1992-06-15,175.0,71.0,Normal,True,https://cdn.sofifa.org/flags/111@3x.png,Egypt,https://cdn.sofifa.org/18/players/209331.png,32500000.0,135000.0,64200000.0,83,86,93,73,74,87,45,66,3,4,2,High,Medium,Left,73,79,59,79,71,87,70,60,65,87,93,93,86,82,84,71,70,77,61,62,63,55,83,78,61,75,37,43,41,14,14,9,11,14,78.0,83.0,82.0,81.0,75.0,82.0,64.0,56.0,64.0,68.0,78.0,83.0,82.0,81.0,75.0,82.0,64.0,56.0,64.0,68.0,78.0,82.0,81.0,75.0,64.0,56.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1018387185556615,7.360803860352011
139,208596,A. Belotti,Andrea Belotti,Torino,https://cdn.sofifa.org/18/teams/54.png,1935,23,Italian Serie A,1993-12-20,181.0,72.0,Normal,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/208596.png,37000000.0,58000.0,70300000.0,83,90,82,81,57,78,29,84,3,3,5,High,High,Right,42,88,84,68,80,78,64,56,42,78,80,83,79,78,75,81,83,84,85,67,83,31,85,61,77,78,15,23,32,13,7,12,14,7,82.0,75.0,78.0,74.0,65.0,72.0,52.0,51.0,52.0,54.0,82.0,75.0,78.0,74.0,65.0,72.0,52.0,51.0,52.0,54.0,82.0,78.0,74.0,65.0,52.0,51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3545182852914264,9.368295822266195
140,208448,E. Forsberg,Emil Forsberg,RB Leipzig,https://cdn.sofifa.org/18/teams/112172.png,1949,25,German Bundesliga,1991-10-23,179.0,78.0,Normal,False,https://cdn.sofifa.org/flags/46@3x.png,Sweden,https://cdn.sofifa.org/18/players/208448.png,31500000.0,75000.0,55900000.0,83,85,75,74,83,83,30,66,2,3,4,High,Medium,Right,86,72,45,86,67,82,81,77,70,85,78,72,85,80,83,75,53,76,63,80,62,43,77,86,64,79,23,26,17,13,7,9,15,11,74.0,81.0,79.0,81.0,76.0,81.0,59.0,45.0,55.0,61.0,74.0,81.0,79.0,81.0,76.0,81.0,59.0,45.0,55.0,61.0,74.0,79.0,81.0,76.0,59.0,45.0,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1.401225812370441,7.360803860352011
141,207865,Marquinhos,Marcos Aoas Corrêa,Paris Saint-Germain,https://cdn.sofifa.org/18/teams/73.png,1869,23,French Ligue 1,1994-05-14,183.0,75.0,Lean,True,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/207865.png,30500000.0,75000.0,62500000.0,83,89,71,38,68,69,84,76,3,2,3,Medium,Medium,Right,72,33,80,80,31,65,49,32,78,76,69,72,66,81,68,53,85,75,74,35,80,84,46,51,31,79,85,85,86,6,6,12,10,13,60.0,63.0,61.0,64.0,70.0,67.0,80.0,82.0,80.0,79.0,60.0,63.0,61.0,64.0,70.0,67.0,80.0,82.0,80.0,79.0,60.0,61.0,64.0,70.0,80.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.923432274637235,8.476077172526557
142,207566,William Carvalho,William Silva de Carvalho,Sporting CP,https://cdn.sofifa.org/18/teams/237.png,1967,25,Portuguese Primeira Liga,1992-04-07,187.0,83.0,Normal,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/207566.png,27500000.0,21000.0,57100000.0,83,86,53,57,77,74,80,83,3,3,4,Medium,Medium,Right,66,56,73,84,50,79,77,50,86,78,52,53,45,74,50,59,68,84,88,58,75,84,62,78,60,89,77,85,71,6,6,5,14,14,67.0,69.0,69.0,72.0,79.0,72.0,81.0,79.0,75.0,75.0,67.0,69.0,69.0,72.0,79.0,72.0,81.0,79.0,75.0,75.0,67.0,69.0,72.0,79.0,81.0,79.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.7366021663211764,9.25676849104874
143,205600,S. Umtiti,Samuel Umtiti,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png,2109,23,Spanish Primera División,1993-11-14,182.0,75.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/205600.png,29500000.0,135000.0,62700000.0,83,88,74,64,71,71,82,79,3,2,3,Medium,High,Left,69,51,72,79,70,69,72,63,73,75,72,75,68,77,66,83,87,79,78,74,80,86,58,58,61,74,80,85,83,15,10,14,12,15,69.0,69.0,69.0,69.0,73.0,70.0,79.0,81.0,79.0,78.0,69.0,69.0,69.0,69.0,73.0,70.0,79.0,81.0,79.0,78.0,69.0,69.0,69.0,73.0,79.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.830017220479206,8.810659166178922
144,204485,R. Mahrez,Riyad Mahrez,Leicester City,https://cdn.sofifa.org/18/teams/95.png,1935,26,English Premier League,1991-02-21,179.0,67.0,Lean,True,https://cdn.sofifa.org/flags/97@3x.png,Algeria,https://cdn.sofifa.org/18/players/204485.png,30500000.0,88000.0,60200000.0,83,84,82,74,78,88,28,55,3,5,4,Medium,Medium,Left,81,74,45,78,71,88,79,75,74,88,85,80,92,75,85,76,62,75,51,72,40,38,79,79,72,82,25,23,19,15,9,13,11,6,74.0,82.0,80.0,81.0,74.0,81.0,55.0,41.0,54.0,60.0,74.0,82.0,80.0,81.0,74.0,81.0,55.0,41.0,54.0,60.0,74.0,80.0,81.0,74.0,55.0,41.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3078107582124117,6.134003216960009
145,203376,V. van Dijk,Virgil van Dijk,Southampton,https://cdn.sofifa.org/18/teams/17.png,2011,25,English Premier League,1991-07-08,193.0,92.0,Normal,True,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.sofifa.org/18/players/203376.png,27500000.0,89000.0,54300000.0,83,86,73,60,67,69,83,85,3,2,3,High,Medium,Right,53,52,80,76,45,70,60,70,76,73,69,76,57,79,51,81,79,76,92,64,78,83,41,59,62,82,83,85,83,13,10,13,11,11,67.0,65.0,66.0,66.0,71.0,67.0,79.0,82.0,77.0,76.0,67.0,65.0,66.0,66.0,71.0,67.0,79.0,82.0,77.0,76.0,67.0,66.0,66.0,71.0,79.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.8767247475582205,9.47982315348365
146,201942,Roberto Firmino,Roberto Firmino Barbosa de Oliveira,Liverpool,https://cdn.sofifa.org/18/teams/9.png,2101,25,English Premier League,1991-10-02,181.0,76.0,Lean,True,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/201942.png,33000000.0,135000.0,65200000.0,83,86,77,81,79,85,46,77,3,4,4,High,High,Right,72,83,72,83,79,87,80,67,75,85,77,77,82,82,81,79,81,86,76,80,66,37,84,83,72,78,30,59,42,8,11,9,6,10,81.0,82.0,83.0,83.0,79.0,82.0,65.0,58.0,63.0,66.0,81.0,82.0,83.0,83.0,79.0,82.0,65.0,58.0,63.0,66.0,81.0,83.0,83.0,79.0,65.0,58.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.148546245634676,8.587604503744013
147,200888,Danilo Pereira,Danilo Luís Hélio Pereira,FC Porto,https://cdn.sofifa.org/18/teams/236.png,2029,25,Portuguese Primeira Liga,1991-09-09,188.0,83.0,Normal,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/200888.png,27500000.0,18000.0,57100000.0,83,86,68,62,69,74,82,87,3,2,3,Medium,High,Right,50,56,76,82,55,76,48,53,79,77,67,68,58,76,60,77,67,87,89,64,88,85,69,69,52,84,80,85,78,9,7,13,14,15,71.0,69.0,72.0,72.0,77.0,72.0,82.0,82.0,77.0,76.0,71.0,69.0,72.0,72.0,77.0,72.0,82.0,82.0,77.0,76.0,71.0,72.0,72.0,77.0,82.0,82.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,3.830017220479206,9.702877815918558
148,199715,Vitolo,Víctor Machín Pérez,UD Las Palmas,https://cdn.sofifa.org/18/teams/472.png,1983,27,Spanish Primera División,1989-11-02,184.0,80.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/199715.png,27000000.0,68000.0,,83,83,80,77,79,83,28,76,2,3,4,High,High,Right,80,79,65,81,75,86,76,62,82,85,81,79,75,80,63,77,70,81,81,73,61,25,80,78,74,70,25,21,23,11,16,8,14,16,79.0,81.0,81.0,81.0,75.0,82.0,57.0,47.0,54.0,59.0,79.0,81.0,81.0,81.0,75.0,82.0,57.0,47.0,54.0,59.0,79.0,81.0,81.0,75.0,57.0,47.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.3078107582124117,8.476077172526557
