,num_patients_cured,efficacy_rate,prior,likelihood,posterior_prob
864,8,0.56,1.0,0.08426012184328277,0.0008342586321117101
865,8,0.5700000000000001,1.0,0.0927146301750405,0.0009179666353964401
866,8,0.58,1.0,0.10165647426776102,0.0010064997452253561
867,8,0.59,1.0,0.11106988452578857,0.001099701826988005
868,8,0.6,1.0,0.12093235199999994,0.0011973500198019789
869,8,0.61,1.0,0.131214070380989,0.0012991492116929597
870,8,0.62,1.0,0.14187740060906542,0.0014047267387036172
871,8,0.63,1.0,0.15287636843380628,0.0015136274102357048
872,8,0.64,1.0,0.16415620641765458,0.0016253089744322226
873,8,0.65,1.0,0.175652953105957,0.0017391381495639297
874,8,0.66,1.0,0.18729312338149587,0.0018543873602128293
875,8,0.67,1.0,0.19899346538663198,0.0019702323305607118
876,8,0.68,1.0,0.21066082083227564,0.0020857507013096587
877,8,0.6900000000000001,1.0,0.22219210702166584,0.0021999218516996605
878,8,0.7000000000000001,1.0,0.2334744405,0.002311628123762375
879,8,0.71,1.0,0.24438542389995815,0.002419657662375822
880,8,0.72,1.0,0.254793619289722,0.0025227091018784342
881,8,0.73,1.0,0.2645592331458533,0.0026193983479787437
882,8,0.74,1.0,0.2735350399699887,0.002708267722475134
883,8,0.75,1.0,0.28156757354736334,0.002787797757894685
884,8,0.76,1.0,0.2884986169083297,0.002856421949587421
885,8,0.77,1.0,0.29416702420292545,0.0029125447940883693
886,8,0.78,1.0,0.2984109099347869,0.002954563464700859
887,8,0.79,1.0,0.301070243325957,0.0029808934982768
888,8,0.8,1.0,0.301989888,0.0029899988910891072
889,8,0.81,1.0,0.30102312967898154,0.002980427026524568
890,8,0.8200000000000001,1.0,0.2980357371918954,0.0029508488830880717
891,8,0.8300000000000001,1.0,0.2929106047896822,0.002900104997917644
892,8,0.84,1.0,0.28555302655670356,0.002827257688680232
893,8,0.85,1.0,0.27589665660205087,0.0027316500653668386
894,8,0.86,1.0,0.2639102117080084,0.0026129723931485964
895,8,0.87,1.0,0.24960497620899302,0.0024713363981088404
896,8,0.88,1.0,0.2330431720739832,0.002307358139346367
897,8,0.89,1.0,0.21434726047047822,0.0021222501036681
898,8,0.9,1.0,0.19371024449999993,0.0019179232128712855
899,8,0.91,1.0,0.1714070463157229,0.001697099468472503
900,8,0.92,1.0,0.14780703546361762,0.0014634359946892825
901,8,0.93,1.0,0.12338778903114121,0.001221661277536051
902,8,0.9400000000000001,1.0,0.09875016804365506,0.0009777244360757921
903,8,0.9500000000000001,1.0,0.07463479852001938,0.0007389584011883103
904,8,0.96,1.0,0.05194004968683612,0.0005142579176914464
905,8,0.97,1.0,0.03174160605722672,0.0003142733272992743
906,8,0.98,1.0,0.015313734406472176,0.0001516211327373482
907,8,0.99,1.0,0.004152351124925651,4.111238737550147e-05
908,8,1.0,1.0,0.0,0.0
909,9,0.0,1.0,0.0,0.0
910,9,0.01,1.0,9.900000000000081e-18,9.801980198019877e-20
911,9,0.02,1.0,5.017600000000061e-15,4.967920792079265e-17
912,9,0.03,1.0,1.909251000000001e-13,1.8903475247524753e-15
913,9,0.04,1.0,2.5165824000000133e-12,2.491665742574269e-14
914,9,0.05,1.0,1.8554687500000027e-11,1.8370977722772293e-13
915,9,0.06,1.0,9.47303424000002e-11,9.379241821782193e-13
916,9,0.07,1.0,3.752885451000014e-10,3.715728169306943e-12
917,9,0.08,1.0,1.2348030976000013e-09,1.2225773243564363e-11
918,9,0.09,1.0,3.5255264498999947e-09,3.490620247425735e-11
919,9,0.1,1.0,9.000000000000028e-09,8.910891089108933e-11
920,9,0.11,1.0,2.0985734449900026e-08,2.0777954900891103e-10
921,9,0.12,1.0,4.5406067097600114e-08,4.495650207683177e-10
922,9,0.13,1.0,9.225914454510015e-08,9.134568766841594e-10
923,9,0.14,1.0,1.7768500234240005e-07,1.759257448934653e-09
924,9,0.15,1.0,3.2676855468749975e-07,3.2353322246287085e-09
925,9,0.16,1.0,5.772436045823988e-07,5.715283213687114e-09
926,9,0.17,1.0,9.842793749251023e-07,9.745340345793086e-09
927,9,0.18,1.0,1.626546181017604e-06,1.6104417633837653e-08
928,9,0.19,1.0,2.6137703520099042e-06,2.5878914376335672e-08
929,9,0.2,1.0,4.096000000000007e-06,4.05544554455446e-08
930,9,0.21,1.0,6.2748123679899165e-06,6.2126855128613e-08
931,9,0.22,1.0,9.416699898777612e-06,9.323465246314463e-08
932,9,0.23,1.0,1.3868875493265105e-05,1.373155989432188e-07
933,9,0.24,1.0,2.0077737305702384e-05,1.9878947827428092e-07
934,9,0.25,1.0,2.8610229492187517e-05,2.832695989325495e-07
935,9,0.26,1.0,4.017832722442248e-05,3.978052200437867e-07
936,9,0.27,1.0,5.5666861640405135e-05,5.511570459446049e-07
937,9,0.28,1.0,7.616488286453778e-05,7.54107751134037e-07
938,9,0.29,1.0,0.00010300073642867,1.0198092715709894e-06
939,9,0.3,1.0,0.00013778100000000015,1.364168316831684e-06
940,9,0.31,1.0,0.00018243339290863037,1.8062712169171314e-06
941,9,0.32,1.0,0.00023925373020405803,2.3688488139015633e-06
942,9,0.33,1.0,0.00031095694549308577,3.078781638545402e-06
943,9,0.34,1.0,0.00040073215225866374,3.967645071867956e-06
944,9,0.35000000000000003,1.0,0.0005123016513671888,5.072293577892955e-06
945,9,0.36,1.0,0.000649983722677863,6.435482402751115e-06
946,9,0.37,1.0,0.0008187589607089864,8.106524363455305e-06
947,9,0.38,1.0,0.0010243398278296588,1.0141978493362953e-05
948,9,0.39,1.0,0.0012732430030684301,1.2606366367014152e-05
949,9,0.4,1.0,0.0015728640000000028,1.557291089108913e-05
950,9,0.41000000000000003,1.0,0.001931553412924372,1.9124291217072977e-05
951,9,0.42,1.0,0.002358694026326941,2.335340620125683e-05
952,9,0.43,1.0,0.0028647778880400068,2.8364137505346585e-05
953,9,0.44,1.0,0.003461482301253225,3.4272101992606174e-05
954,9,0.45,1.0,0.0041617435341796925,4.120538152653159e-05
955,9,0.46,1.0,0.004979826878412908,4.930521661794956e-05
956,9,0.47000000000000003,1.0,0.005931391507444678,5.8726648588561134e-05
957,9,0.48,1.0,0.007033548395092389,6.963909302071669e-05
958,9,0.49,1.0,0.008304909349343297,8.222682524102269e-05
959,9,0.5,1.0,0.00976562500000001,9.668935643564361e-05
960,9,0.51,1.0,0.011437409348143216,0.00011324167671428921
961,9,0.52,1.0,0.013343548241451446,0.00013211433902427167
962,9,0.53,1.0,0.015508888881470053,0.00015355335526207964
963,9,0.54,1.0,0.017959807196641395,0.00017781987323407312
964,9,0.55,1.0,0.020724149627929712,0.00020518960027653168
965,9,0.56,1.0,0.023831145571837582,0.00023595193635482742
966,9,0.5700000000000001,1.0,0.027311286408151517,0.0002704087763183317
967,9,0.58,1.0,0.031196166706508714,0.00030887293768820494
968,9,0.59,1.0,0.03551828285648527,0.0003516661668958936
969,9,0.6,1.0,0.04031078400000004,0.00039911667326732685
970,9,0.61,1.0,0.0456071697620532,0.0004515561362579522
971,9,0.62,1.0,0.05144092887580154,0.0005093161274831833
972,9,0.63,1.0,0.05784511238035923,0.0005727238849540515
973,9,0.64,1.0,0.0648518346341352,0.0006420973726151997
974,9,0.65,1.0,0.07249169493261728,0.0007177395537882895
975,9,0.66,1.0,0.08079311204691991,0.0007999318024447512
976,9,0.67,1.0,0.08978156350777348,0.0008889263713640934
977,9,0.68,1.0,0.09947872094857475,0.000984937831174007
978,9,0.6900000000000001,1.0,0.10990147229028645,0.0010881333890127365
979,9,0.7000000000000001,1.0,0.12106082100000018,0.001198621990099011
980,9,0.71,1.0,0.1329606520835023,0.0013164420998366558
981,9,0.72,1.0,0.1455963538798413,0.0014415480582162497
982,9,0.73,1.0,0.1589532841123235,0.001573794892201222
983,9,0.74,1.0,0.1730050680152067,0.0017129214654970951
984,9,0.75,1.0,0.18771171569824247,0.001858531838596459
985,9,0.76,1.0,0.2030175452317878,0.002010074705265225
986,9,0.77,1.0,0.21884889723309453,0.0021668207646841032
987,9,0.78,1.0,0.2351116260092264,0.002327837881279468
988,9,0.79,1.0,0.25168835156349884,0.0024919638768663237
989,9,0.8,1.0,0.26843545600000035,0.00265777679207921
990,9,0.81,1.0,0.2851798070642988,0.0028235624461811744
991,9,0.8200000000000001,1.0,0.3017151907374749,0.002987279116212621
992,9,0.8300000000000001,1.0,0.31779843395481916,0.003146519148067515
993,9,0.84,1.0,0.33314519764948775,0.0032984673034602728
994,9,0.85,1.0,0.3474254194248051,0.0034398556378693553
995,9,0.86,1.0,0.36025838423632944,0.0035669146954092003
996,9,0.87,1.0,0.37120740051593876,0.00367532079718751
997,9,0.88,1.0,0.3797740581946397,0.0037601391900459356
998,9,0.89,1.0,0.3853920440782341,0.0038157628126557807
999,9,0.9,1.0,0.38742048900000037,0.0038358464257425757
1000,9,0.91,1.0,0.38513682011681005,0.0038132358427406914
1001,9,0.92,1.0,0.3777290906292457,0.003739891986428173
1002,9,0.93,1.0,0.3642877580919414,0.0036068094860588237
1003,9,0.9400000000000001,1.0,0.3437968813371703,0.003403929518189803
1004,9,0.9500000000000001,1.0,0.3151247048623048,0.0031200465827950956
1005,9,0.96,1.0,0.27701359832979267,0.0027427088943543813
1006,9,0.97,1.0,0.2280693175963699,0.0022581120554096014
1007,9,0.98,1.0,0.16674955242603032,0.0016509856675844578
1008,9,0.99,1.0,0.0913517247483643,0.0009044725222610321
1009,9,1.0,1.0,0.0,0.0
1010,10,0.0,1.0,0.0,0.0
1011,10,0.01,1.0,1.0000000000000063e-20,9.900990099009957e-23
1012,10,0.02,1.0,1.0240000000000038e-17,1.013861386138617e-19
1013,10,0.03,1.0,5.904899999999983e-16,5.846435643564336e-18
1014,10,0.04,1.0,1.048576000000001e-14,1.0381940594059411e-16
1015,10,0.05,1.0,9.765625000000022e-14,9.668935643564372e-16
1016,10,0.06,1.0,6.046617600000009e-13,5.986750099009906e-15
1017,10,0.07,1.0,2.824752490000002e-12,2.7967846435643565e-14
1018,10,0.08,1.0,1.0737418239999982e-11,1.0631107168316808e-13
1019,10,0.09,1.0,3.486784400999994e-11,3.4522617831683093e-13
1020,10,0.1,1.0,1.0000000000000031e-10,9.900990099009927e-13
1021,10,0.11,1.0,2.5937424601000014e-10,2.5680618416831684e-12
1022,10,0.12,1.0,6.191736422399992e-10,6.1304321013861275e-12
1023,10,0.13,1.0,1.3785849184900027e-09,1.3649355628613881e-11
1024,10,0.14,1.0,2.8925465497600048e-09,2.863907475009904e-11
1025,10,0.15,1.0,5.766503906250001e-09,5.709409808168314e-11
1026,10,0.16,1.0,1.0995116277759991e-08,1.088625374035642e-10
1027,10,0.17,1.0,2.0159939004490036e-08,1.9960335648009926e-10
1028,10,0.18,1.0,3.5704672266239974e-08,3.535116065964352e-10
1029,10,0.19,1.0,6.131066257801005e-08,6.07036263148614e-10
1030,10,0.2,1.0,1.0240000000000004e-07,1.0138613861386138e-09
1031,10,0.21,1.0,1.6679880978201005e-07,1.6514733641783163e-09
1032,10,0.22,1.0,2.655992279142399e-07,2.6296953258835615e-09
1033,10,0.23,1.0,4.142651121364896e-07,4.101634773628607e-09
1034,10,0.24,1.0,6.340338096537597e-07,6.2775624718193995e-09
1035,10,0.25,1.0,9.5367431640625e-07,9.442319964418312e-09
1036,10,0.26,1.0,1.4116709565337615e-06,1.39769401637006e-08
1037,10,0.27,1.0,2.0589113209464893e-06,2.0385260603430577e-08
1038,10,0.28,1.0,2.961967666954242e-06,2.9326412544101387e-08
1039,10,0.29,1.0,4.207072333002008e-06,4.165418151487134e-08
1040,10,0.3,1.0,5.904899999999995e-06,5.846435643564348e-08
1041,10,0.31,1.0,8.19628286980802e-06,8.115131554265362e-08
1042,10,0.32,1.0,1.1258999068426241e-05,1.1147523830124985e-07
1043,10,0.33,1.0,1.531578985264449e-05,1.516414836895493e-07
1044,10,0.34,1.0,2.0643777540597817e-05,2.0439383703562183e-07
1045,10,0.35000000000000003,1.0,2.7585473535156255e-05,2.7312350034808156e-07
1046,10,0.36,1.0,3.656158440062977e-05,3.6199588515474994e-07
1047,10,0.37,1.0,4.8085843724178534e-05,4.760974626156288e-07
1048,10,0.38,1.0,6.278211847988223e-05,6.216051334641802e-07
1049,10,0.39,1.0,8.140406085191599e-05,8.059808005140192e-07
1050,10,0.4,1.0,0.00010485760000000014,1.0381940594059414e-06
1051,10,0.41000000000000003,1.0,0.0001342265931015241,1.32897616932202e-06
1052,10,0.42,1.0,0.00017080198121677812,1.6911087249185944e-06
1053,10,0.43,1.0,0.00021611482313284243,2.1397507240875474e-06
1054,10,0.44,1.0,0.0002719736093841819,2.69280801370477e-06
1055,10,0.45,1.0,0.00034050628916015613,3.371349397625306e-06
1056,10,0.46,1.0,0.0004242074748277661,4.2000740081957014e-06
1057,10,0.47000000000000003,1.0,0.0005259913223583011,5.207834874834662e-06
1058,10,0.48,1.0,0.0006492506210854506,6.428223971143072e-06
1059,10,0.49,1.0,0.0007979226629761196,7.90022438590217e-06
1060,10,0.5,1.0,0.0009765625,9.668935643564351e-06
1061,10,0.51,1.0,0.0011904242382761296,1.1786378596793356e-05
1062,10,0.52,1.0,0.0014455510594905718,1.4312386727629415e-05
1063,10,0.53,1.0,0.0017488747036551314,1.731559112529832e-05
1064,10,0.54,1.0,0.002108325192649207,2.0874506857912927e-05
1065,10,0.55,1.0,0.0025329516211914063,2.5078728922687176e-05
1066,10,0.56,1.0,0.0030330548909611437,3.003024644515982e-05
1067,10,0.5700000000000001,1.0,0.003620333314568917,3.584488430266252e-05
1068,10,0.58,1.0,0.004308042068994052,4.2653881871228216e-05
1069,10,0.59,1.0,0.00511116753300641,5.060561913867729e-05
1070,10,0.6,1.0,0.0060466176,5.9867500990098976e-05
1071,10,0.61,1.0,0.007133429116628828,7.062801105573093e-05
1072,10,0.62,1.0,0.008392993658683404,8.309894711567722e-05
1073,10,0.63,1.0,0.009849302918817906,9.751785068136535e-05
1074,10,0.64,1.0,0.01152921504606847,0.00011415064402047985
1075,10,0.65,1.0,0.013462743344628913,0.00013329448856068223
1076,10,0.66,1.0,0.015683368809107957,0.0001552808792980985
1077,10,0.67,1.0,0.01822837804551762,0.0001804789905496793
1078,10,0.68,1.0,0.021139228201572116,0.0002092992891244763
1079,10,0.6900000000000001,1.0,0.02446194060654762,0.0002421974317479961
1080,10,0.7000000000000001,1.0,0.028247524900000032,0.0002796784643564358
1081,10,0.71,1.0,0.0325524355100988,0.00032230134168414635
1082,10,0.72,1.0,0.03743906242624486,0.0003706837863984638
1083,10,0.73,1.0,0.04297625829703558,0.00042550750789144113
1084,10,0.74,1.0,0.04923990397355878,0.00048752380171840343
1085,10,0.75,1.0,0.056313514709472684,0.0005575595515789372
1086,10,0.76,1.0,0.0642888893233994,0.0006365236566673205
1087,10,0.77,1.0,0.07326680472586201,0.0007254139081768513
1088,10,0.78,1.0,0.083357758312362,0.000825324339726356
1089,10,0.79,1.0,0.09468276082626853,0.0009374530774878067
1090,10,0.8,1.0,0.10737418240000005,0.0010631107168316831
1091,10,0.81,1.0,0.12157665459056936,0.0012037292533719733
1092,10,0.8200000000000001,1.0,0.13744803133596067,0.0013608715973857485
1093,10,0.8300000000000001,1.0,0.15516041187205867,0.0015362417017035503
1094,10,0.84,1.0,0.17490122876598085,0.001731695334316641
1095,10,0.85,1.0,0.19687440434072262,0.0019492515281259654
1096,10,0.86,1.0,0.22130157888803065,0.0021911047414656486
1097,10,0.87,1.0,0.24842341419143568,0.0024596377642716392
1098,10,0.88,1.0,0.2785009760094021,0.0027574354060336827
1099,10,0.89,1.0,0.3118171992996619,0.003087299002966948
1100,10,0.9,1.0,0.34867844010000004,0.0034522617831683152
1101,10,0.91,1.0,0.3894161181181076,0.0038556051298822515
1102,10,0.92,1.0,0.43438845422363237,0.004300875784392397
1103,10,0.93,1.0,0.48398230717929347,0.00479190403147815
1104,10,0.9400000000000001,1.0,0.5386151140949,0.00533282291183069
1105,10,0.9500000000000001,1.0,0.5987369392383793,0.005928088507310683
1106,10,0.96,1.0,0.6648326359915008,0.006582501346450499
1107,10,0.97,1.0,0.7374241268949281,0.0073012289791577
1108,10,0.98,1.0,0.8170728068875467,0.008089829771163824
1109,10,0.99,1.0,0.9043820750088044,0.008954277970384197
1110,10,1.0,1.0,1.0,0.009900990099009896
