,station_id,year,month,day,rides
1819,40540,2019,12,26,3613
1820,40540,2019,12,27,3914
1821,40540,2019,12,28,3143
1822,40540,2019,12,29,2661
1823,40540,2019,12,30,4317
1824,40540,2019,12,31,4355
1825,41260,2019,1,1,570
1826,41260,2019,1,2,1577
1827,41260,2019,1,3,1668
1828,41260,2019,1,4,1685
1829,41260,2019,1,5,917
1830,41260,2019,1,6,697
1831,41260,2019,1,7,1716
1832,41260,2019,1,8,1823
1833,41260,2019,1,9,1766
1834,41260,2019,1,10,1783
1835,41260,2019,1,11,1799
1836,41260,2019,1,12,789
1837,41260,2019,1,13,593
1838,41260,2019,1,14,1712
1839,41260,2019,1,15,1828
1840,41260,2019,1,16,1830
1841,41260,2019,1,17,1817
1842,41260,2019,1,18,1800
1843,41260,2019,1,19,721
1844,41260,2019,1,20,583
1845,41260,2019,1,21,936
1846,41260,2019,1,22,1769
1847,41260,2019,1,23,1723
1848,41260,2019,1,24,1738
1849,41260,2019,1,25,1394
1850,41260,2019,1,26,660
1851,41260,2019,1,27,490
1852,41260,2019,1,28,1610
1853,41260,2019,1,29,1402
1854,41260,2019,1,30,283
1855,41260,2019,1,31,674
1856,41260,2019,2,1,1636
1857,41260,2019,2,2,850
1858,41260,2019,2,3,564
1859,41260,2019,2,4,1769
1860,41260,2019,2,5,1841
1861,41260,2019,2,6,1786
1862,41260,2019,2,7,1808
1863,41260,2019,2,8,1583
1864,41260,2019,2,9,819
1865,41260,2019,2,10,608
1866,41260,2019,2,11,1671
1867,41260,2019,2,12,1689
1868,41260,2019,2,13,1736
1869,41260,2019,2,14,1796
1870,41260,2019,2,15,1699
1871,41260,2019,2,16,888
1872,41260,2019,2,17,571
1873,41260,2019,2,18,1302
1874,41260,2019,2,19,1778
1875,41260,2019,2,20,1733
1876,41260,2019,2,21,1534
1877,41260,2019,2,22,1740
1878,41260,2019,2,23,760
1879,41260,2019,2,24,578
1880,41260,2019,2,25,1663
1881,41260,2019,2,26,1711
1882,41260,2019,2,27,1769
1883,41260,2019,2,28,1673
1884,41260,2019,3,1,1763
1885,41260,2019,3,2,833
1886,41260,2019,3,3,585
1887,41260,2019,3,4,1488
1888,41260,2019,3,5,1644
1889,41260,2019,3,6,1695
1890,41260,2019,3,7,1753
1891,41260,2019,3,8,1677
1892,41260,2019,3,9,824
1893,41260,2019,3,10,533
1894,41260,2019,3,11,1692
1895,41260,2019,3,12,1723
1896,41260,2019,3,13,1715
1897,41260,2019,3,14,1720
1898,41260,2019,3,15,1731
1899,41260,2019,3,16,1066
1900,41260,2019,3,17,685
1901,41260,2019,3,18,1674
1902,41260,2019,3,19,1800
1903,41260,2019,3,20,1676
1904,41260,2019,3,21,1759
1905,41260,2019,3,22,1696
1906,41260,2019,3,23,939
1907,41260,2019,3,24,620
1908,41260,2019,3,25,1627
1909,41260,2019,3,26,1747
1910,41260,2019,3,27,1714
1911,41260,2019,3,28,1668
1912,41260,2019,3,29,1656
1913,41260,2019,3,30,814
1914,41260,2019,3,31,636
1915,41260,2019,4,1,1668
1916,41260,2019,4,2,1768
1917,41260,2019,4,3,1761
1918,41260,2019,4,4,1717
1919,41260,2019,4,5,1706
1920,41260,2019,4,6,919
1921,41260,2019,4,7,627
1922,41260,2019,4,8,1742
1923,41260,2019,4,9,1766
1924,41260,2019,4,10,1741
1925,41260,2019,4,11,1764
1926,41260,2019,4,12,1697
1927,41260,2019,4,13,905
1928,41260,2019,4,14,497
1929,41260,2019,4,15,1616
1930,41260,2019,4,16,1701
1931,41260,2019,4,17,1716
1932,41260,2019,4,18,1626
1933,41260,2019,4,19,1600
1934,41260,2019,4,20,952
1935,41260,2019,4,21,661
1936,41260,2019,4,22,1658
1937,41260,2019,4,23,1783
1938,41260,2019,4,24,1742
1939,41260,2019,4,25,1813
1940,41260,2019,4,26,1745
1941,41260,2019,4,27,744
1942,41260,2019,4,28,637
1943,41260,2019,4,29,1505
1944,41260,2019,4,30,1697
1945,41260,2019,5,1,1754
1946,41260,2019,5,2,1728
1947,41260,2019,5,3,1820
1948,41260,2019,5,4,1010
1949,41260,2019,5,5,739
1950,41260,2019,5,6,1672
1951,41260,2019,5,7,1746
1952,41260,2019,5,8,1738
1953,41260,2019,5,9,1738
1954,41260,2019,5,10,1818
1955,41260,2019,5,11,906
1956,41260,2019,5,12,654
1957,41260,2019,5,13,1718
1958,41260,2019,5,14,1843
1959,41260,2019,5,15,1811
1960,41260,2019,5,16,1804
1961,41260,2019,5,17,1725
1962,41260,2019,5,18,931
1963,41260,2019,5,19,694
1964,41260,2019,5,20,1723
1965,41260,2019,5,21,1716
1966,41260,2019,5,22,1810
1967,41260,2019,5,23,1814
1968,41260,2019,5,24,1691
1969,41260,2019,5,25,922
1970,41260,2019,5,26,645
1971,41260,2019,5,27,583
1972,41260,2019,5,28,1731
1973,41260,2019,5,29,1817
1974,41260,2019,5,30,1812
1975,41260,2019,5,31,1884
1976,41260,2019,6,1,1013
1977,41260,2019,6,2,718
1978,41260,2019,6,3,1721
1979,41260,2019,6,4,1826
1980,41260,2019,6,5,1853
1981,41260,2019,6,6,1879
1982,41260,2019,6,7,1810
1983,41260,2019,6,8,1052
1984,41260,2019,6,9,694
1985,41260,2019,6,10,1800
1986,41260,2019,6,11,1911
1987,41260,2019,6,12,1782
1988,41260,2019,6,13,1813
1989,41260,2019,6,14,1824
1990,41260,2019,6,15,888
1991,41260,2019,6,16,723
1992,41260,2019,6,17,1610
1993,41260,2019,6,18,1833
1994,41260,2019,6,19,1835
1995,41260,2019,6,20,1824
1996,41260,2019,6,21,1776
1997,41260,2019,6,22,985
1998,41260,2019,6,23,624
1999,41260,2019,6,24,1692
2000,41260,2019,6,25,1966
2001,41260,2019,6,26,1867
2002,41260,2019,6,27,1854
2003,41260,2019,6,28,1850
2004,41260,2019,6,29,1115
2005,41260,2019,6,30,860
2006,41260,2019,7,1,1874
2007,41260,2019,7,2,1788
2008,41260,2019,7,3,1853
2009,41260,2019,7,4,918
2010,41260,2019,7,5,1384
2011,41260,2019,7,6,984
2012,41260,2019,7,7,796
2013,41260,2019,7,8,1799
2014,41260,2019,7,9,1856
2015,41260,2019,7,10,1922
2016,41260,2019,7,11,1966
2017,41260,2019,7,12,2022
2018,41260,2019,7,13,1041
2019,41260,2019,7,14,739
2020,41260,2019,7,15,1807
2021,41260,2019,7,16,1764
2022,41260,2019,7,17,1869
2023,41260,2019,7,18,1700
2024,41260,2019,7,19,1771
2025,41260,2019,7,20,937
2026,41260,2019,7,21,731
2027,41260,2019,7,22,1859
2028,41260,2019,7,23,1912
2029,41260,2019,7,24,1790
2030,41260,2019,7,25,1850
2031,41260,2019,7,26,1831
2032,41260,2019,7,27,970
2033,41260,2019,7,28,640
2034,41260,2019,7,29,1615
2035,41260,2019,7,30,1819
2036,41260,2019,7,31,1826
2037,41260,2019,8,1,1971
2038,41260,2019,8,2,1969
2039,41260,2019,8,3,1068
2040,41260,2019,8,4,815
2041,41260,2019,8,5,1847
2042,41260,2019,8,6,1853
2043,41260,2019,8,7,1898
2044,41260,2019,8,8,1908
2045,41260,2019,8,9,1809
2046,41260,2019,8,10,993
2047,41260,2019,8,11,781
2048,41260,2019,8,12,1714
2049,41260,2019,8,13,1805
2050,41260,2019,8,14,1800
2051,41260,2019,8,15,1845
2052,41260,2019,8,16,1847
2053,41260,2019,8,17,1033
2054,41260,2019,8,18,621
2055,41260,2019,8,19,1742
2056,41260,2019,8,20,1746
2057,41260,2019,8,21,1790
2058,41260,2019,8,22,1846
2059,41260,2019,8,23,1899
2060,41260,2019,8,24,859
2061,41260,2019,8,25,581
2062,41260,2019,8,26,1612
2063,41260,2019,8,27,1911
2064,41260,2019,8,28,1849
2065,41260,2019,8,29,2154
2066,41260,2019,8,30,1788
2067,41260,2019,8,31,983
2068,41260,2019,9,1,702
2069,41260,2019,9,2,719
2070,41260,2019,9,3,1745
2071,41260,2019,9,4,1873
2072,41260,2019,9,5,2010
2073,41260,2019,9,6,1872
2074,41260,2019,9,7,939
2075,41260,2019,9,8,642
2076,41260,2019,9,9,1854
2077,41260,2019,9,10,1850
2078,41260,2019,9,11,1894
2079,41260,2019,9,12,1944
2080,41260,2019,9,13,1904
2081,41260,2019,9,14,1052
2082,41260,2019,9,15,744
2083,41260,2019,9,16,1833
2084,41260,2019,9,17,1868
2085,41260,2019,9,18,1912
2086,41260,2019,9,19,1913
2087,41260,2019,9,20,1919
2088,41260,2019,9,21,909
2089,41260,2019,9,22,549
2090,41260,2019,9,23,1848
2091,41260,2019,9,24,1884
2092,41260,2019,9,25,1902
2093,41260,2019,9,26,1904
2094,41260,2019,9,27,1717
2095,41260,2019,9,28,944
2096,41260,2019,9,29,522
2097,41260,2019,9,30,1839
2098,41260,2019,10,1,1979
2099,41260,2019,10,2,1839
2100,41260,2019,10,3,1943
2101,41260,2019,10,4,1845
2102,41260,2019,10,5,824
2103,41260,2019,10,6,550
2104,41260,2019,10,7,1915
2105,41260,2019,10,8,1950
2106,41260,2019,10,9,1905
2107,41260,2019,10,10,1933
2108,41260,2019,10,11,1758
2109,41260,2019,10,12,915
2110,41260,2019,10,13,729
2111,41260,2019,10,14,1597
2112,41260,2019,10,15,1890
2113,41260,2019,10,16,1854
2114,41260,2019,10,17,1923
2115,41260,2019,10,18,1873
2116,41260,2019,10,19,979
2117,41260,2019,10,20,679
2118,41260,2019,10,21,1782
2119,41260,2019,10,22,1826
2120,41260,2019,10,23,1887
2121,41260,2019,10,24,1823
2122,41260,2019,10,25,1696
2123,41260,2019,10,26,796
2124,41260,2019,10,27,667
2125,41260,2019,10,28,1788
2126,41260,2019,10,29,1813
2127,41260,2019,10,30,1704
2128,41260,2019,10,31,1627
2129,41260,2019,11,1,1762
2130,41260,2019,11,2,822
2131,41260,2019,11,3,649
2132,41260,2019,11,4,1837
2133,41260,2019,11,5,1840
2134,41260,2019,11,6,1827
2135,41260,2019,11,7,1829
2136,41260,2019,11,8,1654
2137,41260,2019,11,9,866
2138,41260,2019,11,10,612
2139,41260,2019,11,11,1434
2140,41260,2019,11,12,1749
2141,41260,2019,11,13,1734
2142,41260,2019,11,14,1729
2143,41260,2019,11,15,1706
2144,41260,2019,11,16,889
2145,41260,2019,11,17,574
2146,41260,2019,11,18,1688
2147,41260,2019,11,19,1754
2148,41260,2019,11,20,1928
2149,41260,2019,11,21,1735
2150,41260,2019,11,22,1841
2151,41260,2019,11,23,897
2152,41260,2019,11,24,635
2153,41260,2019,11,25,1732
2154,41260,2019,11,26,1746
2155,41260,2019,11,27,1492
2156,41260,2019,11,28,533
2157,41260,2019,11,29,1071
2158,41260,2019,11,30,821
2159,41260,2019,12,1,683
2160,41260,2019,12,2,1666
2161,41260,2019,12,3,1818
2162,41260,2019,12,4,1766
2163,41260,2019,12,5,1815
2164,41260,2019,12,6,1756
2165,41260,2019,12,7,862
2166,41260,2019,12,8,652
2167,41260,2019,12,9,1635
2168,41260,2019,12,10,1721
2169,41260,2019,12,11,1630
2170,41260,2019,12,12,1709
2171,41260,2019,12,13,1744
2172,41260,2019,12,14,833
2173,41260,2019,12,15,531
2174,41260,2019,12,16,1617
2175,41260,2019,12,17,1667
2176,41260,2019,12,18,1657
2177,41260,2019,12,19,1739
2178,41260,2019,12,20,1615
2179,41260,2019,12,21,812
2180,41260,2019,12,22,669
2181,41260,2019,12,23,1420
2182,41260,2019,12,24,1073
2183,41260,2019,12,25,438
2184,41260,2019,12,26,1146
2185,41260,2019,12,27,1243
2186,41260,2019,12,28,774
2187,41260,2019,12,29,582
2188,41260,2019,12,30,1281
2189,41260,2019,12,31,1228
2190,41500,2019,1,1,695
2191,41500,2019,1,2,2180
2192,41500,2019,1,3,2436
2193,41500,2019,1,4,2285
2194,41500,2019,1,5,1271
2195,41500,2019,1,6,835
2196,41500,2019,1,7,2514
2197,41500,2019,1,8,2600
2198,41500,2019,1,9,2637
2199,41500,2019,1,10,2667
2200,41500,2019,1,11,2639
2201,41500,2019,1,12,1340
2202,41500,2019,1,13,933
2203,41500,2019,1,14,2613
2204,41500,2019,1,15,2624
2205,41500,2019,1,16,2697
2206,41500,2019,1,17,2725
2207,41500,2019,1,18,2643
2208,41500,2019,1,19,1343
2209,41500,2019,1,20,896
2210,41500,2019,1,21,1490
2211,41500,2019,1,22,2640
2212,41500,2019,1,23,2681
2213,41500,2019,1,24,2760
2214,41500,2019,1,25,2128
2215,41500,2019,1,26,1157
2216,41500,2019,1,27,751
2217,41500,2019,1,28,2697
2218,41500,2019,1,29,2122
2219,41500,2019,1,30,283
2220,41500,2019,1,31,895
2221,41500,2019,2,1,2428
2222,41500,2019,2,2,1316
2223,41500,2019,2,3,892
2224,41500,2019,2,4,2638
2225,41500,2019,2,5,2753
2226,41500,2019,2,6,2640
2227,41500,2019,2,7,2672
2228,41500,2019,2,8,2411
2229,41500,2019,2,9,1294
2230,41500,2019,2,10,905
2231,41500,2019,2,11,2581
2232,41500,2019,2,12,2789
2233,41500,2019,2,13,2723
2234,41500,2019,2,14,2825
2235,41500,2019,2,15,2478
2236,41500,2019,2,16,1305
2237,41500,2019,2,17,888
2238,41500,2019,2,18,1853
2239,41500,2019,2,19,2758
2240,41500,2019,2,20,2704
2241,41500,2019,2,21,2694
2242,41500,2019,2,22,2457
2243,41500,2019,2,23,1224
2244,41500,2019,2,24,877
2245,41500,2019,2,25,2512
2246,41500,2019,2,26,2562
2247,41500,2019,2,27,2737
2248,41500,2019,2,28,2671
2249,41500,2019,3,1,2492
2250,41500,2019,3,2,1329
2251,41500,2019,3,3,828
2252,41500,2019,3,4,2411
2253,41500,2019,3,5,2714
2254,41500,2019,3,6,2595
2255,41500,2019,3,7,2734
2256,41500,2019,3,8,2551
2257,41500,2019,3,9,1254
2258,41500,2019,3,10,927
2259,41500,2019,3,11,2551
2260,41500,2019,3,12,2794
2261,41500,2019,3,13,2594
2262,41500,2019,3,14,2722
2263,41500,2019,3,15,2563
2264,41500,2019,3,16,1839
2265,41500,2019,3,17,923
2266,41500,2019,3,18,2598
2267,41500,2019,3,19,2666
2268,41500,2019,3,20,2649
2269,41500,2019,3,21,2615
2270,41500,2019,3,22,2492
2271,41500,2019,3,23,1394
2272,41500,2019,3,24,882
2273,41500,2019,3,25,2576
2274,41500,2019,3,26,2626
2275,41500,2019,3,27,2661
2276,41500,2019,3,28,2616
2277,41500,2019,3,29,2520
2278,41500,2019,3,30,1287
2279,41500,2019,3,31,892
2280,41500,2019,4,1,2525
2281,41500,2019,4,2,2625
2282,41500,2019,4,3,2715
2283,41500,2019,4,4,2707
2284,41500,2019,4,5,2463
2285,41500,2019,4,6,1427
2286,41500,2019,4,7,1007
2287,41500,2019,4,8,2644
2288,41500,2019,4,9,2761
2289,41500,2019,4,10,2665
2290,41500,2019,4,11,2726
2291,41500,2019,4,12,2554
2292,41500,2019,4,13,1421
2293,41500,2019,4,14,693
2294,41500,2019,4,15,2389
2295,41500,2019,4,16,2459
2296,41500,2019,4,17,2446
2297,41500,2019,4,18,2507
2298,41500,2019,4,19,2137
2299,41500,2019,4,20,1135
2300,41500,2019,4,21,768
2301,41500,2019,4,22,2492
2302,41500,2019,4,23,2627
2303,41500,2019,4,24,2631
2304,41500,2019,4,25,2726
2305,41500,2019,4,26,2538
2306,41500,2019,4,27,1244
2307,41500,2019,4,28,1064
2308,41500,2019,4,29,2524
2309,41500,2019,4,30,2648
2310,41500,2019,5,1,2681
2311,41500,2019,5,2,2676
2312,41500,2019,5,3,2565
2313,41500,2019,5,4,1501
2314,41500,2019,5,5,1025
2315,41500,2019,5,6,2648
2316,41500,2019,5,7,2708
2317,41500,2019,5,8,2744
2318,41500,2019,5,9,2707
2319,41500,2019,5,10,2652
2320,41500,2019,5,11,1377
2321,41500,2019,5,12,893
2322,41500,2019,5,13,2533
2323,41500,2019,5,14,2673
2324,41500,2019,5,15,2636
2325,41500,2019,5,16,2669
2326,41500,2019,5,17,2520
2327,41500,2019,5,18,1348
2328,41500,2019,5,19,904
2329,41500,2019,5,20,2556
2330,41500,2019,5,21,2660
2331,41500,2019,5,22,2758
2332,41500,2019,5,23,2808
2333,41500,2019,5,24,2315
2334,41500,2019,5,25,1414
2335,41500,2019,5,26,1135
2336,41500,2019,5,27,674
2337,41500,2019,5,28,2679
2338,41500,2019,5,29,2891
2339,41500,2019,5,30,2917
2340,41500,2019,5,31,2882
2341,41500,2019,6,1,1429
2342,41500,2019,6,2,1099
2343,41500,2019,6,3,2706
2344,41500,2019,6,4,2722
2345,41500,2019,6,5,2816
2346,41500,2019,6,6,2762
2347,41500,2019,6,7,2711
2348,41500,2019,6,8,1542
2349,41500,2019,6,9,984
2350,41500,2019,6,10,2534
2351,41500,2019,6,11,2839
2352,41500,2019,6,12,2691
2353,41500,2019,6,13,2779
2354,41500,2019,6,14,2732
2355,41500,2019,6,15,1378
2356,41500,2019,6,16,951
2357,41500,2019,6,17,2581
2358,41500,2019,6,18,2857
2359,41500,2019,6,19,2725
2360,41500,2019,6,20,2884
2361,41500,2019,6,21,2615
2362,41500,2019,6,22,1802
2363,41500,2019,6,23,1032
2364,41500,2019,6,24,2532
2365,41500,2019,6,25,2758
2366,41500,2019,6,26,2736
2367,41500,2019,6,27,2702
2368,41500,2019,6,28,2653
2369,41500,2019,6,29,1434
2370,41500,2019,6,30,1645
2371,41500,2019,7,1,2493
2372,41500,2019,7,2,2604
2373,41500,2019,7,3,2467
2374,41500,2019,7,4,989
2375,41500,2019,7,5,1588
2376,41500,2019,7,6,1318
2377,41500,2019,7,7,943
2378,41500,2019,7,8,2527
2379,41500,2019,7,9,2781
2380,41500,2019,7,10,2724
2381,41500,2019,7,11,2803
2382,41500,2019,7,12,2769
2383,41500,2019,7,13,1618
2384,41500,2019,7,14,1212
2385,41500,2019,7,15,2579
2386,41500,2019,7,16,2771
2387,41500,2019,7,17,2790
2388,41500,2019,7,18,2535
2389,41500,2019,7,19,2452
2390,41500,2019,7,20,1417
2391,41500,2019,7,21,1038
2392,41500,2019,7,22,2615
2393,41500,2019,7,23,2745
2394,41500,2019,7,24,2770
2395,41500,2019,7,25,2755
2396,41500,2019,7,26,2617
2397,41500,2019,7,27,1424
2398,41500,2019,7,28,1006
2399,41500,2019,7,29,2509
2400,41500,2019,7,30,2779
2401,41500,2019,7,31,2755
2402,41500,2019,8,1,2885
2403,41500,2019,8,2,2768
2404,41500,2019,8,3,1637
2405,41500,2019,8,4,1237
2406,41500,2019,8,5,2597
2407,41500,2019,8,6,2771
2408,41500,2019,8,7,2806
2409,41500,2019,8,8,2739
2410,41500,2019,8,9,2550
2411,41500,2019,8,10,1487
2412,41500,2019,8,11,1029
2413,41500,2019,8,12,2555
2414,41500,2019,8,13,2735
2415,41500,2019,8,14,2692
2416,41500,2019,8,15,2715
2417,41500,2019,8,16,2686
2418,41500,2019,8,17,1427
2419,41500,2019,8,18,932
2420,41500,2019,8,19,2553
2421,41500,2019,8,20,2689
2422,41500,2019,8,21,2675
2423,41500,2019,8,22,2708
2424,41500,2019,8,23,2553
2425,41500,2019,8,24,1417
2426,41500,2019,8,25,990
2427,41500,2019,8,26,2454
2428,41500,2019,8,27,2693
2429,41500,2019,8,28,2732
2430,41500,2019,8,29,2631
2431,41500,2019,8,30,2384
2432,41500,2019,8,31,1421
2433,41500,2019,9,1,1119
2434,41500,2019,9,2,825
2435,41500,2019,9,3,2713
2436,41500,2019,9,4,2751
2437,41500,2019,9,5,2914
2438,41500,2019,9,6,2781
2439,41500,2019,9,7,1404
2440,41500,2019,9,8,927
2441,41500,2019,9,9,2787
2442,41500,2019,9,10,2884
2443,41500,2019,9,11,2839
2444,41500,2019,9,12,2858
2445,41500,2019,9,13,2682
2446,41500,2019,9,14,1903
2447,41500,2019,9,15,1181
2448,41500,2019,9,16,2784
2449,41500,2019,9,17,2898
2450,41500,2019,9,18,2878
2451,41500,2019,9,19,2820
2452,41500,2019,9,20,2838
2453,41500,2019,9,21,1568
2454,41500,2019,9,22,1003
2455,41500,2019,9,23,2715
2456,41500,2019,9,24,2794
2457,41500,2019,9,25,2813
2458,41500,2019,9,26,2799
2459,41500,2019,9,27,2478
2460,41500,2019,9,28,1408
2461,41500,2019,9,29,949
2462,41500,2019,9,30,2638
2463,41500,2019,10,1,2906
2464,41500,2019,10,2,2818
2465,41500,2019,10,3,2757
2466,41500,2019,10,4,2620
2467,41500,2019,10,5,1449
2468,41500,2019,10,6,1063
2469,41500,2019,10,7,2712
2470,41500,2019,10,8,2871
2471,41500,2019,10,9,2830
2472,41500,2019,10,10,2953
2473,41500,2019,10,11,2602
2474,41500,2019,10,12,1311
2475,41500,2019,10,13,1222
2476,41500,2019,10,14,2398
2477,41500,2019,10,15,2911
2478,41500,2019,10,16,2936
2479,41500,2019,10,17,2866
2480,41500,2019,10,18,2666
2481,41500,2019,10,19,1729
2482,41500,2019,10,20,1138
2483,41500,2019,10,21,2659
2484,41500,2019,10,22,2874
2485,41500,2019,10,23,2956
2486,41500,2019,10,24,2824
2487,41500,2019,10,25,2679
2488,41500,2019,10,26,1327
2489,41500,2019,10,27,1109
2490,41500,2019,10,28,2718
2491,41500,2019,10,29,3025
2492,41500,2019,10,30,2784
2493,41500,2019,10,31,2738
2494,41500,2019,11,1,2682
2495,41500,2019,11,2,1457
2496,41500,2019,11,3,1022
2497,41500,2019,11,4,2803
2498,41500,2019,11,5,2892
2499,41500,2019,11,6,2927
2500,41500,2019,11,7,2962
2501,41500,2019,11,8,2580
2502,41500,2019,11,9,1368
2503,41500,2019,11,10,1007
2504,41500,2019,11,11,2477
2505,41500,2019,11,12,2802
2506,41500,2019,11,13,2764
2507,41500,2019,11,14,2935
2508,41500,2019,11,15,2668
2509,41500,2019,11,16,1531
2510,41500,2019,11,17,1080
2511,41500,2019,11,18,2636
2512,41500,2019,11,19,2850
2513,41500,2019,11,20,2892
2514,41500,2019,11,21,2806
2515,41500,2019,11,22,2796
2516,41500,2019,11,23,1665
2517,41500,2019,11,24,1069
2518,41500,2019,11,25,2604
2519,41500,2019,11,26,2663
2520,41500,2019,11,27,2085
2521,41500,2019,11,28,403
2522,41500,2019,11,29,1105
2523,41500,2019,11,30,1018
2524,41500,2019,12,1,802
2525,41500,2019,12,2,2533
2526,41500,2019,12,3,2838
2527,41500,2019,12,4,2804
2528,41500,2019,12,5,2871
2529,41500,2019,12,6,2665
2530,41500,2019,12,7,1592
2531,41500,2019,12,8,960
2532,41500,2019,12,9,2582
2533,41500,2019,12,10,2650
2534,41500,2019,12,11,2636
2535,41500,2019,12,12,2695
2536,41500,2019,12,13,2614
2537,41500,2019,12,14,1416
2538,41500,2019,12,15,934
2539,41500,2019,12,16,2654
2540,41500,2019,12,17,2759
2541,41500,2019,12,18,2713
2542,41500,2019,12,19,2726
2543,41500,2019,12,20,2587
2544,41500,2019,12,21,1265
2545,41500,2019,12,22,966
2546,41500,2019,12,23,1643
2547,41500,2019,12,24,881
2548,41500,2019,12,25,261
2549,41500,2019,12,26,1215
2550,41500,2019,12,27,1532
2551,41500,2019,12,28,953
2552,41500,2019,12,29,757
2553,41500,2019,12,30,1778
2554,41500,2019,12,31,1685
2555,41440,2019,1,1,464
2556,41440,2019,1,2,1770
2557,41440,2019,1,3,1930
2558,41440,2019,1,4,1897
2559,41440,2019,1,5,1026
2560,41440,2019,1,6,680
2561,41440,2019,1,7,2544
2562,41440,2019,1,8,2744
2563,41440,2019,1,9,2666
2564,41440,2019,1,10,2630
2565,41440,2019,1,11,2568
2566,41440,2019,1,12,1029
2567,41440,2019,1,13,671
2568,41440,2019,1,14,2551
2569,41440,2019,1,15,2684
2570,41440,2019,1,16,2696
2571,41440,2019,1,17,2679
2572,41440,2019,1,18,2592
2573,41440,2019,1,19,1012
2574,41440,2019,1,20,642
2575,41440,2019,1,21,1214
2576,41440,2019,1,22,2605
2577,41440,2019,1,23,2600
2578,41440,2019,1,24,2551
2579,41440,2019,1,25,2106
2580,41440,2019,1,26,756
2581,41440,2019,1,27,600
2582,41440,2019,1,28,2634
2583,41440,2019,1,29,2048
2584,41440,2019,1,30,209
2585,41440,2019,1,31,685
2586,41440,2019,2,1,2190
2587,41440,2019,2,2,952
2588,41440,2019,2,3,651
2589,41440,2019,2,4,2647
2590,41440,2019,2,5,2698
2591,41440,2019,2,6,2709
2592,41440,2019,2,7,2660
2593,41440,2019,2,8,2343
2594,41440,2019,2,9,981
2595,41440,2019,2,10,637
2596,41440,2019,2,11,2505
2597,41440,2019,2,12,2669
2598,41440,2019,2,13,2701
2599,41440,2019,2,14,2716
2600,41440,2019,2,15,2403
2601,41440,2019,2,16,960
2602,41440,2019,2,17,651
2603,41440,2019,2,18,1572
2604,41440,2019,2,19,2659
2605,41440,2019,2,20,2637
2606,41440,2019,2,21,2616
2607,41440,2019,2,22,2536
2608,41440,2019,2,23,847
2609,41440,2019,2,24,611
2610,41440,2019,2,25,2465
2611,41440,2019,2,26,2565
2612,41440,2019,2,27,2607
2613,41440,2019,2,28,2538
2614,41440,2019,3,1,2468
2615,41440,2019,3,2,1109
2616,41440,2019,3,3,619
2617,41440,2019,3,4,2405
2618,41440,2019,3,5,2529
2619,41440,2019,3,6,2662
2620,41440,2019,3,7,2588
2621,41440,2019,3,8,2543
2622,41440,2019,3,9,986
2623,41440,2019,3,10,666
2624,41440,2019,3,11,2676
2625,41440,2019,3,12,2836
2626,41440,2019,3,13,2786
2627,41440,2019,3,14,2777
2628,41440,2019,3,15,2609
2629,41440,2019,3,16,1790
2630,41440,2019,3,17,718
2631,41440,2019,3,18,2706
2632,41440,2019,3,19,2728
2633,41440,2019,3,20,2691
2634,41440,2019,3,21,2668
2635,41440,2019,3,22,2515
2636,41440,2019,3,23,1156
2637,41440,2019,3,24,705
2638,41440,2019,3,25,2567
2639,41440,2019,3,26,2795
2640,41440,2019,3,27,2755
2641,41440,2019,3,28,2662
2642,41440,2019,3,29,2520
2643,41440,2019,3,30,1006
2644,41440,2019,3,31,694
2645,41440,2019,4,1,2733
2646,41440,2019,4,2,2718
2647,41440,2019,4,3,2809
2648,41440,2019,4,4,2747
2649,41440,2019,4,5,2238
2650,41440,2019,4,6,1115
2651,41440,2019,4,7,669
2652,41440,2019,4,8,2633
2653,41440,2019,4,9,2488
2654,41440,2019,4,10,2516
2655,41440,2019,4,11,2415
2656,41440,2019,4,12,2501
2657,41440,2019,4,13,1064
2658,41440,2019,4,14,514
2659,41440,2019,4,15,2146
2660,41440,2019,4,16,2197
2661,41440,2019,4,17,2209
2662,41440,2019,4,18,2116
2663,41440,2019,4,19,1744
2664,41440,2019,4,20,886
2665,41440,2019,4,21,549
2666,41440,2019,4,22,2479
2667,41440,2019,4,23,2716
2668,41440,2019,4,24,2752
2669,41440,2019,4,25,2691
2670,41440,2019,4,26,2529
2671,41440,2019,4,27,890
2672,41440,2019,4,28,721
2673,41440,2019,4,29,2483
2674,41440,2019,4,30,2583
2675,41440,2019,5,1,2712
2676,41440,2019,5,2,2594
2677,41440,2019,5,3,2556
2678,41440,2019,5,4,1105
2679,41440,2019,5,5,858
2680,41440,2019,5,6,2592
2681,41440,2019,5,7,2696
2682,41440,2019,5,8,2888
2683,41440,2019,5,9,2706
2684,41440,2019,5,10,2615
2685,41440,2019,5,11,1002
2686,41440,2019,5,12,652
2687,41440,2019,5,13,2686
2688,41440,2019,5,14,2836
2689,41440,2019,5,15,2805
2690,41440,2019,5,16,2720
2691,41440,2019,5,17,2410
2692,41440,2019,5,18,998
2693,41440,2019,5,19,749
2694,41440,2019,5,20,2594
2695,41440,2019,5,21,2738
2696,41440,2019,5,22,2805
2697,41440,2019,5,23,2762
2698,41440,2019,5,24,2403
2699,41440,2019,5,25,1130
2700,41440,2019,5,26,791
2701,41440,2019,5,27,523
2702,41440,2019,5,28,2736
2703,41440,2019,5,29,2850
