,id,budget,revenue
1824,772,18000000,358991681.0
1825,840,20000000,303788635.0
1826,9682,38000000,29907685.0
1827,96,20000000,299965036.0
1828,10678,20000000,132675402.0
1829,274,19000000,272742922.0
1830,8872,20000000,121697323.0
1831,16290,20000000,117224271.0
1832,579,20000000,187884007.0
1833,14405,20000000,149281606.0
1834,138843,13000000,318000141.0
1835,11637,32000000,97918663.0
1836,226486,20000000,100525432.0
1837,1584,35000000,131282949.0
1838,9312,18000000,122195920.0
1839,12153,37000000,113086475.0
1840,65057,20000000,177243185.0
1841,76203,20000000,187000000.0
1842,13497,20000000,57588485.0
1843,35688,20000000,60072596.0
1844,162,20000000,53000000.0
1845,296096,20000000,207945075.0
1846,1051,1800000,41158757.0
1847,376659,20000000,183936074.0
1848,10073,20000000,48548426.0
1849,16690,20000000,109862682.0
1850,273895,20000000,66787908.0
1851,14873,20000000,135680000.0
1852,8968,20000000,67192859.0
1853,9963,20000000,84146832.0
1854,15655,30000000,45554533.0
1855,21208,20000000,41596251.0
1856,272878,20000000,43967255.0
1857,9760,20000000,86865564.0
1858,314365,20000000,88346473.0
1859,13279,20000000,27640028.0
1860,1975,20000000,39143839.0
1861,33644,20000000,37672350.0
1862,9895,20000000,41237648.0
1863,9570,20000000,35841901.0
1864,27579,20000000,65464324.0
1865,16052,20000000,60000000.0
1866,40264,20000000,80547866.0
1867,1164,25000000,135330182.0
1868,239678,19800000,41296320.0
1869,14359,20000000,50907234.0
1870,3989,32000000,50907422.0
1871,76617,20000000,47241945.0
1872,4258,20000000,78378744.0
1873,20391,20000000,31678778.0
1874,10139,20000000,54586584.0
1875,335778,20000000,46069568.0
1876,9645,35000000,68349884.0
1877,55465,19000000,35387212.0
1878,617,20000000,67200000.0
1879,48289,20000000,45636368.0
1880,243,30000000,47126295.0
1881,8848,20000000,64822796.0
1882,38,20000000,72258126.0
1883,38303,20000000,32005248.0
1884,1266,20000000,65569869.0
1885,107985,20000000,46089287.0
1886,19901,20000000,51416464.0
1887,34016,20000000,49779728.0
1888,59860,20000000,17425000.0
1889,10069,9000000,27105095.0
1890,12819,20000000,39300000.0
1891,9954,20000000,37597471.0
1892,25132,40000000,28972508.0
1893,577,20000000,21284514.0
1894,328387,20000000,83707310.0
1895,12690,20000000,20211394.0
1896,539,806948,32000000.0
1897,13596,20000000,36620508.0
1898,226857,20000000,34077920.0
1899,47941,20000000,2297493.0
1900,526,20000000,18432000.0
1901,22796,20000000,18253415.0
1902,2355,20000000,22222308.0
1903,5915,15000000,56255142.0
1904,9842,20000000,17807569.0
1905,61012,20000000,52302796.0
1906,755,19000000,25836616.0
1907,9470,20000000,100914445.0
1908,7979,20000000,73276047.0
1909,470,20000000,60427839.0
1910,15644,20000000,16605763.0
1911,9582,20000000,17432163.0
1912,22074,20000000,17436509.0
1913,2428,20000000,15473333.0
1914,290751,19500000,34854990.0
1915,13805,25000000,14109284.0
1916,4597,20000000,22942221.0
1917,9414,20000000,13801755.0
1918,63492,20000000,30426096.0
1919,81796,20000000,32204030.0
1920,15092,20000000,34560577.0
1921,15005,20000000,13391174.0
1922,8198,30000000,27674124.0
1923,6963,20000000,12482775.0
1924,15070,20000000,12398628.0
1925,17134,20000000,17280326.0
1926,41402,20000000,24145613.0
1927,146198,20000000,12639297.0
1928,2639,20000000,10686841.0
1929,295964,20000000,36606743.0
1930,11835,20000000,16974459.0
1931,14396,20000000,10337477.0
1932,15673,20000000,11341016.0
1933,42618,8000000,20000000.0
1934,171274,20000000,11110975.0
1935,109417,20000000,16549477.0
1936,13948,20000000,7000000.0
1937,106747,12000000,15008161.0
1938,256962,20000000,6420319.0
1939,48231,15000000,27462041.0
1940,3509,8700000,7659918.0
1941,12142,20000000,10442808.0
1942,23367,20000000,5210988.0
1943,241239,20000000,12007070.0
1944,3902,20000000,4001121.0
1945,77948,20000000,16863583.0
1946,21755,20000000,5530764.0
1947,128,26500000,159375308.0
1948,16608,2000000,5048693.0
1949,32316,20000000,1675706.0
1950,7299,20000000,5359645.0
1951,13405,40000000,7400000.0
1952,314385,10000000,3727746.0
1953,10448,20000000,305070.0
1954,43935,20000000,4634062.0
1955,44638,20000000,346594.0
1956,199373,27220000,5496951.0
1957,581,22000000,424208848.0
1958,52449,20000000,216197492.0
1959,12150,19000000,110879513.0
1960,11247,19000000,70067909.0
1961,4232,14000000,173046663.0
1962,694,19000000,44017374.0
1963,105,19000000,381109762.0
1964,11377,19000000,40846082.0
1965,41210,19000000,49830607.0
1966,12090,18000000,101564935.0
1967,62630,19100000,5728213.0
1968,29427,20000000,54956140.0
1969,129,15000000,274925095.0
1970,2669,25000000,8613462.0
1971,13523,19000000,18755936.0
1972,25195,19000000,29922472.0
1973,17277,19000000,4750000.0
1974,50725,19000000,6928068.0
1975,73191,19000000,2119994.0
1976,10065,19000000,108047131.0
1977,2757,19000000,32801173.0
1978,11683,15000000,46770602.0
1979,1878,18500000,10680275.0
1980,23082,18500000,31912793.0
1981,195589,18000000,268157400.0
1982,854,23000000,351583407.0
1983,2280,18000000,151668774.0
1984,496,18000000,261572744.0
1985,8835,18000000,141774679.0
1986,157,18000000,87000000.0
1987,8643,19000000,144216468.0
1988,10402,17000000,65535067.0
1989,218043,16000000,19682924.0
1990,21301,18000000,65070412.0
1991,10147,23000000,76488889.0
1992,816,16500000,67683989.0
1993,302688,18000000,88923251.0
1994,60307,21000000,72417394.0
1995,106,18000000,98235548.0
1996,279,18000000,51973029.0
1997,10625,17000000,129042871.0
1998,5279,19800000,87754044.0
1999,10013,18000000,41382841.0
2000,194662,18000000,103215094.0
2001,160588,18000000,99206215.0
2002,9829,15000000,76286096.0
2003,10028,18000000,62646763.0
2004,790,1000000,21378361.0
2005,43959,18000000,47088990.0
2006,10364,18000000,24911670.0
2007,9610,18000000,100000000.0
2008,1578,18000000,23000000.0
2009,25643,18000000,36133014.0
2010,44115,18000000,35692920.0
2011,10560,18000000,17200925.0
2012,333348,17000000,24000000.0
2013,20483,18000000,16702864.0
2014,321697,30000000,34441873.0
2015,38665,18000000,2945600.0
2016,2575,21000000,28008462.0
2017,11644,18000000,12000000.0
2018,146227,18000000,10501938.0
2019,68924,18000000,8038061.0
2020,253235,18000000,25312387.0
2021,10068,17000000,6735922.0
2022,848,18000000,14110013.0
2023,522,18000000,5887457.0
2024,130150,18000000,20275812.0
2025,12246,18000000,26527510.0
2026,13809,18000000,25739015.0
2027,33870,25000000,20719451.0
2028,245703,18000000,6212282.0
2029,127560,18000000,22309223.0
2030,10017,2700000,3500000.0
2031,11468,18000000,676698.0
2032,193613,18000000,7972967.0
2033,17436,18000000,382174.0
2034,43434,18000000,871279.0
2035,8408,3500000,34000000.0
2036,9389,18000000,1831348.0
2037,9626,17900000,6948633.0
2038,75638,14000000,13551174.0
2039,8363,20000000,121463226.0
2040,8328,23000000,150816700.0
2041,10982,15000000,51053787.0
2042,205,17500000,38000000.0
2043,1620,24000000,99965753.0
2044,175541,17500000,7018189.0
2045,241254,18000000,266586800.0
2046,679,18500000,183316455.0
2047,11113,17000000,72070731.0
2048,3597,17000000,125586134.0
2049,193893,17000000,136621271.0
2050,9675,16000000,109502303.0
2051,9988,17500000,19179969.0
2052,948,300000,70000000.0
2053,146304,17000000,71625195.0
2054,7516,17000000,57103895.0
2055,41439,20000000,136150434.0
2056,9429,17000000,30331165.0
2057,38117,17000000,43165571.0
2058,9792,15000000,69623713.0
2059,13960,20000000,21170563.0
2060,114150,17000000,115350426.0
2061,26602,34000000,19693891.0
2062,26390,17000000,29536299.0
2063,27759,17000000,10000000.0
2064,109428,17000000,97542952.0
2065,23049,17000000,20455276.0
2066,9310,17000000,7314027.0
2067,11411,17000000,19300000.0
2068,7304,17000000,9500000.0
2069,1491,40000000,86915017.0
2070,2989,17000000,2000000.0
2071,10629,17000000,1569918.0
2072,255343,17000000,3758328.0
2073,4723,17000000,374743.0
2074,25763,17000000,8720000.0
2075,79694,17000000,9627492.0
2076,18615,16800000,2281089.0
2077,10673,15000000,43848069.0
2078,4584,16500000,135000000.0
2079,2977,16500000,37311672.0
2080,10760,16500000,13620075.0
2081,11093,16500000,16942795.0
2082,207,16400000,235860116.0
2083,8467,16000000,247275374.0
2084,639,16000000,92823546.0
2085,24226,16000000,53977250.0
2086,9285,16000000,119754278.0
2087,74643,15000000,133432856.0
2088,13788,16000000,76514050.0
2089,83666,16000000,68263166.0
2090,318850,18500000,6490401.0
2091,1417,19000000,83258226.0
2092,16161,16000000,29381649.0
2093,49950,16000000,40492759.0
2094,10956,17700000,30987695.0
2095,9594,15000000,30102717.0
2096,4638,12000000,80573774.0
2097,13972,16000000,50007546.0
2098,5038,15000000,96408652.0
2099,10571,16000000,20627372.0
2100,19994,16000000,31556061.0
2101,25166,16000000,15427192.0
2102,12120,20000000,13854000.0
2103,9800,26000000,206678440.0
2104,1090,16000000,18564088.0
2105,18475,16000000,12.0
2106,9781,6500000,4217115.0
2107,8009,16000000,5900000.0
2108,3877,16000000,2849142.0
2109,8854,16000000,1686429.0
2110,152599,16000000,5867686.0
2111,68727,20000000,24261569.0
2112,12657,16000000,14822346.0
2113,8265,11000000,53191886.0
2114,34647,13000000,754249.0
2115,28178,16000000,47801389.0
2116,264656,16000000,3442853.0
2117,18777,15500000,1237615.0
2118,90,15000000,316360478.0
2119,771,18000000,476684675.0
2120,9576,21000000,177200000.0
2121,744,15000000,356830601.0
2122,146,17000000,213525736.0
2123,14,15000000,356296601.0
2124,45269,15000000,414211549.0
2125,9493,15000000,216614388.0
2126,22556,15000000,317000.0
2127,873,15000000,146292009.0
2128,33196,16000000,11301649.0
2129,205596,14000000,233555708.0
2130,16769,15000000,67182787.0
2131,33217,15000000,75700498.0
2132,132232,15000000,146497771.0
2133,11153,15000000,61399552.0
2134,208134,15000000,151831537.0
2135,1165,15000000,123384128.0
2136,4011,15000000,73326666.0
2137,17202,15000000,55184721.0
2138,65086,17000000,127730736.0
2139,10053,15000000,66966987.0
2140,11870,15000000,52970014.0
2141,11778,15000000,50000000.0
2142,586,15000000,64256513.0
2143,18736,17000000,55534455.0
2144,134411,35000000,42930462.0
2145,287903,15000000,61548707.0
2146,9276,15000000,40283321.0
2147,2142,15000000,44862187.0
2148,11397,16000000,66468332.0
2149,77016,7000000,48126384.0
2150,11478,15000000,35007180.0
2151,266856,15000000,123726688.0
2152,10564,15000000,33771174.0
2153,947,15000000,69995385.0
2154,24150,15000000,39421467.0
2155,228970,15000000,52501541.0
2156,18405,15000000,32721635.0
2157,6961,15000000,47175038.0
2158,11442,13000000,37664855.0
2159,2493,16000000,30857814.0
2160,14047,15000000,30226144.0
2161,64690,15000000,78054825.0
2162,11132,15000000,29331068.0
2163,17127,15000000,46905889.0
2164,1562,15000000,64238440.0
2165,232679,15000000,30127963.0
2166,17880,14000000,32645546.0
2167,14736,20000000,27728118.0
2168,23706,15000000,40105542.0
2169,9100,15000000,24769466.0
2170,116,15000000,85306374.0
2171,1245,11500000,23237911.0
2172,4995,15000000,43101594.0
2173,14012,15000000,21000000.0
2174,12212,14000000,38574362.0
2175,8975,20000000,22165608.0
2176,342521,15000000,20566327.0
2177,45272,15000000,20529194.0
2178,9424,15000000,17507368.0
2179,97367,15000000,35485608.0
2180,254904,15000000,32556119.0
2181,12162,15000000,42000000.0
2182,11495,15000000,17080167.0
2183,64689,15000000,37930465.0
2184,157849,15000000,31554855.0
2185,37003,15000000,22730842.0
2186,12211,25000000,15843608.0
2187,51828,15000000,59389433.0
2188,22798,15000000,16633035.0
2189,7501,15000000,12000000.0
2190,97430,15000000,15608545.0
2191,12257,15000000,10443316.0
2192,14024,15000000,14867514.0
2193,115,15000000,46189568.0
2194,7874,15000000,10903846.0
2195,4911,15000000,9237470.0
2196,1988,16000000,18928871.0
2197,16222,15000000,9902115.0
2198,9557,20000000,8586376.0
2199,8321,15000000,34533783.0
2200,10186,15000000,8762890.0
2201,25704,15000000,6405245.0
2202,133694,15000000,8138788.0
2203,19265,15000000,35097815.0
2204,36047,15000000,5217498.0
2205,8053,15000000,12036149.0
2206,5236,15000000,15785148.0
2207,6552,25000000,4152230.0
2208,1018,15000000,20117339.0
2209,42188,15000000,9455232.0
2210,6687,15000000,5926410.0
2211,8461,15000000,7938872.0
2212,19,92620000,650422.0
2213,10045,12000000,9584131.0
2214,400,8000000,529766.0
2215,253450,15000000,632542.0
2216,16353,8500000,8936663.0
2217,23759,12000000,6814789.0
2218,24206,15000000,76382.0
2219,10185,15000000,3533227.0
2220,31668,15000000,23000.0
2221,13501,15000000,20380.0
2222,172391,20000000,27187375.0
2223,137,14600000,70906973.0
2224,264999,14800000,122513057.0
2225,454,14500000,147298761.0
2226,53457,10000000,17511906.0
2227,33,14000000,159157447.0
2228,1951,14200000,674918.0
2229,12405,15000000,377910544.0
2230,10998,14000000,320145693.0
2231,114,14000000,463000000.0
2232,2604,14000000,161001698.0
2233,864,14000000,154864401.0
2234,14435,15000000,100734718.0
2235,1931,13000000,75511123.0
2236,691,14000000,185438673.0
2237,9877,14000000,72527595.0
2238,12227,14000000,34793160.0
2239,71688,13000000,114956699.0
2240,8291,14000000,27515786.0
2241,13950,14000000,25482931.0
2242,12158,14000000,19800000.0
2243,11586,14000000,30749142.0
2244,12403,14000000,22852638.0
2245,34563,14000000,21409028.0
2246,10368,12000000,21001563.0
2247,14434,11000000,13196245.0
2248,11470,11000000,16951798.0
2249,24940,14000000,10424470.0
2250,82679,14000000,11417362.0
2251,2013,14000000,19777647.0
2252,1440,26000000,14821658.0
2253,18041,14000000,5108820.0
2254,87729,14000000,2474000.0
2255,44754,14000000,46495.0
2256,43949,14000000,1755212.0
2257,142,14000000,178043761.0
2258,10712,13500000,29027914.0
2259,243938,14000000,12314651.0
2260,10876,13500000,7060876.0
2261,86838,15000000,19422261.0
2262,613,18339750,92180910.0
2263,1913,12806000,38535221.0
2264,97370,13300000,5380251.0
2265,801,13000000,123922370.0
2266,70829,13400000,16700000.0
2267,54518,13000000,98441954.0
2268,44214,13000000,327803731.0
2269,240,13000000,47542841.0
2270,9816,13000000,91038276.0
2271,10131,7000000,72500000.0
2272,339984,16000000,77000000.0
2273,8859,13000000,73180723.0
2274,11967,13000000,44726644.0
2275,239563,13000000,54837234.0
2276,222899,12500000,49002684.0
2277,4951,16000000,53478166.0
2278,332567,17000000,119100758.0
2279,1954,13000000,96060858.0
2280,22345,12000000,36450736.0
2281,9448,13000000,27007143.0
2282,11186,13000000,35763605.0
2283,136835,13200000,53830415.0
2284,5876,18000000,57096190.0
2285,264660,15000000,36869414.0
2286,492,13000000,22863596.0
2287,238603,13000000,45300000.0
2288,10691,13000000,16929123.0
2289,1251,19000000,68673228.0
2290,5172,13000000,11130889.0
2291,58680,13000000,8026971.0
2292,264644,6000000,35401758.0
2293,11592,13000000,7820688.0
2294,16406,13000000,27500000.0
2295,3682,13000000,16757163.0
2296,107811,13000000,48065672.0
2297,2266,13000000,4857367.0
2298,144340,13000000,18000000.0
2299,28211,15000000,8459458.0
2300,47502,13000000,9789900.0
2301,9950,13000000,2636637.0
2302,84892,13000000,33400000.0
2303,24227,3000000,1200000.0
2304,9672,13000000,1151330.0
2305,157544,13000000,1784763.0
2306,59678,14350531,3964682.0
2307,79777,10000000,303877.0
2308,158011,13000000,68572378.0
2309,8952,13000000,10652035.0
2310,62204,12000000,55260558.0
2311,13435,12500000,23367586.0
2312,319,12500000,12281551.0
2313,9504,12500000,10725228.0
2314,26688,12500000,27206120.0
2315,6615,12000000,11293663.0
2316,14574,12500000,20416563.0
2317,16,12800000,40031879.0
2318,21612,12500000,1227324.0
2319,36691,15000000,5024782.0
2320,23631,20000000,31327899.0
2321,45324,12500000,1083683.0
2322,12144,12300000,84460846.0
2323,56601,12500000,3878993.0
2324,9552,8000000,441306145.0
2325,578,7000000,470654000.0
2326,2105,11000000,235483004.0
2327,126319,12516654,8109160.0
2328,10136,25000000,79817939.0
2329,67660,12000000,96070507.0
2330,10611,12000000,75781642.0
2331,154,12000000,96800000.0
2332,3049,15000000,107217396.0
2333,860,12000000,79567667.0
2334,9281,12000000,68706993.0
2335,75674,12000000,81272766.0
2336,9762,12000000,114194847.0
2337,184,12000000,39673162.0
2338,13335,12000000,43493123.0
2339,76726,15000000,145000000.0
2340,10269,12000000,30400000.0
2341,36819,5000000,42365581.0
2342,17130,12000000,61141030.0
2343,57214,12000000,100000000.0
2344,11202,12000000,89800000.0
2345,9357,12000000,52223306.0
2346,13812,12000000,40855419.0
2347,9030,12000000,56309766.0
2348,19084,12000000,31179516.0
2349,8386,12000000,31155435.0
2350,1360,12000000,56298474.0
2351,101267,12000000,32726956.0
2352,222935,12000000,307166834.0
2353,10220,12000000,22921898.0
2354,31915,12000000,54000000.0
2355,11601,12000000,21133087.0
2356,205220,12000000,100129872.0
2357,14191,12000000,23006849.0
2358,286565,12000000,85512300.0
2359,129670,12000000,17654912.0
2360,34549,12000000,17292381.0
2361,57157,12000000,22939027.0
2362,1948,12000000,42931041.0
2363,46889,12000000,12902790.0
2364,387,14000000,85000000.0
2365,60599,12000000,35485056.0
2366,227719,12000000,32248241.0
2367,12088,8000000,6739141.0
2368,14799,12000000,5542025.0
2369,7510,12000000,6754898.0
2370,31246,12000000,4922166.0
2371,61752,12000000,4939939.0
2372,10944,12000000,23.0
2373,10362,12000000,3148182.0
2374,1255,11000000,88489643.0
2375,179144,12400000,8371085.0
2376,86825,12000000,12077441.0
2377,844,12000000,19271312.0
2378,38448,12000000,1644755.0
2379,327,12000000,15250000.0
2380,21345,12000000,10652498.0
2381,173931,19000000,2570000.0
2382,61984,12000000,11212294.0
2383,50601,20000000,17479.0
2384,236751,12000000,101332962.0
2385,107,10000000,83557872.0
2386,8913,11500000,57469467.0
2387,927,11000000,153083102.0
2388,11,11000000,775398007.0
2389,291870,11500000,94073028.0
2390,907,11000000,111858363.0
2391,45317,25000000,93617009.0
2392,12094,11000000,72778712.0
2393,10377,11000000,64088552.0
2394,249164,11000000,78874843.0
2395,9942,11000000,49797148.0
2396,1817,13000000,97837138.0
2397,10229,11000000,41227069.0
2398,687,11000000,39363635.0
2399,796,10500000,75902208.0
2400,22804,11000000,68233629.0
2401,10156,11000000,31672907.0
2402,12837,11000000,38105395.0
2403,17708,11000000,23978402.0
2404,13937,12000000,37170057.0
2405,28932,11,11.0
2406,31909,12000000,4884663.0
2407,167073,11000000,62076141.0
2408,3175,11000000,20000000.0
2409,14369,24000000,14782676.0
2410,16888,24000000,13700000.0
2411,121826,11000000,59520298.0
2412,10646,11000000,23430766.0
2413,12149,11000000,13110448.0
2414,304357,11000000,61619773.0
2415,20009,14000000,6413915.0
2416,1587,11000000,30000000.0
2417,30973,10000000,4069090.0
2418,63020,11000000,2832826.0
2419,86829,11000000,32935319.0
2420,13888,11000000,2807854.0
2421,42345,11000000,2200000.0
2422,11917,10800000,113857533.0
2423,14395,7400000,17000000.0
2424,24137,14000000,18535191.0
2425,62,10500000,68700000.0
2426,601,10500000,792910554.0
2427,13067,10000000,17500000.0
2428,88641,10500000,123509.0
2429,96399,12000000,9622846.0
2430,489,10000000,225933435.0
2431,214,10000000,163876815.0
2432,10890,10000000,85300000.0
2433,1588,28000000,90449929.0
2434,316727,10000000,118587880.0
2435,10314,10000000,103166989.0
2436,663,10000000,139352633.0
2437,11804,10000000,91196419.0
2438,16781,6000000,57231524.0
2439,11873,13800000,52293982.0
2440,9289,10000000,50100000.0
2441,10414,10000000,50752337.0
2442,1970,10000000,183474602.0
2443,9614,12000000,41205099.0
2444,8922,10000000,59217789.0
2445,1648,10000000,40485039.0
2446,17917,10000000,37402877.0
2447,74534,10000000,136836156.0
2448,19405,10000000,44460850.0
2449,9355,12305523,36230219.0
2450,10999,10000000,57500000.0
2451,321258,10000000,64188367.0
2452,44040,10000000,33583175.0
2453,10426,20000000,33526835.0
2454,280092,10000000,104303851.0
2455,13938,10000000,25754284.0
2456,10163,10000000,32101000.0
2457,12182,9000000,32973937.0
2458,1832,10000000,30652890.0
2459,15301,10000000,29450919.0
2460,10135,15000000,30050028.0
2461,26352,10000000,29392418.0
2462,20616,8500000,34411240.0
2463,9794,12000000,38368909.0
2464,15037,10000000,25605015.0
2465,227,10000000,33697647.0
2466,294272,65000000,143695338.0
2467,11336,10000000,20766616.0
2468,283445,10000000,52882018.0
2469,88036,14000000,24637469.0
2470,22824,10000000,42333295.0
2471,11545,9000000,17096053.0
2472,42684,10000000,66821036.0
2473,268238,10000000,85978266.0
2474,41823,10000000,16153593.0
2475,9362,11000000,48572000.0
2476,9902,12600000,28650575.0
2477,14729,10000000,15795189.0
2478,9455,25000000,15156200.0
2479,103731,10000000,21587700.0
2480,10090,10000000,20342161.0
2481,75900,6400000,35057696.0
2482,9515,10000000,17297244.0
2483,328425,5000000,58978653.0
2484,1542,10000000,12827813.0
2485,10490,10000000,10571408.0
2486,87093,10000000,28883511.0
2487,10029,30000000,9898412.0
2488,11507,10000000,8801940.0
2489,37931,10000000,6110000.0
2490,87818,6000000,32438988.0
2491,88005,10000000,9636289.0
2492,73,20000000,23875127.0
2493,14283,18000000,9495408.0
2494,209403,9500000,7800000.0
2495,7942,10000000,33000000.0
2496,73247,10000000,2154696.0
2497,253331,9000000,21571189.0
2498,9952,10000000,7177143.0
2499,256924,10000000,10835752.0
2500,82532,10000000,4417580.0
2501,2088,11500000,3275585.0
2502,10388,10000000,3193102.0
2503,1640,6500000,98410061.0
2504,25520,10000000,5164404.0
2505,329440,10000000,40055439.0
2506,47890,14000000,439564.0
2507,252512,10000000,7587485.0
2508,55720,10000000,1759252.0
2509,29076,10000000,1631839.0
2510,68812,20000000,1969193.0
2511,73567,10000000,3665069.0
2512,41479,10000000,7022728.0
2513,1989,10000000,21786738.0
2514,12779,10000000,598645.0
2515,13191,5000000,1296184.0
2516,101173,7700000,1072602.0
2517,20178,10000000,295750.0
2518,78149,10000000,45779.0
2519,245846,10000000,17472.0
2520,25186,10000000,9069.0
2521,217708,10,11.0
2522,78383,10,10000000.0
2523,16614,9500000,17164377.0
2524,9700,9600000,4386236.0
2525,10471,11000000,59827328.0
2526,667,9500000,111584787.0
2527,86837,8900000,19839492.0
2528,10306,10500000,14144000.0
2529,11576,9400000,60000000.0
2530,219,12899867,85582407.0
2531,62215,7400000,21817298.0
2532,348,11000000,104931801.0
2533,30497,85000,30859000.0
2534,27586,10000000,2995811.0
2535,14811,9000000,83304330.0
2536,660,5500000,141195658.0
2537,40794,7000000,8220215.0
2538,9400,9000000,41590886.0
2539,16162,9000000,34573780.0
2540,10585,9000000,44196684.0
2541,2359,9000000,24538513.0
2542,238636,9000000,108782847.0
2543,11282,9000000,23936908.0
2544,14181,26000000,28780255.0
2545,1621,40600000,90400000.0
2546,9656,9000000,21510851.0
2547,1619,8500000,19125401.0
2548,9685,9000000,4777465.0
2549,14425,9000000,4350774.0
2550,15568,9000000,2955039.0
2551,67675,9000000,18663238.0
2552,250349,6000000,14348529.0
2553,39806,9000000,771499.0
2554,15699,5000000,140666.0
2555,17926,9000000,1046166.0
2556,9671,5000000,328203506.0
2557,13483,86000000,14373825.0
2558,1547,8500000,32222567.0
2559,25196,7000000,39462438.0
2560,16323,9250000,29174648.0
2561,175528,8500000,22456509.0
2562,8069,9000000,2500000.0
2563,16727,12000000,20138836.0
2564,272693,8500000,43528634.0
2565,10696,22000000,5271666.0
2566,29963,8500000,4440055.0
2567,26022,12000000,42345360.0
2568,152747,9000000,6108720.0
2569,62676,8000000,1997807.0
2570,1116,6500000,22889018.0
2571,185008,7700000,46000000.0
2572,11620,8250000,30000000.0
2573,680,8000000,213928762.0
2574,242582,8500000,38697217.0
2575,11217,8500000,5001655.0
2576,15121,8200000,286214286.0
2577,2619,8000000,69821334.0
2578,773,8000000,100523181.0
2579,235,8000000,52287414.0
2580,170,5000000,82719885.0
2581,10734,8000000,43000000.0
2582,37964,8000000,27362712.0
2583,40807,8000000,39187783.0
2584,225565,8000000,26049082.0
2585,668,6500000,81974493.0
2586,11596,14000000,18090181.0
2587,14429,8000000,22593409.0
2588,13751,8000000,18948425.0
2589,9490,8000000,17460020.0
2590,14536,8000000,29010817.0
2591,1359,7000000,34266564.0
2592,9962,8000000,16856124.0
2593,15049,8000000,12671300.0
2594,22821,8000000,10629321.0
2595,37735,8000000,74952305.0
2596,10873,8000000,8279017.0
2597,51588,8000000,10130000.0
2598,291270,8000000,5659286.0
2599,44009,8000000,18124262.0
2600,13154,8000000,2275557.0
2601,43923,8000000,6491240.0
2602,26306,8000000,589304.0
2603,198277,8000000,63464861.0
2604,7870,8000000,852872.0
2605,13072,8000000,458232.0
2606,10288,8000000,426224.0
2607,44147,8000000,3453043.0
2608,13197,8000000,143451.0
2609,251321,8000000,53086.0
2610,149,8000000,553171.0
2611,10425,22000000,413454.0
2612,49081,8000000,2019009.0
2613,302,7800000,22441323.0
2614,403,7500000,145793296.0
2615,33542,7500000,32392047.0
2616,9388,6500000,24793509.0
2617,1691,10200000,35619521.0
2618,24684,7500000,26096852.0
2619,2610,10284523,11588205.0
2620,11022,6500000,12633747.0
2621,34341,7500000,4245870.0
2622,36046,7500000,3347647.0
2623,12569,8000000,10848783.0
2624,73873,8000000,5634828.0
2625,7735,7500000,19000000.0
2626,301365,7000000,1333124.0
2627,25941,7300000,10329747.0
2628,7326,7500000,231411584.0
2629,681,7200000,116019547.0
2630,238,6000000,245066411.0
2631,535,4000000,92921203.0
2632,19913,7500000,60722734.0
2633,713,7000000,116700000.0
2634,77930,7000000,167221571.0
2635,253,7000000,161777836.0
2636,57119,6600000,37710610.0
2637,3291,7000000,54600000.0
2638,398,7000000,49084830.0
2639,8068,7000000,25405445.0
2640,10803,9000000,25000000.0
2641,682,7000000,97572000.0
2642,10117,7000000,20256975.0
2643,79316,7000000,36433975.0
2644,2074,7000000,14702438.0
2645,308639,700000,17986781.0
2646,22314,7000000,14011454.0
2647,2662,7000000,16829545.0
2648,12573,7000000,31430334.0
2649,241771,7000000,14618727.0
2650,11051,7000000,8373585.0
2651,14578,7000000,7292175.0
2652,13006,7,5.0
2653,16651,7000000,4720371.0
2654,4251,7000000,29385320.0
2655,14112,7000000,2062066.0
2656,71859,7000000,6038942.0
2657,33676,7000000,1246141.0
2658,30128,7000000,1429299.0
2659,44835,7000000,382946.0
2660,306745,7000000,573335.0
2661,47088,7000000,453079.0
2662,110402,7000000,1310673.0
2663,27004,7000000,46488.0
2664,8374,6000000,30471.0
2665,164372,7000000,12400000.0
2666,13001,7000000,8900000.0
2667,9571,6900000,7993039.0
2668,82505,6900000,44287131.0
2669,46738,6800000,7103838.0
2670,250546,6500000,255273813.0
2671,38415,7,7.0
2672,650,6500000,57504069.0
2673,16620,6500000,54215416.0
2674,11033,6500000,31899000.0
2675,9430,6500000,28451622.0
2676,8998,6500000,13368437.0
2677,10514,6500000,12376563.0
2678,76025,6500000,17693675.0
2679,4836,6500000,11850214.0
2680,14631,6500000,2025032.0
2681,87499,6500000,2401510.0
2682,18923,6500000,1548955.0
2683,28089,6500000,1521261.0
2684,218,6400000,78371200.0
2685,338,4800000,79384880.0
2686,10925,4000000,14237000.0
2687,2293,6000000,2122561.0
2688,621,6000000,181813770.0
2689,792,6000000,138530565.0
2690,1777,6000000,119114517.0
2691,642,6000000,102308889.0
2692,433,6000000,102272727.0
2693,1725,6000000,43656822.0
2694,11977,6000000,39846344.0
2695,16158,6000000,25059640.0
2696,629,6000000,23341568.0
2697,10160,8000000,22168359.0
2698,11452,5000000,38275483.0
2699,12163,6000000,44703995.0
2700,32275,6000000,20400000.0
2701,1103,6000000,50244700.0
2702,14144,6000000,18197398.0
2703,10622,12716953,18814720.0
2704,13370,6000000,18750246.0
2705,10215,6000000,58000000.0
2706,25066,6000000,12000000.0
2707,1523,6000000,48027970.0
2708,11361,5000000,11642254.0
