id,title,popularity,release_date
309919,The Curse of Downers Grove,2.00163,2015-08-21
38415,Bran Nue Dae,0.050456,2009-08-09
72913,Amigo,0.193172,2010-07-14
319069,Censored Voices,0.59458,2015-01-24
580,Jaws: The Revenge,12.777008,1987-07-17
18276,Hoot,7.712206,2006-05-05
18320,The Young Victoria,16.343317000000003,2009-03-04
125490,Antiviral,11.753553,2012-09-19
59981,Legends of Oz: Dorothy's Return,6.6820059999999994,2013-06-13
87729,Jefferson in Paris,0.900442,1995-03-31
33430,Twin Falls Idaho,0.619136,1999-07-30
77495,Sleep Tight,9.136965,2011-10-14
240832,Lucy,115.241998,2014-07-14
10218,Swingers,13.971673999999998,1996-10-18
83770,On the Road,14.613152,2012-05-22
239566,Get on Up,13.064264,2014-08-01
228203,"McFarland, USA",14.023082,2015-02-20
14284,In the Shadow of the Moon,3.4315900000000004,2007-01-19
11321,Seven Pounds,41.472404,2008-12-18
44413,The Holy Girl,0.6848810000000001,2004-05-06
11802,Space Chimps,6.293216999999999,2008-07-17
18937,Quest for Camelot,16.059442999999998,1998-05-15
19405,Recess: School's Out,5.699058,2001-01-27
14582,Passchendaele,2.405911,2008-10-17
1988,A Mighty Heart,9.717392,2007-01-01
9731,Friday the 13th: A New Beginning,12.639469,1985-03-22
49020,Submarine,8.518866000000001,2011-03-18
4944,Burn After Reading,31.941346999999997,2008-09-05
627,Trainspotting,63.513324,1996-02-23
60308,Moneyball,46.180421,2011-09-22
1907,The Beach,41.362082,2000-02-11
38050,The Adjustment Bureau,26.60772,2011-03-03
26486,The Last Shot,6.7698,2004-09-24
9059,Tales from the Crypt: Demon Knight,7.710797,1995-01-13
8457,Drillbit Taylor,15.055732,2008-03-20
9626,Red Sonja,12.752463,1985-04-09
12093,Lilya 4-ever,7.759214999999999,2002-08-23
629,The Usual Suspects,64.02503100000001,1995-07-19
46256,The Lion of Judah,0.165909,2011-06-03
14451,Dead Snow,11.205726,2009-01-09
18360,Night at the Museum: Battle of the Smithsonian,81.781591,2009-05-20
985,Eraserhead,20.399577999999998,1977-03-19
12162,The Hurt Locker,47.006161999999996,2008-10-10
43935,Dylan Dog: Dead of Night,10.617236,2011-03-16
11439,The Ghost Writer,21.118195999999998,2010-02-12
11577,Pat Garrett & Billy the Kid,4.4952559999999995,1973-05-23
137321,Winter's Tale,22.736038,2014-02-13
6478,Beyond the Sea,6.1382129999999995,2004-12-17
27022,The Sorcerer's Apprentice,35.580815,2010-07-13
49010,Hobo with a Shotgun,16.900433,2011-05-06
8984,Disclosure,15.064058,1994-12-09
1073,Arlington Road,12.819447,1999-03-19
7552,Fun with Dick and Jane,25.159167999999998,2005-12-21
26389,From Paris with Love,27.916284,2010-02-05
38,Eternal Sunshine of the Spotless Mind,56.481487,2004-03-19
16911,The Inhabited Island,2.785832,2008-12-18
56715,Just Visiting,10.844882,2001-04-06
284293,Still Alice,35.307577,2014-12-05
20520,The Motel,0.120505,2005-01-01
72571,Paranormal Activity 3,29.15813,2011-10-19
139715,Detention of the Dead,2.3918470000000003,2012-04-27
14729,The Long Riders,2.959547,1980-05-12
13173,The Ten,3.865122,2007-08-03
22007,Train,3.2800809999999996,2008-10-16
10050,Get Over It,11.592129,2001-03-08
45226,The Pursuit of D.B. Cooper,1.379643,1981-11-13
10585,Child's Play,27.600842999999998,1988-11-08
9781,Detroit Rock City,5.7003330000000005,1999-08-13
49471,Get on the Bus,4.623059,1996-10-16
346081,Sardaarji,0.296981,2015-06-26
47889,Ruby in Paradise,0.59424,1993-10-08
26268,Harper,2.938973,1966-02-23
11546,Police Academy: Mission to Moscow,11.946898,1994-06-09
8077,Alien³,45.856409,1992-05-22
8922,Jeepers Creepers,23.316208,2001-07-01
4836,Layer Cake,24.0034,2004-09-30
13201,Deuces Wild,0.7534810000000001,2002-05-03
13155,Return to Oz,5.650125,1985-06-21
26899,The Mudge Boy,5.292536,2003-01-17
5,Four Rooms,22.87623,1995-12-09
11980,The Prophecy,11.818333,1995-09-01
2119,Days of Thunder,16.278022,1990-06-27
12113,Body of Lies,37.507135999999996,2008-10-10
13937,Raising Cain,7.558959,1992-08-07
270554,Echo Dr.,0.053755,2013-11-08
48382,"The Book of Mormon Movie, Volume 1: The Journey",0.031947,2003-09-12
1642,The Net,23.218144,1995-07-28
80321,Madagascar 3: Europe's Most Wanted,44.989191999999996,2012-06-06
223,Rebecca,18.426825,1940-04-12
290555,Wolves,7.922639,2014-08-28
168672,American Hustle,49.664128000000005,2013-12-12
7484,Open Season,26.61951,2006-09-29
802,Lolita,23.962108999999998,1962-06-13
37958,Immortals,37.917002000000004,2011-11-10
4960,"Synecdoche, New York",12.761175999999999,2008-10-24
70829,The Last Godfather,0.6807529999999999,2010-12-29
1272,Sunshine,51.502884,2007-04-05
168530,Ride Along,28.468000000000004,2014-01-07
238615,Self/less,66.097437,2015-07-10
330770,Evolution,3.300061,2015-09-14
5123,August Rush,29.533437,2007-11-21
26688,Sorority Row,8.780512,2009-09-09
119283,Parker,28.670477,2013-01-23
497,The Green Mile,103.698022,1999-12-10
160588,Blue Jasmine,34.694216,2013-07-25
39053,Cyrus,15.212569,2010-06-18
285783,The Walk,37.335721,2015-09-30
24264,Sheena,4.020194,1984-08-17
103328,Holy Motors,9.140936,2012-07-02
51588,Prom,11.837067,2011-04-29
16995,State of Play,21.685719,2009-04-17
33106,Silver Medalist,0.406645,2009-01-20
786,Almost Famous,21.547446,2000-09-15
21972,Like Mike,5.736669999999999,2002-07-03
24126,Warlock: The Armageddon,3.107149,1993-05-01
8291,Poetic Justice,3.650857,1993-07-23
6623,The Peacemaker,15.931084,1997-09-26
9327,The Nutty Professor,20.28119,1996-06-26
11667,Street Fighter,19.286099,1994-12-22
9896,Rat Race,18.60049,2001-07-30
181330,Kevin Hart: Let Me Explain,9.799357,2013-07-03
76163,The Expendables 2,53.73289200000001,2012-08-08
82695,Les Misérables,48.356214,2012-12-18
14195,Cecil B. Demented,4.1760660000000005,2000-05-17
628,Interview with the Vampire,50.163785,1994-11-11
40264,Vampires Suck,17.165039,2010-08-18
17170,"Bright Lights, Big City",2.753501,1988-04-01
118340,Guardians of the Galaxy,481.09862400000003,2014-07-30
99861,Avengers: Age of Ultron,134.27922900000002,2015-04-22
609,Poltergeist,36.230204,1982-06-04
11544,Lilo & Stitch,55.659988,2002-06-21
133698,Fly Me to the Moon,11.609210000000001,2012-10-29
79587,Four Single Fathers,0.008263,2009-01-15
387,Das Boot,26.967494,1981-09-16
161,Ocean's Eleven,60.929352,2001-12-07
312221,Creed,57.773582999999995,2015-11-25
4922,The Curious Case of Benjamin Button,60.269279000000004,2008-11-24
11371,The Score,22.572323,2001-07-13
4348,Pride & Prejudice,36.58383,2005-09-16
16232,Mr. 3000,2.850896,2004-06-15
1947,An Unfinished Life,6.353971,2005-09-09
12838,One to Another,4.665026,2006-07-21
10715,Looney Tunes: Back in Action,16.715631,2003-11-14
14022,Slacker,3.320622,1990-07-27
157422,The Wicked Within,1.906151,2015-10-16
301748,The Opposite Sex,2.964785,2014-11-08
43931,My Soul to Take,7.001175999999999,2010-10-08
10610,The Medallion,14.653718,2003-08-15
29262,The House of Sand,0.389471,2005-05-13
343795,90 Minutes in Heaven,3.9437059999999997,2015-09-11
9441,Stepmom,16.368282999999998,1998-12-25
10425,The Death and Life of Bobby Z,12.893219,2007-07-23
15028,Clockstoppers,5.894163,2002-03-17
9728,Friday the 13th Part III,14.206525,1982-08-13
380097,America Is Still the Place,0.0,
679,Aliens,67.66094,1986-07-18
11831,Amistad,3.6982760000000003,1997-12-03
12920,Dreamer: Inspired By a True Story,6.048743,2005-09-10
87428,That's My Boy,21.723897,2012-06-14
271718,Trainwreck,72.774941,2015-07-17
10683,Happiness,10.757539,1998-10-16
703,Annie Hall,35.892034,1977-04-19
10024,My Sister's Keeper,24.091520000000003,2009-06-26
286565,Paper Towns,64.610671,2015-06-18
395766,The Secret,0.042345999999999995,2016-04-29
234212,Demonic,12.564554,2015-02-12
9826,The Phantom,9.025236,1996-06-06
1904,Memoirs of a Geisha,16.595874,2005-12-06
32856,Valentine's Day,25.41929,2010-02-10
170,28 Days Later,45.490373999999996,2002-10-31
13067,In the Land of Women,12.792446,2007-04-16
9600,Big Momma's House,24.389194,2000-05-31
10707,The Squid and the Whale,13.788054,2005-10-05
173,"20,000 Leagues Under the Sea",9.358197,1954-12-23
87101,Terminator Genisys,202.04263500000002,2015-06-23
1997,Two Brothers,8.884317999999999,2004-04-07
1574,Chicago,32.217425,2002-12-26
342502,AWOL-72,1.141463,2015-08-07
14278,Murderball,1.085909,2005-07-22
8584,Shanghai Noon,25.400935,2000-05-26
58492,The Greatest Movie Ever Sold,0.692497,2011-04-22
198062,Coffee Town,2.253589,2013-07-09
9654,The Italian Job,62.766854,2003-05-30
22649,A Farewell to Arms,1.199451,1932-12-08
8435,A Cock and Bull Story,3.5007410000000005,2005-07-17
19204,The Beyond,8.022122,1981-04-22
260346,Taken 3,88.84477700000001,2014-12-16
11665,Get Smart,23.496054,2008-06-19
9582,A Guy Thing,5.596835,2003-01-17
272724,Doc Holliday's Revenge,0.4594,2014-06-01
6477,Alvin and the Chipmunks,47.336034000000005,2007-12-13
1893,Star Wars: Episode I - The Phantom Menace,54.035265,1999-05-19
47546,I Want Your Money,0.084344,2010-07-06
12704,Ishtar,2.410546,1987-05-15
9464,Buffalo '66,10.009994,1998-01-20
7443,Chicken Run,31.789029,2000-06-21
54702,Malevolence,1.077321,2004-09-10
9645,Ghost Ship,27.724913,2002-10-25
168,Star Trek IV: The Voyage Home,22.258428,1986-11-25
9378,Thir13en Ghosts,20.392858,2001-10-26
11322,Public Enemies,33.691694,2009-07-01
25968,Veronika Decides to Die,4.799022,2009-05-16
125052,Hurricane Streets,0.36446999999999996,1997-01-21
26390,Brooklyn's Finest,18.790101999999997,2009-01-16
12454,All or Nothing,2.872281,2002-05-17
13920,Radio,9.254647,2003-10-24
10461,Get Carter,4.494788,2000-10-06
9574,Flubber,11.503960000000001,1997-11-26
11013,Secretary,19.107285,2002-01-11
314365,Spotlight,41.503588,2015-11-06
10647,Pay It Forward,24.313684,2000-10-12
9389,Renaissance,9.244181,2006-03-16
10708,Daddy Day Care,18.106021,2003-05-03
11631,Mamma Mia!,30.780599,2008-07-03
31932,City of Ghosts,2.64486,2002-01-01
5528,The Chorus,20.982454999999998,2004-03-17
15237,De-Lovely,3.138118,2004-07-02
12212,Urban Legends: Final Cut,8.885017,2000-09-19
260778,Vaalu,0.320387,2015-08-14
15239,The Toxic Avenger,6.672008,1984-05-01
6877,Failure to Launch,18.806031,2006-03-10
96724,Anna Karenina,26.387040000000002,2012-09-06
13922,The Great Raid,8.923214999999999,2005-08-12
157350,Divergent,80.316463,2014-03-14
40794,Loose Cannons,7.720692,2010-02-12
14844,Chasing Liberty,3.3620449999999997,2004-01-09
44943,Battle: Los Angeles,49.199234000000004,2011-03-08
332,Inspector Gadget,17.561954999999998,1999-07-23
10393,The Replacements,14.837288000000001,2000-08-07
848,Dragonslayer,3.258422,1981-06-26
14462,The Manchurian Candidate,21.394281,2004-07-30
9392,The Descent,23.413188,2005-07-08
13518,Fuel,0.197469,2008-11-14
1901,In Good Company,15.376391,2004-12-29
9021,The Santa Clause 2,14.646884,2002-10-31
578,Jaws,50.152327,1975-06-18
15158,Phantasm II,5.003615,1988-07-08
13576,This Is It,15.798622,2009-10-28
228326,The Book of Life,34.890999,2014-10-01
109424,Captain Phillips,52.786917,2013-10-10
9517,Bully,6.677092999999999,2001-06-15
2577,Code 46,8.859657,2003-09-02
4638,Hot Fuzz,38.623178,2007-02-14
84401,Sholem Aleichem: Laughing In The Darkness,0.109579,2012-02-24
11208,Wicker Park,9.301561999999999,2004-09-03
15489,Snow Day,7.964289,2000-02-11
12620,The House Bunny,25.838073,2008-08-22
1250,Ghost Rider,46.834703999999995,2007-02-16
186,Lucky Number Slevin,36.921445,2006-02-24
218,The Terminator,74.23479300000001,1984-10-26
14317,The Wild Thornberrys Movie,5.784661,2002-12-20
325173,Close Range,5.485217,2015-12-11
75612,Oblivion,67.698004,2013-04-10
173224,Along the Roadside,0.166655,2013-02-28
12279,Spy Kids 3-D: Game Over,21.998734,2003-07-25
48138,Unknown,38.643914,2011-02-16
1729,The Forbidden Kingdom,17.097041,2008-04-18
25462,Two Can Play That Game,2.2721299999999998,2001-09-07
10628,Kangaroo Jack,10.292864,2003-01-17
1271,300,65.197968,2006-12-09
10876,Quills,7.261196000000001,2000-11-22
2112,Payback,17.457947,1999-02-05
34806,The Back-Up Plan,18.382920000000002,2010-04-23
299687,The 5th Wave,57.889964,2016-01-14
1788,Footloose,25.03414,1984-02-17
4513,30 Days of Night,33.394082,2007-10-17
1710,Copycat,14.211699,1995-10-27
351819,Fifty Shades of Black,14.947588,2016-01-28
2453,Harley Davidson and the Marlboro Man,12.869436,1991-08-23
31306,Crazy in Alabama,5.770246,1999-10-22
11889,Iris,2.714043,2001-12-14
18550,Fled,2.77255,1996-07-19
21301,Barbershop 2:  Back in Business,6.501815000000001,2004-01-20
20055,The Betrayed,1.348114,2008-09-27
130150,Labor Day,17.683563,2013-12-27
15059,The Loss of Sexual Innocence,2.866934,1999-04-29
13523,Sex Drive,17.952817,2008-10-16
10131,A Nightmare on Elm Street 4: The Dream Master,17.113408,1988-08-19
1213,The Talented Mr. Ripley,31.385257,1999-12-25
16096,House Party 2,3.6735660000000006,1991-10-23
9425,Soldier,11.873856,1998-10-23
84197,Filly Brown,0.106949,2013-04-19
22600,Gangster's Paradise: Jerusalema,1.7173759999999998,2008-02-11
9986,Charlotte's Web,14.132582999999999,2006-12-15
21309,River's Edge,6.463806,1986-08-27
9637,Scooby-Doo,31.435539000000002,2002-06-14
3600,I Still Know What You Did Last Summer,20.793026,1998-11-13
9504,Glengarry Glen Ross,13.939054,1992-09-15
11359,The Indian in the Cupboard,11.095914,1995-07-14
137094,Jack Ryan: Shadow Recruit,42.538258,2014-01-15
409,The English Patient,29.381878000000004,1996-11-14
10090,Reno 911!: Miami,4.207456,2007-02-23
80278,The Impossible,47.559928,2012-09-09
11283,Nanny McPhee,24.356482999999997,2005-10-21
107846,Escape Plan,44.478043,2013-10-09
888,The Flintstones,28.964161999999998,1994-05-26
10199,The Tale of Despereaux,16.493576,2008-12-19
50620,The Twilight Saga: Breaking Dawn - Part 2,99.687084,2012-11-13
12150,Sea of Love,11.47316,1989-09-15
25636,Jesus' Son,5.581743,1999-09-05
34101,Hollywood Shuffle,2.353483,1987-03-20
220490,Her Cry: La Llorona Investigation,0.056459,2013-04-19
9782,The Night Listener,7.173058999999999,2006-02-12
2779,The Curse of the Jade Scorpion,9.317264999999999,2001-08-05
16241,The Boys from Brazil,5.315213,1978-10-05
71866,Tanner Hall,2.015525,2009-09-14
83,Open Water,15.611857,2004-08-06
55567,Standing Ovation,0.30592199999999997,2010-07-16
19904,The Stepfather,7.924428,2009-10-16
253626,Good Kill,10.924273,2015-04-09
53502,The Dead Undead,0.249457,2010-05-13
61791,Rise of the Planet of the Apes,138.433168,2011-08-03
11109,Vera Drake,4.131918,2004-10-22
2309,Inkheart,27.018886,2008-12-11
2395,Asterix at the Olympic Games,20.344364000000002,2008-01-13
1573,Die Hard 2,57.69846999999999,1990-07-02
312791,GirlHouse,8.039223,2014-10-16
13408,The Wash,2.453459,2001-11-16
177572,Big Hero 6,203.73459,2014-10-24
157547,Oculus,35.871248,2013-09-08
8953,Steamboy,9.129808,2004-07-17
4959,The International,13.391832999999998,2009-02-03
3132,Bad Company,14.086292000000002,2002-06-07
184346,Deliver Us from Evil,29.359201000000002,2014-07-01
9289,The Longest Day,19.524972,1962-09-25
3093,Basic Instinct 2,13.483386999999999,2006-03-29
205220,Philomena,29.019503999999998,2013-11-01
47088,The Extra Man,2.26778,2010-08-01
224569,Taxman,0.964802,1999-09-16
9552,The Exorcist,47.584643,1973-12-26
380733,Fight to the Finish,0.251828,2016-02-02
232672,Blended,44.120328,2014-05-21
4011,Beetlejuice,58.553213,1988-02-29
15648,The Perfect Man,11.158906,2005-06-17
10136,The Golden Child,15.262129999999999,1986-12-12
16222,Whatever It Takes,8.074807,2000-03-31
9836,Happy Feet,37.272385,2006-11-16
2155,Reindeer Games,11.470135,2000-02-25
207,Dead Poets Society,55.458583999999995,1989-06-02
14608,Partition,2.131524,2007-02-02
261023,Black Mass,46.049902,2015-09-04
863,Toy Story 2,73.575118,1999-10-30
4012,The Believer,9.856826,2001-01-19
13973,Choke,11.637458,2008-09-26
11456,Domestic Disturbance,8.418560000000001,2001-10-30
18869,Jimmy and Judy,1.255771,2006-01-01
17113,The Ballad of Jack and Rose,3.618646,2005-03-25
20009,Slackers,9.371811,2002-02-01
11362,The Count of Monte Cristo,26.595983,2002-01-23
357837,Dancin' It's On,0.18623399999999998,2015-10-16
16564,Winter in Wartime,5.013575,2008-11-17
243940,The Lazarus Effect,20.304235000000002,2015-01-29
45649,Rubber,9.108949,2010-07-09
3587,Bogus,3.379454,1996-09-06
14474,The Oh in Ohio,6.759235,2006-03-30
9398,Zoolander,38.0958,2001-09-28
328307,Rise of the Entrepreneur: The Search for a Better Way,0.052941999999999996,2014-11-20
9923,Domino,18.394571,2005-09-22
11458,People I Know,6.377308,2002-11-21
21610,Nighthawks,7.0588679999999995,1981-03-17
17345,Flywheel,1.048524,2003-01-01
54054,One for the Money,19.438503,2012-01-26
76025,Shame,40.688426,2011-10-02
8011,Highlander: The Final Dimension,7.9644509999999995,1994-11-29
1817,Phone Booth,38.018085,2002-09-09
9869,Patriot Games,19.637704,1992-06-04
15189,Hotel for Dogs,13.25753,2009-01-16
323676,The Boss,20.55509,2016-04-07
6639,Love in the Time of Cholera,5.361699,2007-10-04
470,21 Grams,32.243357,2003-09-06
9279,Jingle All the Way,22.501041,1996-11-15
44945,Trust,21.230737,2010-09-10
226458,Backmask,3.619167,2015-01-16
10137,Stuart Little,30.475296999999998,1999-12-17
13688,CJ7,12.373248,2008-01-30
8681,Taken,80.879032,2008-02-18
74777,Absentia,6.328665,2011-03-03
254470,Pitch Perfect 2,71.496894,2015-05-07
10053,When a Stranger Calls,4.688212,2006-02-03
767,Harry Potter and the Half-Blood Prince,98.885637,2009-07-07
14014,The Hammer,0.9570219999999999,2007-04-01
253306,Housebound,10.322858,2014-09-04
10625,Mean Girls,36.423716999999996,2004-04-30
147773,The Way Way Back,32.14444,2013-06-06
55604,Boom Town,1.867004,1940-08-30
27191,The Greatest Show on Earth,8.988455,1952-01-10
622,The Ninth Gate,30.359164,1999-08-24
120,The Lord of the Rings: The Fellowship of the Ring,138.049577,2001-12-18
14164,Dragonball Evolution,21.677732000000002,2009-04-01
39180,See Spot Run,6.5790169999999994,2001-03-02
110402,Hard to Be a God,3.120016,2013-02-27
811,Silent Running,11.095414,1972-03-09
9096,Medicine Man,7.021871000000001,1992-02-07
8427,I Spy,13.267631,2002-10-31
370464,The Masked Saint,0.909067,2016-01-08
2830,My Boss's Daughter,14.813614000000001,2003-08-21
2359,Sicko,14.098951999999999,2007-05-18
10685,The Watcher,7.339908,2000-09-08
25,Jarhead,32.227222999999995,2005-11-04
14295,You Can Count on Me,7.142448,2000-11-17
11968,Into the Blue,14.723467000000001,2005-09-30
121826,Quartet,7.722021000000001,2012-09-08
9587,Little Women,16.418639000000002,1994-12-21
81390,A Lonely Place to Die,8.30723,2011-04-09
1124,The Prestige,74.440708,2006-10-19
216282,Into the Storm,20.566554,2014-08-06
30497,The Texas Chain Saw Massacre,29.262427000000002,1974-10-01
15699,Opal Dream,1.458884,2006-11-22
15927,A Passage to India,9.548391,1984-12-14
69848,One Man's Hero,0.910529,1999-08-02
82505,House at the End of the Street,25.613197,2012-09-21
149,Akira,39.338097,1988-07-16
881,A Few Good Men,40.379965999999996,1992-12-11
957,Spaceballs,39.890798,1987-06-24
145220,Muppets Most Wanted,14.808304000000001,2014-03-20
59860,Monte Carlo,17.237143,2011-07-01
242575,"Guten Tag, Ramón",1.771584,2013-10-18
17622,Fifty Dead Men Walking,4.481897,2008-09-10
9366,Donnie Brasco,40.370442,1997-02-27
182291,On The Downlow,0.029757,2004-04-11
29920,Easy Money,7.217328,2010-01-15
248402,A Fine Step,0.6543399999999999,2014-04-16
8982,The Protector,11.81832,2005-08-11
307081,Southpaw,65.364452,2015-06-15
11692,The Adventures of Pluto Nash,12.092241,2002-08-15
1599,I Heart Huckabees,14.925633,2004-09-10
10923,Agent Cody Banks,11.859396,2003-03-14
227735,Dolphin Tale 2,6.967857,2014-09-12
49520,The Change-Up,32.015477000000004,2011-08-05
13072,Brooklyn Rules,4.090382,2007-04-30
10139,Milk,30.909699,2008-11-26
272726,Dude Where's My Dog?,0.28397,2014-06-12
12612,Freeze Frame,4.922397,2004-05-01
22345,Baby Geniuses,4.580081,1999-03-12
13538,Straightheads,8.302951,2007-04-27
362105,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,2015-09-29
51497,Fast Five,7.255717999999999,2011-04-20
13,Forrest Gump,138.133331,1994-07-06
114635,The Helpers,1.390659,2012-10-27
6557,27 Dresses,30.695228000000004,2008-01-10
642,Butch Cassidy and the Sundance Kid,24.499996,1969-09-23
2085,Romeo Must Die,19.750059,2000-03-20
49047,Gravity,110.153618,2013-09-27
4105,Black Rain,11.196019999999999,1989-09-22
9341,The Core,29.211254999999998,2003-03-28
73935,Vamps,7.2518970000000005,2012-08-25
31117,Superbabies: Baby Geniuses 2,5.886228,2004-08-27
582,The Lives of Others,34.938177,2006-03-15
10191,How to Train Your Dragon,67.263269,2010-03-05
22798,Whip It,20.05902,2009-09-13
9799,The Fast and the Furious,6.909942,2001-06-22
1164,Babel,25.785925,2006-09-08
9683,Bubble Boy,10.131122999999999,2001-08-24
1894,Star Wars: Episode II - Attack of the Clones,43.987061,2002-05-15
62204,Quest for Fire,6.537986,1981-12-15
10623,Cradle 2 the Grave,12.837116,2003-02-28
37903,The White Ribbon,17.94739,2009-05-21
1927,Hulk,34.981698,2003-06-19
47327,Drive Angry,30.387148,2011-02-24
9428,The Royal Tenenbaums,24.13081,2001-10-05
66125,Red Dog,5.499412,2011-08-04
88641,There Goes My Baby,0.037073,1994-09-02
47890,Sphinx,0.310513,1981-02-11
65,8 Mile,32.798571,2002-11-08
17287,Poultrygeist: Night of the Chicken Dead,3.905877,2006-12-26
228194,The Hundred-Foot Journey,27.898438,2014-08-06
232679,When the Game Stands Tall,7.297757000000001,2014-08-22
4523,Enchanted,29.21998,2007-11-20
9416,Money Talks,7.615653,1997-08-22
15624,Conversations with Other Women,4.442355,2006-06-07
19556,Miss March,9.371534,2009-03-13
9697,Lady in the Water,20.219385,2006-07-21
36668,X-Men: The Last Stand,3.857526,2006-05-24
24621,Chasing Papi,1.118511,2003-04-16
16727,The Namesake,3.604863,2006-09-02
55616,Dracula: Pages from a Virgin's Diary,0.552361,2002-02-28
14299,Cadillac Records,13.427427,2008-12-05
10894,May,8.650779,2002-01-13
24973,The Egyptian,4.079111,1954-08-25
10724,Firefox,8.700565,1982-06-13
25312,Yes,3.677831,2005-08-05
38448,Ondine,5.841285,2009-09-14
6020,Sorority Boys,3.4445419999999998,2002-03-22
50456,Hanna,31.191975,2011-04-07
795,City of Angels,21.272734,1998-04-10
118,Charlie and the Chocolate Factory,53.905592000000006,2005-07-13
12106,The Quick and the Dead,16.473354999999998,1995-02-09
11690,Bloodsport,17.49699,1988-02-26
11676,Nothing to Lose,8.618208000000001,1997-07-18
274,The Silence of the Lambs,18.174804,1991-02-01
23048,Hot Tub Time Machine,33.926473,2010-03-26
2157,Lost in Space,17.455023999999998,1998-04-03
362765,The Sound and the Shadow,0.072359,2014-10-19
11176,The Muppet Movie,10.639916,1979-05-31
193603,Hayride,0.412342,2012-10-13
10998,Fatal Attraction,16.742972,1987-09-11
2044,The Lake House,29.887359999999997,2006-06-16
1544,Imagine Me & You,9.100352,2005-02-01
9664,Flyboys,13.155999,2006-09-22
1989,My Blueberry Nights,10.733761,2007-05-16
44009,Another Year,7.235794,2010-11-05
593,Solaris,24.132271,1972-03-20
9443,Chariots of Fire,10.439971,1981-05-15
2011,Persepolis,24.281951,2007-05-23
2001,We Own the Night,14.518707999999998,2007-05-25
37724,Skyfall,93.004993,2012-10-25
152,Star Trek: The Motion Picture,24.616634,1979-12-06
26673,Frat Party,0.783842,2009-01-01
31174,Richard III,5.107235,1995-12-29
95755,Small Apartments,5.100741,2012-03-10
201088,Blackhat,46.832372,2015-01-13
5900,The Dress,0.144031,1996-03-21
2771,American Splendor,7.792851,2003-08-15
85860,The FP,0.838957,2011-03-13
13778,Dickie Roberts: Former Child Star,10.149569,2003-09-05
119458,Supercapitalist,0.174311,2012-08-10
14395,Kabhi Alvida Naa Kehna,3.246903,2006-08-11
20764,Sleep Dealer,4.624691,2008-12-10
944,Lethal Weapon 4,24.855701,1998-07-10
615,The Passion of the Christ,38.171417,2004-02-25
300168,Dragon Blade,9.568883999999999,2015-02-19
433,Mary Poppins,59.961523,1964-08-27
5876,The Mist,37.104353,2007-11-21
6947,The Village,27.491891,2004-07-30
17187,The Emperor's Club,6.796079,2002-11-22
27029,The Nun's Story,3.281509,1959-06-18
644,A.I. Artificial Intelligence,34.035114,2001-06-29
10471,Next Friday,9.337388,2000-01-12
43610,The Valley of Decision,0.1813,1945-06-01
101179,Truth or Dare,6.6799539999999995,2012-08-05
44718,Get Low,6.557643,2010-01-22
13508,Who Killed the Electric Car?,5.3231839999999995,2006-08-04
20862,Smoke Signals,2.304552,1998-01-16
9488,Spy Kids 2: The Island of Lost Dreams,24.085144,2002-08-07
3683,Flags of Our Fathers,23.9366,2006-10-18
55306,Ulee's Gold,0.9339200000000001,1997-06-13
227719,Project Almanac,32.940597,2015-01-30
818,Austin Powers in Goldmember,40.137264,2002-07-26
29731,And Then Came Love,0.280829,2007-01-01
58882,Snow Flower and the Secret Fan,2.2603150000000003,2011-07-15
302,Swimming Pool,11.000653999999999,2003-05-18
16155,Safe Men,1.1907290000000001,1998-08-17
10743,Confidence,9.874189999999999,2003-04-25
8337,They Live,29.852608,1988-11-23
61337,Critical Care,2.678715,1997-10-31
2059,National Treasure,58.849256000000004,2004-11-19
356841,Checkmate,1.105357,2015-07-03
16005,The Lucky Ones,8.747922,2008-09-26
13051,Max Payne,25.903237,2008-10-15
31915,Prophecy,8.616589999999999,1979-01-01
9988,Beerfest,14.304444,2006-08-25
83588,Middle of Nowhere,2.836537,2012-10-12
670,Oldboy,56.763490000000004,2003-01-01
39514,RED,41.430245,2010-10-13
550,Fight Club,146.75739099999998,1999-10-15
8913,Pet Sematary,20.747994,1989-04-21
12184,The Other Boleyn Girl,22.939557,2008-02-28
86304,All Superheroes Must Die,3.5459910000000003,2011-10-26
57214,Project X,49.070321,2012-03-01
14351,Crossover,3.201886,2006-09-01
32823,Get Him to the Greek,17.869443,2010-06-04
33468,The Brain That Wouldn't Die,2.407048,1962-02-25
243938,Hot Tub Time Machine 2,16.618873999999998,2015-02-20
3050,Doctor Dolittle,21.462935,1998-06-22
89750,"Pink Ribbons, Inc.",0.097913,2011-09-11
12610,Osmosis Jones,10.54544,2001-08-07
9623,The Juror,3.9373519999999997,1996-02-02
9495,The Crow,44.690107,1994-05-11
26022,My Name Is Khan,14.719885999999999,2010-02-12
840,Close Encounters of the Third Kind,52.45650500000001,1977-11-16
11001,Blue Streak,16.865782,1999-09-17
71676,Ghost Rider: Spirit of Vengeance,48.622278,2011-12-10
10336,Spawn,19.833664000000002,1997-07-31
61891,Anonymous,16.698316000000002,2011-10-21
158011,The Call,34.532418,2013-03-14
235,Stand by Me,51.109279,1986-08-22
8141,You Kill Me,6.091951,2007-02-09
227348,Paranormal Activity: The Marked Ones,19.984477,2014-01-01
431,Cube,44.656151,1997-09-09
