,time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count
5324,471700,0,C5808,N7023,C26871,N21134,6,1,60
5325,471700,0,C5808,N7187,C26871,N21221,6,1,60
5326,471700,0,C5808,N7692,C26871,N17995,6,1,60
5327,471700,0,C5808,N7959,C26871,10080,6,1,60
5328,471700,0,C5808,N8010,C26871,N7218,6,1,60
5329,471700,0,C5808,N8095,C26871,N19848,6,1,60
5330,471700,0,C5808,N8117,C26871,204,6,1,60
5331,471700,0,C5808,N8117,C26871,N17590,6,1,60
5332,471700,0,C5808,N8141,C26871,N19577,6,1,60
5333,471700,0,C5808,N8290,C26871,N19524,6,1,60
5334,471700,0,C5808,N8309,C26871,N19096,6,1,60
5335,471700,0,C5808,N8334,C26871,N3876,6,1,60
5336,471700,0,C5808,N8398,C26871,N6493,6,1,60
5337,471700,0,C5808,N8452,C26871,2811,6,1,60
5338,471700,0,C5808,N8489,C26871,N13363,6,1,60
5339,471700,0,C5808,N8514,C26871,N19167,6,1,60
5340,471700,0,C5808,N856,C26871,N17907,6,1,60
5341,471700,0,C5808,N8684,C26871,N18966,6,1,60
5342,471700,0,C5808,N8772,C26871,N15324,6,5,256
5343,471700,0,C5808,N8776,C26871,N7331,6,1,60
5344,471700,0,C5808,N8807,C26871,N18661,6,1,60
5345,471700,0,C5808,N8835,C26871,N18409,6,1,60
5346,471700,0,C5808,N8843,C26871,N17684,6,1,60
5347,471700,0,C5808,N887,C26871,N18191,6,1,60
5348,471700,0,C5808,N894,C26871,N20788,6,1,60
5349,471700,0,C5808,N9004,C26871,N19665,6,1,60
5350,471700,0,C5808,N9060,C26871,N17393,6,1,60
5351,471700,0,C5808,N9257,C26871,N21230,6,1,60
5352,471700,0,C5808,N9271,C26871,N20537,6,1,60
5353,471700,0,C5808,N9363,C26871,N18578,6,1,60
5354,471700,0,C5808,N9408,C26871,N18912,6,1,60
5355,471700,0,C5808,N9441,C26871,N19268,6,1,60
5356,471700,0,C5808,N9495,C26871,N4948,6,1,60
5357,471700,0,C5808,N9576,C26871,N10598,6,1,60
5358,471700,0,C5808,N9674,C26871,N15313,6,1,60
5359,471700,0,C5808,N9714,C26871,N6770,6,1,60
5360,471700,0,C5808,N9722,C26871,N17449,6,1,60
5361,471700,0,C5808,N9774,C26871,N8812,6,1,60
5362,471700,0,C5808,N9820,C26871,N17436,6,1,60
5363,471700,0,C5808,N9957,C26871,N19143,6,1,60
5364,471700,0,C585,139,C9873,N14035,6,1,46
5365,471700,0,C585,445,C2565,N3746,6,1,46
5366,471700,0,C586,88,C16262,N13871,6,6,2716
5367,471700,0,C586,88,C16262,N5834,6,5,2673
5368,471700,0,C586,88,C16262,N8125,6,4,417
5369,471700,0,C612,88,C10326,N31303,6,5,2287
5370,471700,0,C6586,N2874,C5720,139,6,2,94
5371,471700,0,C684,N34601,C1065,88,6,6,2268
5372,471700,0,C684,N48146,C1065,389,17,1,192
5373,471700,0,C706,80,C1224,N10609,6,4,515
5374,471700,0,C706,80,C19897,N11207,6,4,515
5375,471700,0,C706,80,C2016,N39140,6,4,515
5376,471700,0,C706,80,C689,N2021,6,4,515
5377,471700,0,C7400,N19611,C3873,80,6,2,92
5378,471700,0,C743,445,C7497,N3688,6,1,46
5379,471700,0,C7497,N3688,C743,445,6,1,46
5380,471700,0,C9128,N11358,C529,88,6,6,2106
5381,471700,0,C9156,N30479,C2588,N7,6,5,272
5382,471700,1,C14253,N14891,C1685,N143,6,7,1744
5383,471700,1,C1685,N143,C14253,N14891,6,5,425
5384,471700,1,C19897,N11207,C706,80,6,7,2960
5385,471700,1,C2270,N11242,C5721,22,6,29,3792
5386,471700,1,C5721,22,C2270,N11242,6,28,10122
5387,471700,10,C13244,N12461,C1685,N143,6,6,1222
5388,471700,10,C15397,N9740,C1685,N143,6,6,1223
5389,471700,10,C6586,N2873,C5720,445,6,67,10595
5390,471700,11,C13146,N31367,C585,445,6,16,3913
5391,471700,11,C16184,N1479,C1685,N143,6,9,3124
5392,471700,11,C585,445,C13146,N31367,6,13,1764
5393,471700,13,C24710,N13476,C5730,22,6,3,156
5394,471700,13,C5730,22,C24710,N13476,6,3,588
5395,471700,15,C16684,N8936,C625,445,6,22,4842
5396,471700,15,C3873,80,C8301,N836,6,311,326391
5397,471700,15,C625,445,C16684,N8936,6,12,1901
5398,471700,15,C8301,N836,C3873,80,6,163,8855
5399,471700,2,C20285,N13094,C706,80,6,14,6297
5400,471700,2,C2588,N7,C8855,N452,6,2,226
5401,471700,2,C706,80,C20285,N13094,6,14,8885
5402,471700,2,C8855,N452,C2588,N7,6,2,92
5403,471700,20,C3873,80,C8301,N15734,6,42,8434
5404,471700,20,C8301,N15734,C3873,80,6,47,23454
5405,471700,27,C3110,N9258,C585,139,6,3,171
5406,471700,32,C2588,N7,C9860,N1662,6,4,770
5407,471700,32,C9860,N1662,C2588,N7,6,4,184
5408,471700,35,C18835,N3052,C5721,445,6,4,278
5409,471700,38,C2255,N27150,C5030,443,6,8,1856
5410,471700,38,C5030,443,C2255,N27150,6,6,1863
5411,471700,4,C12665,N1312,C7176,N197,6,8,4385
5412,471700,4,C13419,N15897,C5720,445,6,15,3657
5413,471700,4,C7176,N197,C12665,N1312,6,6,353
5414,471700,40,C5151,N4660,C5721,445,6,3,267
5415,471700,40,C5721,445,C5151,N4660,6,3,255
5416,471700,58,C5841,N12352,C743,139,6,8,854
5417,471700,58,C743,139,C5841,N12352,6,6,864
5418,471700,6,C1685,N143,C13244,N12461,6,4,2753
5419,471700,6,C1685,N143,C15397,N9740,6,4,2753
5420,471700,6,C1685,N143,C16184,N1479,6,6,2973
5421,471700,60,C1224,N10609,C706,80,6,8,3000
5422,471700,60,C2016,N39140,C706,80,6,8,3013
5423,471700,60,C2588,N7,C10870,N1663,6,3,138
5424,471700,60,C2588,N7,C2934,N8,6,3,138
5425,471700,60,C3032,N775,C5720,445,6,304,48105
5426,471700,60,C5720,445,C3032,N775,6,301,87567
5427,471700,60,C689,N2021,C706,80,6,8,3014
5428,471700,61,C19054,N3834,C5721,445,6,6,786
5429,471700,61,C3093,N5081,C5720,445,6,55,7705
5430,471700,61,C5720,445,C3093,N5081,6,50,11051
5431,471700,61,C5721,445,C19054,N3834,6,3,273
5432,471700,61,C7765,N3813,C5720,445,6,6,417
5433,471700,64,C2254,N114,C19122,N28095,6,1074,80260
5434,471700,65,C13146,N14430,C5720,445,6,841,168657
5435,471700,65,C19122,N28095,C2254,N114,6,1709,91906
5436,471700,65,C5720,445,C13146,N14430,6,971,668096
5437,471700,7,C11400,N13088,C467,445,6,17,4299
5438,471700,7,C467,445,C11400,N13088,6,15,2418
5439,471700,8,C3873,80,C8301,N834,6,6,712
5440,471700,8,C8301,N834,C3873,80,6,8,1509
5441,471700,9,C13024,N4219,C26612,135,6,3,152
5442,471700,9,C1340,N5309,C787,N102,6,3,144
5443,471700,9,C4157,N1512,C4847,N10,6,3,152
5444,471700,9,C4157,N1636,C3935,N10,6,3,152
5445,471700,9,C4157,N17835,C4116,N10,6,3,152
5446,471700,9,C4157,N29735,C24735,N10,6,3,152
5447,471700,9,C4157,N3770,C3469,N10,6,3,152
5448,471700,9,C4157,N6999,C128,N10,6,3,152
5449,471700,9,C4157,N7812,C3971,N10,6,3,152
5450,471700,9,C4157,N986,C3371,N10,6,3,152
5451,471701,0,C10583,N72,C366,445,6,1,52
5452,471701,0,C1065,389,C12443,N11876,6,10,7403
5453,471701,0,C11573,111,C5736,N48143,17,1,56
5454,471701,0,C122,137,C4174,137,17,1,78
5455,471701,0,C122,137,C4920,137,17,1,78
5456,471701,0,C12443,N11876,C1065,389,6,11,3549
5457,471701,0,C12443,N41196,C467,389,17,1,235
5458,471701,0,C12608,N7215,C5720,445,6,2,148
5459,471701,0,C12960,N71,C529,445,6,1,52
5460,471701,0,C14066,N14606,C706,80,6,8,3389
5461,471701,0,C14278,N47415,C22491,N934,17,1,46
5462,471701,0,C14278,N47415,C26468,N934,17,1,46
5463,471701,0,C1834,N5597,C5720,445,6,3,518
5464,471701,0,C2095,N48132,C625,389,17,1,192
5465,471701,0,C2109,88,C9502,N30760,6,6,2442
5466,471701,0,C2109,88,C9502,N31395,6,6,2424
5467,471701,0,C2109,88,C9502,N6773,6,6,2406
5468,471701,0,C2270,N15678,C5720,111,6,6,380
5469,471701,0,C2270,N23987,C5720,N1871,6,6,364
5470,471701,0,C2270,N45477,C5720,N1871,6,6,444
5471,471701,0,C26871,10082,C5808,N36602,6,1,46
5472,471701,0,C26871,24554,C5808,N35943,6,1,46
5473,471701,0,C26871,2608,C5808,N3698,6,1,46
5474,471701,0,C26871,2628,C5808,N38084,6,1,46
5475,471701,0,C26871,372,C5808,N46732,6,1,46
5476,471701,0,C26871,49,C5808,N48242,6,1,46
5477,471701,0,C26871,610,C5808,N45127,6,1,46
5478,471701,0,C26871,N1002,C5808,N19225,6,1,46
5479,471701,0,C26871,N10289,C5808,N48198,6,1,46
5480,471701,0,C26871,N10386,C5808,N39525,6,1,46
5481,471701,0,C26871,N10521,C5808,N2185,6,1,46
5482,471701,0,C26871,N10673,C5808,N14590,6,1,46
5483,471701,0,C26871,N10789,C5808,N48201,6,1,46
5484,471701,0,C26871,N10806,C5808,N26933,6,1,46
5485,471701,0,C26871,N11358,C5808,N25755,6,1,46
5486,471701,0,C26871,N11500,C5808,N24282,6,1,46
5487,471701,0,C26871,N11517,C5808,N2818,6,1,46
5488,471701,0,C26871,N11551,C5808,N24636,6,1,46
5489,471701,0,C26871,N11630,C5808,N48237,6,1,46
5490,471701,0,C26871,N1164,C5808,N683,6,1,46
5491,471701,0,C26871,N11698,C5808,N21522,6,1,46
5492,471701,0,C26871,N11818,C5808,N46776,6,1,46
5493,471701,0,C26871,N11839,C5808,N33373,6,1,46
5494,471701,0,C26871,N11896,C5808,N2718,6,1,46
5495,471701,0,C26871,N12170,C5808,N7572,6,1,46
5496,471701,0,C26871,N12577,C5808,N31492,6,1,46
5497,471701,0,C26871,N12818,C5808,N40331,6,1,46
5498,471701,0,C26871,N12983,C5808,N36769,6,1,46
5499,471701,0,C26871,N13000,C5808,N4832,6,1,46
5500,471701,0,C26871,N13052,C5808,N19228,6,1,46
5501,471701,0,C26871,N13088,C5808,N286,6,1,46
5502,471701,0,C26871,N13207,C5808,N18130,6,1,46
5503,471701,0,C26871,N133,C5808,N48186,6,1,46
5504,471701,0,C26871,N13444,C5808,N11635,6,1,46
5505,471701,0,C26871,N13463,C5808,N44821,6,1,46
5506,471701,0,C26871,N13572,C5808,N48196,6,1,46
5507,471701,0,C26871,N13739,C5808,N2973,6,1,46
5508,471701,0,C26871,N13740,C5808,N5868,6,1,46
5509,471701,0,C26871,N13831,C5808,N48199,6,1,46
5510,471701,0,C26871,N13976,C5808,N7269,6,1,46
5511,471701,0,C26871,N14126,C5808,N22075,6,1,46
5512,471701,0,C26871,N14143,C5808,N29303,6,1,46
5513,471701,0,C26871,N14223,C5808,N36901,6,1,46
5514,471701,0,C26871,N14491,C5808,N44152,6,1,46
5515,471701,0,C26871,N14499,C5808,N23577,6,1,46
5516,471701,0,C26871,N14506,C5808,N1825,6,1,46
5517,471701,0,C26871,N14519,C5808,N34689,6,1,46
5518,471701,0,C26871,N1458,C5808,N32308,6,1,46
5519,471701,0,C26871,N14722,C5808,N32987,6,1,46
5520,471701,0,C26871,N14878,C5808,N33484,6,1,46
5521,471701,0,C26871,N14935,C5808,N23288,6,1,46
5522,471701,0,C26871,N15324,C5808,N12564,6,4,232
5523,471701,0,C26871,N15581,C5808,N35487,6,1,46
5524,471701,0,C26871,N15682,C5808,N14711,6,1,46
5525,471701,0,C26871,N15683,C5808,N23913,6,1,46
5526,471701,0,C26871,N15750,C5808,N10615,6,1,46
5527,471701,0,C26871,N15848,C5808,N48200,6,1,46
5528,471701,0,C26871,N15897,C5808,N23754,6,1,46
5529,471701,0,C26871,N16934,C5808,N29198,6,1,46
5530,471701,0,C26871,N16969,C5808,N30068,6,1,46
5531,471701,0,C26871,N16982,C5808,N29464,6,1,46
5532,471701,0,C26871,N16986,C5808,N47852,6,1,46
5533,471701,0,C26871,N16988,C5808,N13221,6,1,46
5534,471701,0,C26871,N16991,C5808,N14860,6,1,46
5535,471701,0,C26871,N16999,C5808,N3325,6,1,46
5536,471701,0,C26871,N17007,C5808,N32542,6,1,46
5537,471701,0,C26871,N17016,C5808,N23489,6,1,46
5538,471701,0,C26871,N17038,C5808,N32676,6,1,46
5539,471701,0,C26871,N17057,C5808,N7072,6,1,46
5540,471701,0,C26871,N17073,C5808,N16033,6,1,46
5541,471701,0,C26871,N17077,C5808,N5859,6,1,46
5542,471701,0,C26871,N17119,C5808,N14781,6,1,46
5543,471701,0,C26871,N17121,C5808,N47808,6,1,46
5544,471701,0,C26871,N17127,C5808,N48239,6,1,46
5545,471701,0,C26871,N17133,C5808,N9228,6,1,46
5546,471701,0,C26871,N17311,C5808,N3310,6,1,46
5547,471701,0,C26871,N17349,C5808,N31300,6,1,46
5548,471701,0,C26871,N17360,C5808,N29570,6,1,46
5549,471701,0,C26871,N17374,C5808,N25215,6,1,46
5550,471701,0,C26871,N17426,C5808,N46559,6,1,46
5551,471701,0,C26871,N17458,C5808,N37703,6,1,46
5552,471701,0,C26871,N17511,C5808,N42586,6,1,46
5553,471701,0,C26871,N17549,C5808,N28047,6,1,46
5554,471701,0,C26871,N17637,C5808,N33992,6,1,46
5555,471701,0,C26871,N17643,C5808,N2584,6,1,46
5556,471701,0,C26871,N17673,C5808,N8024,6,1,46
5557,471701,0,C26871,N17717,C5808,N32514,6,1,46
5558,471701,0,C26871,N17755,C5808,N20578,6,1,46
5559,471701,0,C26871,N17764,C5808,N6593,6,1,46
5560,471701,0,C26871,N17776,C5808,N47700,6,1,46
5561,471701,0,C26871,N1780,C5808,N43923,6,1,46
5562,471701,0,C26871,N17824,C5808,N17726,6,1,46
5563,471701,0,C26871,N17836,C5808,N6195,6,1,46
5564,471701,0,C26871,N17842,C5808,N4754,6,1,46
5565,471701,0,C26871,N17885,C5808,N6387,6,1,46
5566,471701,0,C26871,N17937,C5808,N25590,6,1,46
5567,471701,0,C26871,N17964,C5808,N5894,6,1,46
5568,471701,0,C26871,N17976,C5808,N25964,6,1,46
5569,471701,0,C26871,N17992,C5808,N32077,6,1,46
5570,471701,0,C26871,N18004,C5808,N42193,6,1,46
5571,471701,0,C26871,N18015,C5808,N21928,6,1,46
5572,471701,0,C26871,N18025,C5808,N1433,6,1,46
5573,471701,0,C26871,N18045,C5808,N29289,6,1,46
5574,471701,0,C26871,N18053,C5808,N31986,6,1,46
5575,471701,0,C26871,N18067,C5808,N26638,6,1,46
5576,471701,0,C26871,N18104,C5808,N3298,6,1,46
5577,471701,0,C26871,N18135,C5808,N4272,6,1,46
5578,471701,0,C26871,N18210,C5808,N8396,6,1,46
5579,471701,0,C26871,N18270,C5808,N1675,6,1,46
5580,471701,0,C26871,N18343,C5808,N32562,6,1,46
5581,471701,0,C26871,N18393,C5808,N48197,6,1,46
5582,471701,0,C26871,N18423,C5808,N33293,6,1,46
5583,471701,0,C26871,N18438,C5808,N40055,6,1,46
5584,471701,0,C26871,N18476,C5808,N37372,6,1,46
5585,471701,0,C26871,N18494,C5808,N35468,6,1,46
5586,471701,0,C26871,N18541,C5808,N45283,6,1,46
5587,471701,0,C26871,N18546,C5808,N19549,6,1,46
5588,471701,0,C26871,N18554,C5808,N25138,6,1,46
5589,471701,0,C26871,N18558,C5808,N13179,6,1,46
5590,471701,0,C26871,N18563,C5808,N2861,6,1,46
5591,471701,0,C26871,N18566,C5808,N26842,6,1,46
5592,471701,0,C26871,N18598,C5808,N36444,6,1,46
5593,471701,0,C26871,N18600,C5808,N38158,6,1,46
5594,471701,0,C26871,N18634,C5808,N9051,6,1,46
5595,471701,0,C26871,N18681,C5808,N20531,6,1,46
5596,471701,0,C26871,N18683,C5808,N48202,6,1,46
5597,471701,0,C26871,N18857,C5808,N22662,6,1,46
5598,471701,0,C26871,N18858,C5808,N24441,6,1,46
5599,471701,0,C26871,N18999,C5808,N15425,6,1,46
5600,471701,0,C26871,N19001,C5808,N35478,6,1,46
5601,471701,0,C26871,N19007,C5808,N1798,6,1,46
5602,471701,0,C26871,N19020,C5808,N27931,6,1,46
5603,471701,0,C26871,N19043,C5808,N42246,6,1,46
5604,471701,0,C26871,N19054,C5808,N21572,6,1,46
5605,471701,0,C26871,N19180,C5808,N22479,6,1,46
5606,471701,0,C26871,N19200,C5808,N1287,6,1,46
5607,471701,0,C26871,N19227,C5808,N17548,6,1,46
5608,471701,0,C26871,N19234,C5808,N44094,6,1,46
5609,471701,0,C26871,N19307,C5808,N12922,6,1,46
5610,471701,0,C26871,N19317,C5808,N30383,6,1,46
5611,471701,0,C26871,N19373,C5808,N39777,6,1,46
5612,471701,0,C26871,N19455,C5808,N47764,6,1,46
5613,471701,0,C26871,N19460,C5808,N41879,6,1,46
5614,471701,0,C26871,N19466,C5808,N23240,6,1,46
5615,471701,0,C26871,N19471,C5808,N8546,6,1,46
5616,471701,0,C26871,N19472,C5808,N48240,6,1,46
5617,471701,0,C26871,N19473,C5808,N35158,6,1,46
5618,471701,0,C26871,N19490,C5808,N21519,6,1,46
5619,471701,0,C26871,N19496,C5808,N23019,6,1,46
5620,471701,0,C26871,N19504,C5808,N22630,6,1,46
5621,471701,0,C26871,N19522,C5808,N21738,6,1,46
5622,471701,0,C26871,N19531,C5808,N33442,6,1,46
5623,471701,0,C26871,N19541,C5808,N32117,6,1,46
5624,471701,0,C26871,N19603,C5808,N11230,6,1,46
5625,471701,0,C26871,N19630,C5808,N42373,6,1,46
5626,471701,0,C26871,N19672,C5808,N36804,6,1,46
5627,471701,0,C26871,N19677,C5808,N6696,6,1,46
5628,471701,0,C26871,N19679,C5808,N17498,6,1,46
5629,471701,0,C26871,N19719,C5808,N45197,6,1,46
5630,471701,0,C26871,N19762,C5808,N24639,6,1,46
5631,471701,0,C26871,N19803,C5808,N11786,6,1,46
5632,471701,0,C26871,N19820,C5808,N25923,6,1,46
5633,471701,0,C26871,N19845,C5808,N22218,6,1,46
5634,471701,0,C26871,N19862,C5808,N8131,6,1,46
5635,471701,0,C26871,N1991,C5808,N24289,6,1,46
5636,471701,0,C26871,N20120,C5808,N9822,6,1,46
5637,471701,0,C26871,N20245,C5808,N43812,6,1,46
5638,471701,0,C26871,N20321,C5808,N36883,6,1,46
5639,471701,0,C26871,N20338,C5808,N21770,6,1,46
5640,471701,0,C26871,N20400,C5808,N48235,6,1,46
5641,471701,0,C26871,N20433,C5808,N15547,6,1,46
5642,471701,0,C26871,N20516,C5808,N46356,6,1,46
5643,471701,0,C26871,N20520,C5808,N36465,6,1,46
5644,471701,0,C26871,N20527,C5808,N44074,6,1,46
5645,471701,0,C26871,N20567,C5808,N22862,6,1,46
5646,471701,0,C26871,N20608,C5808,N23178,6,1,46
5647,471701,0,C26871,N20631,C5808,N16850,6,1,46
5648,471701,0,C26871,N20796,C5808,N42517,6,1,46
5649,471701,0,C26871,N20810,C5808,N23914,6,1,46
5650,471701,0,C26871,N20828,C5808,N44822,6,1,46
5651,471701,0,C26871,N20874,C5808,N28100,6,1,46
5652,471701,0,C26871,N20875,C5808,N22479,6,1,46
5653,471701,0,C26871,N20886,C5808,N5724,6,1,46
5654,471701,0,C26871,N21029,C5808,N25515,6,1,46
5655,471701,0,C26871,N21069,C5808,N41772,6,1,46
5656,471701,0,C26871,N21086,C5808,N33305,6,1,46
5657,471701,0,C26871,N21095,C5808,N20349,6,1,46
5658,471701,0,C26871,N21122,C5808,N42269,6,1,46
5659,471701,0,C26871,N21144,C5808,N13997,6,1,46
5660,471701,0,C26871,N21171,C5808,N23299,6,1,46
5661,471701,0,C26871,N21186,C5808,N45396,6,1,46
5662,471701,0,C26871,N21274,C5808,N21907,6,1,46
5663,471701,0,C26871,N21408,C5808,N45887,6,1,46
5664,471701,0,C26871,N2149,C5808,N4156,6,1,46
5665,471701,0,C26871,N2369,C5808,N386,6,1,46
5666,471701,0,C26871,N2497,C5808,N27084,6,1,46
5667,471701,0,C26871,N2516,C5808,N17653,6,1,46
5668,471701,0,C26871,N2779,C5808,N15252,6,1,46
5669,471701,0,C26871,N2889,C5808,N24484,6,1,46
5670,471701,0,C26871,N3052,C5808,N33288,6,1,46
5671,471701,0,C26871,N3060,C5808,N47921,6,1,46
5672,471701,0,C26871,N3067,C5808,N32161,6,1,46
5673,471701,0,C26871,N3128,C5808,N29581,6,1,46
5674,471701,0,C26871,N3297,C5808,N32993,6,1,46
5675,471701,0,C26871,N3483,C5808,N16887,6,1,46
5676,471701,0,C26871,N3503,C5808,N1206,6,1,46
5677,471701,0,C26871,N3586,C5808,N48238,6,1,46
5678,471701,0,C26871,N3625,C5808,N33665,6,1,46
5679,471701,0,C26871,N3765,C5808,N27644,6,1,46
5680,471701,0,C26871,N3781,C5808,N3860,6,1,46
5681,471701,0,C26871,N3917,C5808,N19995,6,1,46
5682,471701,0,C26871,N3957,C5808,N48241,6,1,46
5683,471701,0,C26871,N3961,C5808,N33627,6,1,46
5684,471701,0,C26871,N4140,C5808,N4887,6,1,46
5685,471701,0,C26871,N4350,C5808,N42449,6,1,46
5686,471701,0,C26871,N4420,C5808,N11789,6,1,46
5687,471701,0,C26871,N4462,C5808,N15076,6,1,46
5688,471701,0,C26871,N4647,C5808,N21898,6,1,46
5689,471701,0,C26871,N5204,C5808,N44067,6,1,46
5690,471701,0,C26871,N5228,C5808,N10740,6,1,46
5691,471701,0,C26871,N5516,C5808,N2725,6,1,46
5692,471701,0,C26871,N5729,C5808,N37830,6,1,46
5693,471701,0,C26871,N58,C5808,N36413,6,1,46
5694,471701,0,C26871,N6236,C5808,N1143,6,1,46
5695,471701,0,C26871,N6498,C5808,N27880,6,1,46
5696,471701,0,C26871,N6512,C5808,N40360,6,1,46
5697,471701,0,C26871,N6852,C5808,N13671,6,1,46
5698,471701,0,C26871,N6939,C5808,N22942,6,1,46
5699,471701,0,C26871,N6981,C5808,N44888,6,1,46
5700,471701,0,C26871,N6983,C5808,N17250,6,1,46
5701,471701,0,C26871,N7020,C5808,N14003,6,1,46
5702,471701,0,C26871,N7079,C5808,N46143,6,1,46
5703,471701,0,C26871,N7109,C5808,N29526,6,1,46
5704,471701,0,C26871,N7261,C5808,N24332,6,1,46
5705,471701,0,C26871,N7294,C5808,N46168,6,1,46
5706,471701,0,C26871,N7422,C5808,N510,6,1,46
5707,471701,0,C26871,N7426,C5808,N32166,6,1,46
5708,471701,0,C26871,N7795,C5808,N32068,6,1,46
5709,471701,0,C26871,N811,C5808,N32753,6,1,46
5710,471701,0,C26871,N8468,C5808,N36244,6,1,46
5711,471701,0,C26871,N8472,C5808,N35714,6,1,46
5712,471701,0,C26871,N8630,C5808,N35914,6,1,46
5713,471701,0,C26871,N8857,C5808,N40323,6,1,46
5714,471701,0,C26871,N8861,C5808,N42927,6,1,46
5715,471701,0,C26871,N8960,C5808,N7350,6,1,46
5716,471701,0,C26871,N9146,C5808,N43772,6,1,46
5717,471701,0,C26871,N9163,C5808,N15124,6,1,46
5718,471701,0,C26871,N930,C5808,N193,6,1,46
5719,471701,0,C26871,N974,C5808,N48173,6,1,46
5720,471701,0,C26871,N9745,C5808,N33053,6,1,46
5721,471701,0,C26871,N9795,C5808,N42722,6,1,46
5722,471701,0,C366,445,C10583,N72,6,1,46
5723,471701,0,C4174,137,C122,137,17,1,84
5724,471701,0,C467,389,C12443,N41196,17,1,191
5725,471701,0,C4920,137,C122,137,17,1,84
5726,471701,0,C529,445,C12960,N71,6,1,46
5727,471701,0,C529,445,C7390,N108,6,1,46
5728,471701,0,C5720,111,C2270,N15678,6,4,252
5729,471701,0,C5720,N1871,C2270,N23987,6,4,248
5730,471701,0,C5720,N1871,C2270,N45477,6,4,248
5731,471701,0,C5736,N48143,C11573,111,17,1,84
5732,471701,0,C5808,N10004,C26871,N19108,6,1,60
5733,471701,0,C5808,N1007,C26871,N18043,6,1,60
5734,471701,0,C5808,N10079,C26871,N17135,6,1,60
5735,471701,0,C5808,N10153,C26871,N74,6,1,60
5736,471701,0,C5808,N10304,C26871,N9840,6,1,60
5737,471701,0,C5808,N10308,C26871,N19580,6,1,60
5738,471701,0,C5808,N1033,C26871,N2586,6,1,60
5739,471701,0,C5808,N10364,C26871,N17304,6,1,60
5740,471701,0,C5808,N10370,C26871,N19695,6,1,60
5741,471701,0,C5808,N10424,C26871,N21249,6,1,60
5742,471701,0,C5808,N10556,C26871,N12988,6,1,60
5743,471701,0,C5808,N10574,C26871,N20818,6,1,60
5744,471701,0,C5808,N10588,C26871,N6644,6,1,60
5745,471701,0,C5808,N10615,C26871,N15750,6,1,60
5746,471701,0,C5808,N10648,C26871,N21116,6,1,60
5747,471701,0,C5808,N10722,C26871,N18960,6,1,60
5748,471701,0,C5808,N10740,C26871,N5228,6,1,60
5749,471701,0,C5808,N10743,C26871,N14138,6,1,60
5750,471701,0,C5808,N10875,C26871,N17401,6,1,60
5751,471701,0,C5808,N10895,C26871,N20847,6,1,60
5752,471701,0,C5808,N10918,C26871,101,6,1,60
5753,471701,0,C5808,N10941,C26871,N17874,6,1,60
5754,471701,0,C5808,N11097,C26871,N21032,6,1,60
5755,471701,0,C5808,N11125,C26871,N5527,6,1,60
5756,471701,0,C5808,N11161,C26871,210,6,1,60
5757,471701,0,C5808,N11178,C26871,N18925,6,1,60
5758,471701,0,C5808,N11230,C26871,N19603,6,1,60
5759,471701,0,C5808,N11233,C26871,N21468,6,1,60
5760,471701,0,C5808,N11261,C26871,N1808,6,1,60
5761,471701,0,C5808,N1127,C26871,N14147,6,1,60
5762,471701,0,C5808,N11274,C26871,N116,6,1,60
5763,471701,0,C5808,N1143,C26871,N6236,6,1,60
5764,471701,0,C5808,N11490,C26871,N11550,6,1,60
5765,471701,0,C5808,N11491,C26871,N16944,6,1,60
5766,471701,0,C5808,N11577,C26871,199,6,1,60
5767,471701,0,C5808,N11602,C26871,N20569,6,1,60
5768,471701,0,C5808,N11635,C26871,N13444,6,1,60
5769,471701,0,C5808,N11654,C26871,N16891,6,1,60
5770,471701,0,C5808,N1168,C26871,N18301,6,1,60
5771,471701,0,C5808,N11706,C26871,N13989,6,1,60
5772,471701,0,C5808,N1172,C26871,N9597,6,1,60
5773,471701,0,C5808,N11722,C26871,N19722,6,1,60
5774,471701,0,C5808,N11733,C26871,N14902,6,1,60
5775,471701,0,C5808,N11786,C26871,N19803,6,1,60
5776,471701,0,C5808,N11789,C26871,N4420,6,1,60
5777,471701,0,C5808,N1179,C26871,N8264,6,1,60
5778,471701,0,C5808,N1180,C26871,N15518,6,1,60
5779,471701,0,C5808,N11866,C26871,N15898,6,1,60
5780,471701,0,C5808,N11929,C26871,N15256,6,1,60
5781,471701,0,C5808,N11971,C26871,N17376,6,1,60
5782,471701,0,C5808,N11983,C26871,N20543,6,1,60
5783,471701,0,C5808,N11983,C26871,N21041,6,1,60
5784,471701,0,C5808,N11984,C26871,N15393,6,1,60
5785,471701,0,C5808,N12004,C26871,N19341,6,1,60
5786,471701,0,C5808,N12027,C26871,N10515,6,1,60
5787,471701,0,C5808,N1206,C26871,N3503,6,1,60
5788,471701,0,C5808,N12083,C26871,N18318,6,1,60
5789,471701,0,C5808,N12084,C26871,N4567,6,1,60
5790,471701,0,C5808,N12188,C26871,3689,6,1,60
5791,471701,0,C5808,N12242,C26871,N17417,6,1,60
5792,471701,0,C5808,N12270,C26871,2988,6,1,60
5793,471701,0,C5808,N12303,C26871,N20465,6,1,60
5794,471701,0,C5808,N12317,C26871,N18312,6,1,60
5795,471701,0,C5808,N12381,C26871,N401,6,1,60
5796,471701,0,C5808,N12505,C26871,N18349,6,1,60
