,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
936,1992,7966,4305,0,9,2,78,76,1,0.21635035
937,1992,9409,4603,0,7,16,85,69,1,1.9328554
938,1992,10339,4603,0,-1,-23,58,81,0,0.8168152
939,1992,1054,4739,0,-3,-11,83,94,0,-6.416257
940,1992,3825,4739,0,5,10,89,79,1,5.709297
941,1992,2919,4982,0,-11,-27,58,85,0,-18.535877
942,1992,4271,4982,0,1,10,87,77,1,1.9746988
943,1992,8669,4982,0,-3,-6,71,77,0,-8.467873
944,1992,417,5084,0,3,-2,80,82,0,6.4586926
945,1992,1455,5084,0,2,31,88,57,1,11.057606
946,1992,3241,5084,0,-1,-4,79,83,0,3.3890474
947,1992,6973,5084,0,-5,-10,70,80,0,-0.24938223
948,1992,6288,5185,0,9,5,68,63,1,6.9028473
949,1992,1455,5219,0,2,-4,72,76,0,1.4834497
950,1992,2347,5219,0,5,20,71,51,1,5.0144444
951,1992,2614,5219,0,-8,-12,90,102,0,-12.817159
952,1992,6636,5219,0,5,-4,71,75,0,-1.4796088
953,1992,6705,5219,0,4,-3,72,75,0,-2.1482337
954,1992,8753,5219,0,-5,-7,66,73,0,-9.060333
955,1992,1455,5253,0,1,12,77,65,1,3.4508913
956,1992,5452,5253,0,-7,-7,54,61,0,-13.623711
957,1992,7966,5389,0,1,17,88,71,1,-8.315611
958,1992,10475,5389,0,-7,-11,78,89,0,-10.042072
959,1992,5253,5452,0,7,7,61,54,1,10.063988
960,1992,2885,5520,0,11,10,78,68,1,4.6485987
961,1992,6636,5658,0,15,27,83,56,1,24.46323
962,1992,417,5756,0,11,11,80,69,1,15.28311
963,1992,1786,5985,0,-1,21,86,65,1,3.2125957
964,1992,2211,6121,0,7,-8,73,81,0,2.2986677
965,1992,9409,6121,0,11,7,85,78,1,5.0622377
966,1992,9443,6121,0,-1,-8,73,81,0,-7.436922
967,1992,80,6288,0,-1,-9,55,64,0,-4.4613714
968,1992,5185,6288,0,-9,-5,63,68,0,-10.499725
969,1992,6636,6288,0,3,7,80,73,1,0.1329954
970,1992,1786,6636,0,-8,-23,55,78,0,-4.0264854
971,1992,5219,6636,0,-5,4,75,71,1,-2.2358992
972,1992,5658,6636,0,-15,-27,56,83,0,-27.929508
973,1992,6288,6636,0,-3,-7,73,80,0,-3.8330119
974,1992,9443,6671,0,-9,4,87,83,1,-15.87626
975,1992,3055,6705,0,-13,-27,73,100,0,-18.97427
976,1992,5219,6705,0,-4,3,75,72,1,-1.5607874
977,1992,9140,6705,0,-8,-16,71,87,0,-8.199303
978,1992,4271,6739,0,13,19,88,69,1,23.881243
979,1992,5084,6973,0,5,10,80,70,1,-3.2932093
980,1992,8669,7140,0,5,8,51,43,1,1.2127874
981,1992,9409,7432,0,15,20,73,53,1,16.07301
982,1992,2347,7966,0,3,12,81,69,1,12.034261
983,1992,4305,7966,0,-9,-2,76,78,0,-3.774069
984,1992,5389,7966,0,-1,-17,71,88,0,4.675927
985,1992,3139,8178,0,5,15,75,60,1,4.9651146
986,1992,9140,8412,0,-3,4,61,57,1,-2.7129958
987,1992,80,8582,0,7,5,80,75,1,-2.7718022
988,1992,4982,8669,0,3,6,77,71,1,4.82047
989,1992,7140,8669,0,-5,-8,43,51,0,-4.76719
990,1992,5219,8753,0,5,7,73,66,1,5.4183598
991,1992,3927,8889,0,-1,6,98,92,1,2.3747146
992,1992,6705,9140,0,8,16,87,71,1,4.554676
993,1992,8412,9140,0,3,-4,57,61,0,-0.8789255
994,1992,3825,9409,0,-1,27,106,79,1,8.690584
995,1992,4603,9409,0,-7,-16,69,85,0,-5.556961
996,1992,6121,9409,0,-11,-7,78,85,0,-8.656281
997,1992,7432,9409,0,-15,-20,53,73,0,-19.561274
998,1992,6121,9443,0,1,8,81,73,1,3.9641197
999,1992,6671,9443,0,9,-4,83,87,0,12.322384
1000,1992,9670,9477,0,13,30,84,54,1,10.453838
1001,1992,3241,9670,0,-5,1,79,78,1,1.192807
1002,1992,9477,9670,0,-13,-30,54,84,0,-13.90636
1003,1992,1455,9854,0,5,2,69,67,1,7.9492426
1004,1992,2648,9854,0,1,-5,50,55,0,-2.5399888
1005,1992,4156,9854,0,8,-6,60,66,0,12.544116
1006,1992,4603,10339,0,1,23,81,58,1,-4.4300957
1007,1992,5389,10475,0,7,11,89,78,1,6.419135
1008,1993,7836,296,0,-13,3,64,61,1,-18.004622
1009,1993,3533,418,0,-9,-30,64,94,0,-15.3628025
1010,1993,6289,418,0,3,6,80,74,1,11.133781
1011,1993,8413,418,0,-1,-6,74,80,0,-4.80482
1012,1993,4157,596,0,13,22,94,72,1,15.193141
1013,1993,9960,738,0,11,20,92,72,1,15.012847
1014,1993,4157,1055,0,5,14,90,76,1,6.7636337
1015,1993,8067,1055,0,-3,-9,71,80,0,-5.6543818
1016,1993,2348,1147,0,3,-5,77,82,0,12.379454
1017,1993,4157,1147,0,4,17,93,76,1,9.33193
1018,1993,4740,1147,0,-5,-2,64,66,0,-1.5054362
1019,1993,10340,1388,0,7,23,81,58,1,2.3457248
1020,1993,1820,1456,0,-13,-27,66,93,0,-22.929737
1021,1993,6122,1456,0,-5,-37,55,92,0,-9.865146
1022,1993,6289,1456,0,1,7,75,68,1,8.571764
1023,1993,10062,1456,0,-4,-17,54,71,0,-8.939734
1024,1993,5220,1590,0,15,32,84,52,1,22.45334
1025,1993,1456,1820,0,13,27,93,66,1,19.422241
1026,1993,4604,2124,0,9,6,76,70,1,13.394093
1027,1993,1147,2348,0,-3,5,82,77,1,-16.046944
1028,1993,7548,2348,0,-11,-35,70,105,0,-12.839709
1029,1993,6289,2552,0,15,20,85,65,1,29.926453
1030,1993,2886,2649,0,11,12,82,70,1,11.156513
1031,1993,2649,2886,0,-11,-12,70,82,0,-14.7203865
1032,1993,4272,2886,0,2,25,106,81,1,4.333601
1033,1993,9141,2886,0,-8,-31,63,94,0,-7.8381767
1034,1993,10232,2886,0,-4,-3,78,81,0,-3.0825636
1035,1993,5220,3022,0,11,8,72,64,1,7.3371687
1036,1993,6088,3022,0,7,-14,68,82,0,-3.1527483
1037,1993,8247,3022,0,-1,-10,80,90,0,-14.16866
1038,1993,8247,3242,0,-9,15,93,78,1,-19.886189
1039,1993,418,3533,0,9,30,94,64,1,11.831371
1040,1993,4488,3753,0,-5,-3,72,75,0,-3.15813
1041,1993,9960,3753,0,3,17,85,68,1,4.9841394
1042,1993,4157,3826,0,-1,6,83,77,1,-5.3472176
1043,1993,4604,3826,0,-3,-13,69,82,0,-10.663877
1044,1993,10726,3826,0,-15,-43,54,97,0,-22.46004
1045,1993,10794,3826,0,-8,-3,70,73,0,-15.612733
1046,1993,9478,3928,0,-9,-13,69,82,0,-8.552328
1047,1993,10340,3928,0,-1,6,84,78,1,-5.938492
1048,1993,9410,3962,0,-1,11,81,70,1,-12.056591
1049,1993,596,4157,0,-13,-22,72,94,0,-18.774763
1050,1993,1055,4157,0,-5,-14,76,90,0,-10.426237
1051,1993,1147,4157,0,-4,-17,76,93,0,-12.96986
1052,1993,3826,4157,0,1,-6,77,83,0,1.5682676
1053,1993,6289,4157,0,1,10,78,68,1,6.819891
1054,1993,9141,4191,0,-5,2,55,53,1,-0.854397
1055,1993,2886,4272,0,-2,-25,81,106,0,-8.082298
1056,1993,5220,4272,0,0,3,81,78,1,-6.250269
1057,1993,7399,4272,0,-15,-44,52,96,0,-28.902927
1058,1993,9773,4272,0,-7,-21,62,83,0,-11.633264
1059,1993,10340,4272,0,-4,-34,69,103,0,-12.340792
1060,1993,3753,4488,0,5,3,75,72,1,-0.39651415
1061,1993,2124,4604,0,-9,-6,70,76,0,-16.89035
1062,1993,3826,4604,0,3,13,82,69,1,6.9364967
1063,1993,6706,4604,0,-1,-15,63,78,0,-1.8091414
1064,1993,1147,4740,0,5,2,66,64,1,-2.0273726
1065,1993,10062,4813,0,5,12,78,66,1,6.3495393
1066,1993,6706,4881,0,7,12,74,62,1,-2.5242865
1067,1993,6906,4983,0,-11,-4,50,54,0,-10.466436
1068,1993,10062,4983,0,-3,15,71,56,1,-5.6825724
1069,1993,10232,5085,0,3,3,55,52,1,4.132765
1070,1993,1590,5220,0,-15,-32,52,84,0,-25.944054
1071,1993,3022,5220,0,-11,-8,64,72,0,-10.973101
1072,1993,4272,5220,0,0,-3,78,81,0,2.4838045
1073,1993,6289,5220,0,0,6,77,71,1,7.9265633
1074,1993,8754,5220,0,-6,-5,72,77,0,-6.898575
1075,1993,9410,5220,0,-8,-2,84,86,0,-13.863264
1076,1993,8754,5390,0,3,14,75,61,1,-1.0840275
1077,1993,6122,5986,0,3,14,93,79,1,-1.7437632
1078,1993,3022,6088,0,-7,14,82,68,1,-0.38143274
1079,1993,1456,6122,0,5,37,92,55,1,6.2309217
1080,1993,5986,6122,0,-3,-14,79,93,0,-1.8124402
1081,1993,10794,6156,0,-1,18,73,55,1,-4.45522
1082,1993,418,6289,0,-3,-6,74,80,0,-14.92223
1083,1993,1456,6289,0,-1,-7,68,75,0,-12.384827
1084,1993,2552,6289,0,-15,-20,65,85,0,-33.534363
1085,1993,4157,6289,0,-1,-10,68,78,0,-10.649782
1086,1993,5220,6289,0,0,-6,71,77,0,-11.745823
1087,1993,7297,6289,0,-7,-45,67,112,0,-19.72649
1088,1993,4604,6706,0,1,15,78,63,1,-1.8334057
1089,1993,4881,6706,0,-7,-12,62,74,0,-1.1251318
1090,1993,4983,6906,0,11,4,54,50,1,6.900932
1091,1993,9773,7008,0,1,21,86,65,1,1.8080547
1092,1993,7297,7209,0,1,6,74,68,1,-2.7589362
1093,1993,6289,7297,0,7,45,112,67,1,15.984642
1094,1993,7209,7297,0,-1,-6,68,74,0,-0.8199083
1095,1993,4272,7399,0,15,44,96,52,1,25.356194
1096,1993,2348,7548,0,11,35,105,70,1,9.1411085
1097,1993,296,7836,0,13,-3,61,64,0,14.485886
1098,1993,8754,7836,0,8,11,68,57,1,11.962694
1099,1993,8822,7967,0,-13,-22,59,81,0,-21.796106
1100,1993,10232,7967,0,-5,4,72,68,1,-4.3896217
1101,1993,1055,8067,0,3,9,80,71,1,2.112233
1102,1993,3022,8247,0,1,10,90,80,1,10.741335
1103,1993,3242,8247,0,9,-15,78,93,0,16.403936
1104,1993,418,8413,0,1,6,80,74,1,1.1709754
1105,1993,8992,8413,0,-7,-18,67,85,0,-11.315739
1106,1993,5220,8754,0,6,5,77,72,1,3.2231195
1107,1993,5390,8754,0,-3,-14,61,75,0,-2.5355694
1108,1993,7836,8754,0,-8,-11,57,68,0,-15.456952
1109,1993,9960,8754,0,4,-8,59,67,0,1.9327428
1110,1993,7967,8822,0,13,22,81,59,1,18.275635
1111,1993,8413,8992,0,7,18,85,67,1,7.803015
1112,1993,2886,9141,0,8,31,94,63,1,4.207546
1113,1993,4191,9141,0,5,-2,53,55,0,-2.7091382
1114,1993,3962,9410,0,1,-11,70,81,0,8.466051
1115,1993,5220,9410,0,8,2,86,84,1,10.255367
1116,1993,3928,9478,0,9,13,82,69,1,4.931801
1117,1993,4272,9773,0,7,21,83,62,1,7.919014
1118,1993,7008,9773,0,-1,-21,65,86,0,-5.393177
1119,1993,738,9960,0,-11,-20,72,92,0,-18.550125
1120,1993,3753,9960,0,-3,-17,68,85,0,-8.617762
1121,1993,8754,9960,0,-4,8,67,59,1,-5.59568
1122,1993,1456,10062,0,4,17,71,54,1,5.2965336
1123,1993,4813,10062,0,-5,-12,66,78,0,-9.845858
1124,1993,4983,10062,0,3,-15,56,71,0,2.0706632
1125,1993,2886,10232,0,4,3,81,78,1,-0.5941965
1126,1993,5085,10232,0,-3,-3,52,55,0,-7.740205
1127,1993,7967,10232,0,5,-4,68,72,0,0.70030767
1128,1993,1388,10340,0,-7,-23,58,81,0,-5.9120235
1129,1993,3928,10340,0,1,-6,78,84,0,2.292608
1130,1993,4272,10340,0,4,34,103,69,1,8.633404
1131,1993,3826,10726,0,15,43,97,54,1,18.847084
1132,1993,3826,10794,0,8,3,73,70,1,11.933359
1133,1993,6156,10794,0,1,-18,55,73,0,0.8830345
1134,1994,7176,82,0,1,-6,70,76,0,6.193633
1135,1994,7210,82,0,8,10,83,73,1,7.078765
1136,1994,419,297,0,1,9,91,82,1,-3.2548392
1137,1994,4605,297,0,-1,-12,70,82,0,-5.905636
1138,1994,4673,297,0,-13,-26,55,81,0,-28.140484
1139,1994,5391,297,0,1,-20,72,92,0,-7.573395
1140,1994,10063,297,0,-5,-13,58,71,0,-15.302468
1141,1994,297,419,0,-1,-9,82,91,0,-0.5397875
1142,1994,2349,419,0,-1,-4,72,76,0,-8.86247
1143,1994,3141,419,0,-8,-12,73,85,0,-7.316847
1144,1994,5221,419,0,-2,-8,68,76,0,-7.134939
1145,1994,5893,419,0,-15,-15,79,94,0,-31.28462
1146,1994,9176,419,0,-11,-19,84,103,0,-14.452847
1147,1994,4605,739,0,11,9,67,58,1,15.741231
1148,1994,2788,773,0,6,8,74,66,1,-3.1878388
1149,1994,3827,773,0,4,-9,68,77,0,0.09685114
1150,1994,6290,773,0,8,-3,72,75,0,3.8805482
1151,1994,10409,773,0,1,-3,64,67,0,-3.3117173
1152,1994,10511,1148,0,-7,4,61,57,1,-3.545955
1153,1994,4158,1389,0,9,29,102,73,1,13.97924
1154,1994,10673,1457,0,-1,8,80,72,1,0.73586255
1155,1994,10341,1618,0,7,10,68,58,1,6.653823
1156,1994,2788,1788,0,-1,9,69,60,1,-11.23104
1157,1994,3023,1788,0,-8,-12,63,75,0,-15.374855
1158,1994,7400,1788,0,-13,-18,46,64,0,-25.681608
1159,1994,8755,2315,0,9,22,61,39,1,9.773378
1160,1994,419,2349,0,1,4,76,72,1,5.148573
1161,1994,2788,2349,0,-1,-5,65,70,0,-3.2752564
1162,1994,4882,2349,0,-4,-10,49,59,0,-2.3016875
1163,1994,5255,2349,0,-5,-11,74,85,0,-2.563866
1164,1994,7210,2349,0,1,-9,60,69,0,2.6120203
1165,1994,9244,2349,0,-13,-12,70,82,0,-22.803602
1166,1994,773,2788,0,-6,-8,66,74,0,-0.44350645
1167,1994,1788,2788,0,1,-9,60,69,0,7.5224276
1168,1994,2349,2788,0,1,5,70,65,1,-0.35693
1169,1994,4124,2788,0,-11,-2,62,64,0,-11.475799
1170,1994,6907,2788,0,-8,-12,58,70,0,-7.988882
1171,1994,1788,3023,0,8,12,75,63,1,11.706438
1172,1994,9278,3023,0,3,-5,46,51,0,3.442806
1173,1994,419,3141,0,8,12,85,73,1,3.587959
1174,1994,3754,3141,0,1,-7,77,84,0,0.69566137
1175,1994,8671,3447,0,9,14,92,78,1,10.911743
1176,1994,3141,3754,0,-1,7,84,77,1,-4.396494
1177,1994,773,3827,0,-4,9,77,68,1,-3.7600586
1178,1994,6604,3827,0,-7,-12,72,84,0,-5.283252
1179,1994,8755,3827,0,1,-9,58,67,0,-2.2235568
1180,1994,2788,4124,0,11,2,64,62,1,7.9514675
1181,1994,1389,4158,0,-9,-29,73,102,0,-17.548077
1182,1994,7210,4158,0,3,5,83,78,1,-1.2776816
1183,1994,10341,4158,0,-1,-11,58,69,0,-10.311921
1184,1994,4882,4273,0,-3,12,75,63,1,-10.947241
1185,1994,8823,4273,0,-11,-13,70,83,0,-24.643398
1186,1994,6290,4439,0,15,20,71,51,1,24.504236
1187,1994,297,4605,0,1,12,82,70,1,2.1367204
1188,1994,739,4605,0,-11,-9,58,67,0,-19.302187
1189,1994,5289,4605,0,-3,-5,55,60,0,-6.756194
1190,1994,297,4673,0,13,26,81,55,1,24.58725
1191,1994,2349,4882,0,4,10,59,49,1,-1.3399422
1192,1994,4273,4882,0,3,-12,63,75,0,7.222555
1193,1994,9445,4882,0,-5,-22,59,81,0,-10.444048
1194,1994,4984,4950,0,8,-8,87,95,0,6.726001
1195,1994,5221,4950,0,7,7,78,71,1,5.1954584
1196,1994,8482,4950,0,3,-8,66,74,0,1.1563547
1197,1994,4950,4984,0,-8,8,95,87,1,-10.353044
1198,1994,8959,4984,0,-13,-18,60,78,0,-17.12463
1199,1994,419,5221,0,2,8,76,68,1,3.4042852
1200,1994,4950,5221,0,-7,-7,71,78,0,-8.807656
1201,1994,6975,5221,0,-11,-4,74,78,0,-11.654533
1202,1994,8891,5221,0,-3,-5,79,84,0,-2.5116866
1203,1994,2349,5255,0,5,11,85,74,1,-1.0752203
1204,1994,7968,5255,0,-3,-11,73,84,0,-3.2891304
1205,1994,4605,5289,0,3,5,60,55,1,3.0735414
1206,1994,7549,5289,0,-5,-14,60,74,0,-9.936974
1207,1994,297,5391,0,-1,20,92,72,1,3.8206575
1208,1994,5859,5391,0,-15,-23,53,76,0,-26.448654
1209,1994,8671,5391,0,-3,-10,88,98,0,-3.2431967
1210,1994,10673,5391,0,-8,-13,96,109,0,-3.4425337
1211,1994,5391,5859,0,15,23,76,53,1,22.989532
1212,1994,419,5893,0,15,15,94,79,1,27.78822
1213,1994,6907,5987,0,-5,10,90,80,1,-8.569997
1214,1994,10063,6089,0,3,3,57,54,1,-1.315119
1215,1994,6707,6123,0,9,10,65,55,1,12.548947
1216,1994,773,6290,0,-8,3,75,72,1,-7.5804586
1217,1994,4439,6290,0,-15,-20,51,71,0,-28.006018
1218,1994,3827,6604,0,7,12,84,72,1,1.6348197
1219,1994,6123,6707,0,-9,-10,55,65,0,-16.116663
1220,1994,9176,6707,0,-8,2,82,80,1,-10.526051
1221,1994,2788,6907,0,8,12,70,58,1,4.430727
1222,1994,5987,6907,0,5,-10,80,90,0,5.006259
1223,1994,5221,6975,0,11,4,78,74,1,8.06995
1224,1994,82,7176,0,-1,6,76,70,1,-9.831428
1225,1994,82,7210,0,-8,-10,73,83,0,-10.725146
1226,1994,2349,7210,0,-1,9,69,60,1,-6.3013144
1227,1994,4158,7210,0,-3,-5,78,83,0,-2.4489806
1228,1994,9377,7210,0,-15,-31,67,98,0,-24.42513
1229,1994,1788,7400,0,13,18,64,46,1,22.113167
1230,1994,5289,7549,0,5,14,74,60,1,6.380525
1231,1994,5255,7968,0,3,11,84,73,1,-0.32847998
1232,1994,4950,8482,0,-3,8,74,66,1,-4.729373
1233,1994,3447,8671,0,-9,-14,78,92,0,-14.459976
1234,1994,5391,8671,0,3,10,98,88,1,-0.44102117
1235,1994,10511,8671,0,-8,-5,59,64,0,-7.64968
1236,1994,2315,8755,0,-9,-22,39,61,0,-13.336237
1237,1994,3827,8755,0,-1,9,67,58,1,-1.4545557
1238,1994,4273,8823,0,11,13,83,70,1,21.051565
1239,1994,5221,8891,0,3,5,84,79,1,-1.1615832
1240,1994,10233,8891,0,-5,-14,77,91,0,-9.479322
1241,1994,4984,8959,0,13,18,78,60,1,13.563271
1242,1994,419,9176,0,11,19,103,84,1,10.793178
1243,1994,6707,9176,0,8,-2,80,82,0,6.904105
1244,1994,9411,9176,0,7,-10,102,112,0,5.9854746
1245,1994,2349,9244,0,13,12,82,70,1,19.360844
1246,1994,3023,9278,0,-3,5,51,46,1,-7.031069
1247,1994,7210,9377,0,15,31,98,67,1,20.91164
1248,1994,9176,9411,0,-7,10,112,102,1,-9.598511
1249,1994,4882,9445,0,5,22,81,59,1,6.8907294
1250,1994,297,10063,0,5,13,71,58,1,11.624704
1251,1994,6089,10063,0,-3,-3,54,57,0,-2.2282717
1252,1994,8891,10233,0,5,14,91,77,1,5.886736
1253,1994,1618,10341,0,-7,-10,58,68,0,-10.129863
1254,1994,4158,10341,0,1,11,69,58,1,6.6728926
1255,1994,773,10409,0,-1,3,67,64,1,-0.3184273
1256,1994,1148,10511,0,7,-4,57,61,0,-0.028913703
1257,1994,8671,10511,0,8,5,64,59,1,4.035387
1258,1994,1457,10673,0,1,-8,72,80,0,-4.378004
1259,1994,5391,10673,0,8,13,109,96,1,-0.23975012
1260,1995,6708,83,0,1,14,66,52,1,1.9537237
1261,1995,6908,83,0,-7,-6,85,91,0,-5.8701096
1262,1995,5188,298,0,-7,9,71,62,1,-13.642269
1263,1995,598,332,0,-7,-15,66,81,0,-11.629592
1264,1995,4274,332,0,4,24,97,73,1,6.129259
1265,1995,4815,332,0,-8,-10,54,64,0,-12.074617
1266,1995,5087,420,0,-4,-5,91,96,0,-6.488017
1267,1995,6291,420,0,0,-7,68,75,0,3.5772665
1268,1995,8672,420,0,-5,-2,94,96,0,-5.731642
1269,1995,9245,420,0,-13,-1,78,79,0,-16.712612
1270,1995,9412,420,0,1,11,89,78,1,3.9867036
1271,1995,10064,420,0,-2,-7,61,68,0,0.16431788
1272,1995,332,598,0,7,15,81,66,1,8.031836
1273,1995,9143,1057,0,-1,6,76,70,1,-0.67855376
1274,1995,8585,1356,0,-3,2,70,68,1,-0.8379728
1275,1995,1789,1390,0,13,29,100,71,1,18.067673
1276,1995,1789,1458,0,5,5,96,91,1,-2.2972453
1277,1995,8756,1458,0,-3,-6,71,77,0,-5.516238
1278,1995,4159,1653,0,15,14,82,68,1,24.148842
1279,1995,1390,1789,0,-13,-29,71,100,0,-21.58243
1280,1995,1458,1789,0,-5,-5,91,96,0,-1.4131567
1281,1995,4951,1789,0,-1,-10,89,99,0,1.5309389
1282,1995,9412,1789,0,1,6,102,96,1,3.151407
1283,1995,6708,2316,0,9,24,73,49,1,10.703229
1284,1995,3964,2789,0,3,3,64,61,1,-1.7912867
1285,1995,9412,2854,0,15,36,92,56,1,33.627907
1286,1995,6291,3142,0,4,10,74,64,1,10.462012
1287,1995,10444,3142,0,-8,-2,51,53,0,-5.730384
1288,1995,10796,3142,0,-5,-5,63,68,0,-2.6454031
1289,1995,4951,3278,0,11,24,87,63,1,9.888453
1290,1995,9177,3755,0,5,6,68,62,1,-2.977094
1291,1995,5392,3828,0,1,5,65,60,1,-4.6063643
1292,1995,2789,3964,0,-3,-3,61,64,0,-1.8455708
1293,1995,6291,3964,0,5,22,73,51,1,6.3339233
1294,1995,1653,4159,0,-15,-14,68,82,0,-27.694216
1295,1995,10064,4159,0,-3,9,67,58,1,-5.327385
1296,1995,10234,4159,0,-7,-5,70,75,0,-18.988552
1297,1995,332,4274,0,-4,-24,73,97,0,-9.899275
1298,1995,5691,4274,0,-15,-46,67,113,0,-29.70414
1299,1995,6291,4274,0,-1,13,74,61,1,-4.609514
1300,1995,9143,4274,0,-8,-22,60,82,0,-16.754292
1301,1995,9775,4490,0,9,12,76,64,1,3.1442573
1302,1995,5087,4606,0,5,21,77,56,1,-0.3744299
1303,1995,332,4815,0,8,10,64,54,1,8.481176
1304,1995,6674,4815,0,9,-10,67,77,0,5.2689743
1305,1995,1789,4951,0,1,10,99,89,1,-5.2698975
1306,1995,3278,4951,0,-11,-24,63,87,0,-13.547119
1307,1995,8892,4951,0,-8,-14,68,82,0,-5.8316956
1308,1995,6708,4985,0,-2,14,68,54,1,-5.323662
1309,1995,8551,4985,0,-13,-17,51,68,0,-26.170536
1310,1995,8585,4985,0,-8,-22,53,75,0,-12.454292
1311,1995,9177,4985,0,-4,-25,51,76,0,-11.613132
1312,1995,420,5087,0,4,5,96,91,1,2.8429706
1313,1995,4606,5087,0,-5,-21,56,77,0,-3.2118847
1314,1995,7211,5087,0,3,-2,73,75,0,2.1413925
1315,1995,298,5188,0,7,-9,62,71,0,10.040288
1316,1995,10064,5188,0,8,6,60,54,1,10.699048
1317,1995,10234,5222,0,1,6,82,76,1,-6.5306334
1318,1995,10444,5256,0,-11,7,79,72,1,-12.00355
1319,1995,8483,5290,0,-1,3,64,61,1,-0.9134056
1320,1995,7838,5358,0,-7,-8,67,75,0,-6.6932755
1321,1995,9412,5358,0,4,19,86,67,1,6.119467
1322,1995,9775,5358,0,1,-14,64,78,0,-4.315813
1323,1995,3828,5392,0,-1,-5,60,65,0,1.0264099
1324,1995,9412,5392,0,7,1,75,74,1,11.133478
1325,1995,4274,5691,0,15,46,113,67,1,26.126232
1326,1995,6291,5759,0,13,10,80,70,1,25.817575
1327,1995,10342,5894,0,15,32,79,47,1,33.107197
1328,1995,10064,6224,0,9,24,96,72,1,14.876869
1329,1995,420,6291,0,0,7,75,68,1,-7.3199444
1330,1995,3142,6291,0,-4,-10,64,74,0,-14.13855
1331,1995,3964,6291,0,-5,-22,51,73,0,-10.050119
1332,1995,4274,6291,0,1,-13,61,74,0,0.78818876
1333,1995,5759,6291,0,-13,-10,70,80,0,-29.346594
1334,1995,4815,6674,0,-9,10,77,67,1,-8.831257
1335,1995,83,6708,0,-1,-14,52,66,0,-5.6436167
1336,1995,2316,6708,0,-9,-24,49,73,0,-14.309067
1337,1995,4985,6708,0,2,-14,54,68,0,1.5638559
1338,1995,9412,6708,0,3,13,74,61,1,2.0881593
1339,1995,10342,6708,0,3,-5,66,71,0,-0.48258802
1340,1995,9177,6742,0,8,12,64,52,1,7.047326
1341,1995,10030,6742,0,11,-8,81,89,0,9.163315
1342,1995,8892,6806,0,-5,17,90,73,1,2.892923
1343,1995,83,6908,0,7,6,91,85,1,2.256109
1344,1995,5087,7211,0,-3,2,75,73,1,-5.7796335
1345,1995,10512,7211,0,-11,-1,48,49,0,-11.773499
1346,1995,8672,7550,0,3,4,96,92,1,4.139921
1347,1995,5358,7838,0,7,8,75,67,1,3.091396
1348,1995,5290,8483,0,1,-3,61,64,0,-2.7254193
1349,1995,10342,8483,0,8,5,64,59,1,3.6287038
1350,1995,4985,8551,0,13,17,68,51,1,22.612947
1351,1995,1356,8585,0,3,-2,68,70,0,-2.7410672
1352,1995,4985,8585,0,8,22,75,53,1,8.763656
1353,1995,420,8672,0,5,2,96,94,1,2.0792596
1354,1995,7550,8672,0,-3,-4,92,96,0,-7.697469
1355,1995,1458,8756,0,3,6,77,71,1,1.8370626
1356,1995,4951,8892,0,8,14,82,68,1,2.0981863
1357,1995,6806,8892,0,5,-17,73,90,0,-6.542617
1358,1995,1057,9143,0,1,-6,70,76,0,-2.8705351
1359,1995,4274,9143,0,8,22,82,60,1,13.050768
1360,1995,3755,9177,0,-5,-6,62,68,0,-0.6387388
1361,1995,4985,9177,0,4,25,76,51,1,7.9143343
1362,1995,6742,9177,0,-8,-12,52,64,0,-10.566855
1363,1995,420,9245,0,13,1,79,78,1,13.166746
1364,1995,420,9412,0,-1,-11,78,89,0,-7.7333546
1365,1995,1789,9412,0,-1,-6,96,102,0,-6.906084
1366,1995,2854,9412,0,-15,-36,56,92,0,-37.089798
1367,1995,5358,9412,0,-4,-19,67,86,0,-9.84563
1368,1995,5392,9412,0,-7,-1,74,75,0,-14.81147
1369,1995,6708,9412,0,-3,-13,61,74,0,-5.85305
1370,1995,4490,9775,0,-9,-12,64,76,0,-6.6975307
1371,1995,5358,9775,0,-1,14,78,64,1,0.69087106
1372,1995,6742,10030,0,-11,8,89,81,1,-12.703367
1373,1995,420,10064,0,2,7,68,61,1,-3.873894
1374,1995,4159,10064,0,3,-9,58,67,0,1.5650499
1375,1995,5188,10064,0,-8,-6,54,60,0,-14.307419
1376,1995,6224,10064,0,-9,-24,72,96,0,-18.445103
1377,1995,4159,10234,0,7,5,75,70,1,15.358733
1378,1995,5222,10234,0,-1,-6,76,82,0,3.020497
1379,1995,5894,10342,0,-15,-32,47,79,0,-36.52446
1380,1995,6708,10342,0,-3,5,71,66,1,-3.2573683
1381,1995,8483,10342,0,-8,-5,59,64,0,-7.3291636
1382,1995,3142,10444,0,8,2,53,51,1,2.21091
1383,1995,5256,10444,0,11,-7,72,79,0,8.423809
1384,1995,7211,10512,0,11,1,49,48,1,8.193398
1385,1995,3142,10796,0,5,5,68,63,1,-0.9039957
1386,1996,3931,299,0,-3,-14,73,87,0,1.8950145
1387,1996,4160,299,0,1,3,83,80,1,4.3698893
1388,1996,9929,299,0,-11,-39,51,90,0,-18.833775
1389,1996,4884,421,0,8,-9,56,65,0,4.803179
1390,1996,4986,421,0,11,16,79,63,1,8.853236
1391,1996,6943,421,0,7,-6,80,86,0,6.9208326
