,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
1727,1998,2251,8418,0,-3,2,66,64,1,-1.1108942269493798
1728,1998,4277,8486,0,8,27,88,61,1,12.703187252938301
1729,1998,4988,8486,0,3,-5,46,51,0,2.8479702725050005
1730,1998,1622,8588,0,-11,-10,57,67,0,-13.9562223048526
1731,1998,4277,8588,0,1,1,86,85,1,3.9759258722920903
1732,1998,7214,8588,0,1,-8,59,67,0,2.00703680377096
1733,1998,7302,8588,0,-5,-2,77,79,0,-6.53859029401847
1734,1998,10271,8588,0,-8,-18,65,83,0,-7.705256291725839
1735,1998,2353,8675,0,4,13,80,67,1,19.0797256234067
1736,1998,3899,8675,0,-7,-2,61,63,0,-2.7442160141142007
1737,1998,6093,8675,0,1,-10,46,56,0,3.61256946264682
1738,1998,2891,8725,0,-7,9,96,87,1,-9.62677394749235
1739,1998,10481,8759,0,-3,30,82,52,1,1.66505902188217
1740,1998,3792,8793,0,-1,1,82,81,1,-0.7326693790799971
1741,1998,4277,9415,0,4,26,94,68,1,9.196807853564449
1742,1998,5157,9415,0,-5,-3,62,65,0,-2.3133865419301496
1743,1998,5225,9415,0,3,-3,82,85,0,6.04700768580567
1744,1998,7146,9642,0,7,12,69,57,1,3.92907558320997
1745,1998,301,9778,0,2,-25,51,76,0,9.81193082968043
1746,1998,423,9778,0,-3,-6,69,75,0,1.58756850032469
1747,1998,4277,9778,0,1,9,78,69,1,7.553103895634849
1748,1998,6294,9778,0,2,-6,59,65,0,12.158554704581599
1749,1998,7739,9778,0,-11,-17,68,85,0,-6.562986417009361
1750,1998,10481,9778,0,-7,-3,62,65,0,0.5298692519323789
1751,1998,4954,9812,0,9,14,82,68,1,12.7039826370329
1752,1998,2891,9931,0,1,-6,77,83,0,12.9805182810996
1753,1998,5327,9931,0,9,-1,69,70,0,17.8715769064211
1754,1998,7302,9931,0,5,6,74,68,1,11.6804605861165
1755,1998,1529,10271,0,5,-3,72,75,0,7.0711296520810905
1756,1998,8588,10271,0,8,18,83,65,1,7.70525629172518
1757,1998,1792,10379,0,9,1,75,74,1,12.142114454568901
1758,1998,7370,10379,0,-3,-15,66,81,0,-2.46738097951039
1759,1998,10799,10379,0,5,-1,68,69,0,11.024949452976301
1760,1998,1461,10481,0,8,-1,74,75,0,2.9259483734915697
1761,1998,8759,10481,0,3,-30,52,82,0,-1.66505902188191
1762,1998,9778,10481,0,7,3,65,62,1,-0.529869251931483
1763,1998,10379,10799,0,-5,1,69,68,1,-11.0249494529759
1764,1999,8589,193,0,13,12,69,57,1,26.847206764084802
1765,1999,6678,302,0,-9,1,61,60,1,-3.3150158912141205
1766,1999,3934,424,0,-1,10,82,72,1,1.32449440007102
1767,1999,8039,424,0,-9,-14,80,94,0,-11.205117748396402
1768,1999,9779,458,0,13,22,80,58,1,14.6611792002249
1769,1999,6643,527,0,-3,8,72,64,1,-7.66526332006979
1770,1999,6712,527,0,-8,-7,74,81,0,-13.3521708969488
1771,1999,10644,527,0,-15,-39,41,80,0,-31.4660947594638
1772,1999,6678,1360,0,-8,13,85,72,1,1.8939593400122903
1773,1999,7303,1360,0,-7,-11,70,81,0,-0.916680888911532
1774,1999,3112,1462,0,-11,-24,48,72,0,-15.2828323806903
1775,1999,8760,1462,0,-3,10,64,54,1,-3.87942684485366
1776,1999,9181,1623,0,-1,9,62,53,1,4.733918141822571
1777,1999,2354,1793,0,0,-3,74,77,0,10.5164567500921
1778,1999,3282,1793,0,-9,-5,62,67,0,-10.9119316226399
1779,1999,3934,1793,0,-4,-10,68,78,0,-10.0387672506033
1780,1999,6094,1793,0,-8,-22,56,78,0,-16.7545752073565
1781,1999,6643,1793,0,-3,-6,58,64,0,-7.0842275034603395
1782,1999,9745,1793,0,-15,-25,66,91,0,-31.4733316832382
1783,1999,4610,1894,0,3,-4,58,62,0,4.11159351385199
1784,1999,4955,1894,0,8,12,75,63,1,15.506774679814999
1785,1999,8794,2130,0,9,10,62,52,1,14.0612965145626
1786,1999,6643,2252,0,8,31,75,44,1,9.343960723836538
1787,1999,9416,2252,0,7,-3,53,56,0,7.6740168106795
1788,1999,1793,2354,0,0,3,77,74,1,-10.5164567500957
1789,1999,2827,2354,0,-15,-41,58,99,0,-50.118230634632795
1790,1999,5260,2354,0,0,-6,62,68,0,-12.8090572358232
1791,1999,5459,2354,0,-11,-17,61,78,0,-23.3518698939183
1792,1999,8760,2354,0,-5,-21,64,85,0,-19.0151375472834
1793,1999,9181,2354,0,-8,-41,56,97,0,-24.1076525121906
1794,1999,4163,2655,0,5,21,95,74,1,9.808662235993939
1795,1999,3282,2793,0,-4,1,73,72,1,-2.3358173136163902
1796,1999,6912,2793,0,-5,-14,61,75,0,-9.62180289038202
1797,1999,10448,2793,0,-8,-8,74,82,0,-11.456338180162401
1798,1999,2354,2827,0,15,41,99,58,1,50.1182306346366
1799,1999,3832,3028,0,5,20,108,88,1,5.91798271454978
1800,1999,1462,3112,0,11,24,72,48,1,15.282832380694499
1801,1999,1793,3282,0,9,5,67,62,1,10.9119316226323
1802,1999,2793,3282,0,4,-1,72,73,0,2.3358173136167997
1803,1999,5294,3282,0,3,-12,63,75,0,0.0699273660260182
1804,1999,8589,3282,0,8,-8,74,82,0,9.60381862943162
1805,1999,3028,3832,0,-5,-20,88,108,0,-5.91798271454941
1806,1999,8419,3832,0,3,25,86,61,1,4.64099340715165
1807,1999,424,3934,0,1,-10,72,82,0,-1.32449440007574
1808,1999,1793,3934,0,4,10,78,68,1,10.0387672505946
1809,1999,9283,3934,0,-7,-13,64,77,0,-5.62096667688588
1810,1999,2655,4163,0,-5,-21,74,95,0,-9.80866223599993
1811,1999,4278,4163,0,3,4,92,88,1,7.598310048930041
1812,1999,8760,4244,0,5,7,61,54,1,9.25558916179391
1813,1999,4163,4278,0,-3,-4,88,92,0,-7.598310048932201
1814,1999,5192,4278,0,-7,-15,43,58,0,-12.090098043218699
1815,1999,5260,4278,0,2,7,73,66,1,-0.7835697481120649
1816,1999,6128,4278,0,-11,-22,60,82,0,-20.7468586442098
1817,1999,5158,4346,0,13,21,75,54,1,19.880587151637897
1818,1999,1894,4610,0,-3,4,62,58,1,-4.11159351384395
1819,1999,1894,4955,0,-8,-12,63,75,0,-15.5067746798084
1820,1999,8419,4955,0,-1,14,76,62,1,-5.03263587650261
1821,1999,9932,4955,0,-13,-22,60,82,0,-22.6113174472858
1822,1999,4346,5158,0,-13,-21,54,75,0,-19.8805871516397
1823,1999,7215,5158,0,-8,10,73,63,1,-4.14379602707332
1824,1999,4278,5192,0,7,15,58,43,1,12.0900980432181
1825,1999,9779,5192,0,8,-8,58,66,0,7.100821016376231
1826,1999,10380,5192,0,3,-1,58,59,0,0.860822179380719
1827,1999,2354,5260,0,0,6,68,62,1,12.8090572358269
1828,1999,4278,5260,0,-2,-7,66,73,0,0.7835697481130841
1829,1999,5328,5260,0,-8,-8,66,74,0,-7.2245362872383705
1830,1999,5695,5260,0,-15,-23,53,76,0,-30.039762218158497
1831,1999,6678,5260,0,-12,-8,46,54,0,-9.92667437595417
1832,1999,3282,5294,0,-3,12,75,63,1,-0.0699273660252615
1833,1999,5260,5328,0,8,8,74,66,1,7.22453628724114
1834,1999,10034,5328,0,1,-2,70,72,0,-3.0734417040731503
1835,1999,6094,5396,0,-1,2,61,59,1,-4.39931469207944
1836,1999,2354,5459,0,11,17,78,61,1,23.3518698939233
1837,1999,8794,5459,0,8,-30,51,81,0,3.7592459849585302
1838,1999,10678,5459,0,7,-11,32,43,0,5.637764527210701
1839,1999,5260,5695,0,15,23,76,53,1,30.039762218158398
1840,1999,6643,5763,0,9,14,72,58,1,10.813022986235799
1841,1999,1793,6094,0,8,22,78,56,1,16.7545752073505
1842,1999,5396,6094,0,1,-2,59,61,0,4.3993146920822195
1843,1999,4278,6128,0,11,22,82,60,1,20.7468586442091
1844,1999,10448,6295,0,-11,2,76,74,1,-12.6394463559675
1845,1999,527,6643,0,3,-8,64,72,0,7.665263320057269
1846,1999,1793,6643,0,3,6,64,58,1,7.08422750345127
1847,1999,2252,6643,0,-8,-31,44,75,0,-9.34396072383889
1848,1999,5763,6643,0,-9,-14,58,72,0,-10.813022986238899
1849,1999,8419,6643,0,1,-3,74,77,0,4.26828474550504
1850,1999,302,6678,0,9,-1,60,61,0,3.3150158912188
1851,1999,1360,6678,0,8,-13,72,85,0,-1.8939593400161396
1852,1999,5260,6678,0,12,8,54,46,1,9.92667437595376
1853,1999,527,6712,0,8,7,81,74,1,13.3521708969368
1854,1999,8676,6712,0,1,-8,61,69,0,4.433994454443731
1855,1999,2793,6912,0,5,14,75,61,1,9.62180289038296
1856,1999,5158,7215,0,8,-10,63,73,0,4.143796027071851
1857,1999,8760,7215,0,4,22,77,55,1,3.10073737019559
1858,1999,8896,7215,0,3,-4,54,58,0,-2.88134660934722
1859,1999,1360,7303,0,7,11,81,70,1,0.916680888910104
1860,1999,8419,7639,0,11,26,69,43,1,21.5197296328312
1861,1999,424,8039,0,9,14,94,80,1,11.2051177483936
1862,1999,3832,8419,0,-3,-25,61,86,0,-4.64099340714729
1863,1999,4955,8419,0,1,-14,62,76,0,5.0326358765039805
1864,1999,6643,8419,0,-1,3,77,74,1,-4.26828474550644
1865,1999,7639,8419,0,-11,-26,43,69,0,-21.519729632830302
1866,1999,193,8589,0,-13,-12,57,69,0,-26.8472067640873
1867,1999,3282,8589,0,-8,8,82,74,1,-9.60381862943328
1868,1999,6712,8676,0,-1,8,69,61,1,-4.43399445444419
1869,1999,1462,8760,0,3,-10,54,64,0,3.87942684485886
1870,1999,2354,8760,0,5,21,85,64,1,19.0151375472883
1871,1999,4244,8760,0,-5,-7,54,61,0,-9.25558916179311
1872,1999,7215,8760,0,-4,-22,55,77,0,-3.1007373701938796
1873,1999,2130,8794,0,-9,-10,52,62,0,-14.0612965145634
1874,1999,5459,8794,0,-8,30,81,51,1,-3.7592459849580697
1875,1999,7215,8896,0,-3,4,58,54,1,2.88134660934703
1876,1999,1623,9181,0,1,-9,53,62,0,-4.73391814182283
1877,1999,2354,9181,0,8,41,97,56,1,24.107652512193305
1878,1999,3934,9283,0,7,13,77,64,1,5.62096667688424
1879,1999,2252,9416,0,-7,3,56,53,1,-7.67401681068016
1880,1999,1793,9745,0,15,25,91,66,1,31.4733316832312
1881,1999,458,9779,0,-13,-22,58,80,0,-14.661179200222499
1882,1999,5192,9779,0,-8,8,66,58,1,-7.1008210163775995
1883,1999,4955,9932,0,13,22,82,60,1,22.6113174472868
1884,1999,5328,10034,0,-1,2,72,70,1,3.0734417040751403
1885,1999,5192,10380,0,-3,1,59,58,1,-0.8608221793816919
1886,1999,2793,10448,0,8,8,82,74,1,11.4563381801634
1887,1999,6295,10448,0,11,-2,74,76,0,12.6394463559696
1888,1999,527,10644,0,15,39,80,41,1,31.466094759453
1889,1999,5459,10678,0,-7,11,43,32,1,-5.6377645272095
1890,2000,6644,269,0,11,26,87,61,1,14.851876081891199
1891,2000,4039,303,0,-15,-24,47,71,0,-31.9818423274502
1892,2000,10679,303,0,-7,7,66,59,1,-3.7195047387863
1893,2000,5159,425,0,5,4,75,71,1,-1.7174400376967
1894,2000,1895,528,0,-3,-3,69,72,0,-5.836144457310411
1895,2000,3969,528,0,5,19,79,60,1,4.31946249023457
1896,2000,9417,603,0,5,8,65,57,1,6.93782565867185
1897,2000,2794,1028,0,7,1,69,68,1,11.2027670675315
1898,2000,3969,1293,0,13,10,88,78,1,18.5030385533952
1899,2000,9182,1463,0,-5,8,69,61,1,-6.067441333802299
1900,2000,9610,1463,0,-13,-17,47,64,0,-23.127778770992304
1901,2000,8795,1794,0,1,14,65,51,1,2.1670522133056203
1902,2000,9814,1794,0,-7,-8,67,75,0,-8.38705135080796
1903,2000,528,1895,0,3,3,72,69,1,5.836144457309099
1904,2000,7216,2097,0,5,1,62,61,1,6.795832615978051
1905,2000,4164,2219,0,1,4,81,77,1,2.9506242814168
1906,2000,2794,2355,0,-4,9,87,78,1,-3.16759635049998
1907,2000,4164,2355,0,-7,-5,64,69,0,-8.32954529999926
1908,2000,4381,2355,0,-15,-27,55,82,0,-32.570824580718
1909,2000,1028,2794,0,-7,-1,68,69,0,-11.2027670675375
1910,2000,2355,2794,0,4,-9,78,87,0,3.16759635049505
1911,2000,3760,2794,0,1,-17,76,93,0,-2.5829169313924303
1912,2000,5261,2794,0,4,13,89,76,1,1.22099623391582
1913,2000,6296,2794,0,-3,-12,59,71,0,-7.09876598440078
1914,2000,6713,2794,0,2,-12,65,77,0,-2.63872333696261
1915,2000,10679,2961,0,1,10,66,56,1,6.64173054673084
1916,2000,4611,3283,0,3,-11,66,77,0,-0.635574113508827
1917,2000,7216,3283,0,4,9,75,66,1,0.54556759541979
1918,2000,8420,3283,0,8,-6,76,82,0,-1.70807899019247
1919,2000,6713,3506,0,11,20,86,66,1,14.9725224433293
1920,2000,2794,3760,0,-1,17,93,76,1,2.58291693138777
1921,2000,6913,3760,0,-9,-10,58,68,0,-16.5715810925112
1922,2000,6981,3833,0,-5,20,77,57,1,-8.090901458808071
1923,2000,8897,3867,0,7,16,77,61,1,13.8242045565556
1924,2000,4956,3901,0,11,15,74,59,1,20.727804848043
1925,2000,528,3969,0,-5,-19,60,79,0,-4.31946249023565
1926,2000,1293,3969,0,-13,-10,78,88,0,-18.503038553396802
1927,2000,5261,3969,0,1,11,75,64,1,5.74372634366112
1928,2000,9417,3969,0,-4,-24,56,80,0,-3.7087287919399796
1929,2000,303,4039,0,15,24,71,47,1,31.981842327452398
1930,2000,2219,4164,0,-1,-4,77,81,0,-2.9506242814164
1931,2000,2355,4164,0,7,5,69,64,1,8.32954529999568
1932,2000,8318,4279,0,-7,-5,80,85,0,-9.51234532723684
1933,2000,8677,4279,0,1,2,52,50,1,-1.22494326685827
1934,2000,8761,4347,0,13,26,73,47,1,20.330065374807397
1935,2000,2355,4381,0,15,27,82,55,1,32.570824580714
1936,2000,3283,4611,0,-3,11,77,66,1,0.635574113500731
1937,2000,7930,4747,0,-9,-3,61,64,0,-15.700799889793998
1938,2000,8897,4747,0,-1,-5,67,72,0,0.938823414370965
1939,2000,10679,4747,0,-4,13,61,48,1,-3.83913953116795
1940,2000,3901,4956,0,-11,-15,59,74,0,-20.7278048480483
1941,2000,9417,4956,0,-3,35,105,70,1,-4.34605155791419
1942,2000,425,5159,0,-5,-4,71,75,0,1.71744003769573
1943,2000,6644,5159,0,3,-13,62,75,0,6.91537474461974
1944,2000,9182,5159,0,-1,9,80,71,1,8.39902937041187
1945,2000,2794,5261,0,-4,-13,76,89,0,-1.2209962339169098
1946,2000,3969,5261,0,-1,-11,64,75,0,-5.743726343662339
1947,2000,8677,5261,0,-3,-17,58,75,0,-6.5472243893546604
1948,2000,9780,5261,0,-7,-12,61,73,0,-12.1983850648664
1949,2000,9933,5261,0,-15,-27,38,65,0,-27.2467424320605
1950,2000,10679,5261,0,-7,-12,41,53,0,-8.4442229932963
1951,2000,6296,5397,0,1,14,84,70,1,2.9882188212254603
1952,2000,2794,6296,0,3,12,71,59,1,7.098765984403
1953,2000,5397,6296,0,-1,-14,70,84,0,-2.98821882122429
1954,2000,8590,6296,0,7,-7,53,60,0,11.0330492876791
1955,2000,8795,6296,0,4,-5,69,74,0,3.32043859644986
1956,2000,9182,6296,0,1,-4,55,59,0,3.33565001520945
1957,2000,8420,6421,0,13,5,61,56,1,10.3030194798408
1958,2000,269,6644,0,-11,-26,61,87,0,-14.851876081894698
1959,2000,5159,6644,0,-3,13,75,62,1,-6.91537474462222
1960,2000,7216,6679,0,-3,4,66,62,1,-2.72154812090568
1961,2000,10645,6679,0,-11,-24,50,74,0,-20.1756339011725
1962,2000,2794,6713,0,-2,12,77,65,1,2.6387233369636403
1963,2000,3506,6713,0,-11,-20,66,86,0,-14.9725224433295
1964,2000,6981,6713,0,-8,-8,67,75,0,-8.18694610116143
1965,2000,7974,6713,0,-7,-2,66,68,0,-10.686793186904199
1966,2000,7974,6811,0,-3,1,72,71,1,-5.30556524598701
1967,2000,3760,6913,0,9,10,68,58,1,16.5715810925084
1968,2000,3833,6981,0,5,-20,57,77,0,8.09090145881438
1969,2000,6713,6981,0,8,8,75,67,1,8.18694610116542
1970,2000,2097,7216,0,-5,-1,61,62,0,-6.79583261598012
1971,2000,3283,7216,0,-4,-9,66,75,0,-0.5455675954210689
1972,2000,6679,7216,0,3,-4,62,66,0,2.72154812091067
1973,2000,10679,7216,0,-2,4,64,60,1,-0.826311810426493
1974,2000,8590,7508,0,15,19,84,65,1,38.0336317679915
1975,2000,8677,7640,0,9,14,79,65,1,14.567414275997601
1976,2000,4747,7930,0,9,3,64,61,1,15.700799889795
1977,2000,6713,7974,0,7,2,68,66,1,10.6867931869057
1978,2000,6811,7974,0,3,-1,71,72,0,5.305565245985349
1979,2000,8761,7974,0,8,-2,65,67,0,11.218125331919198
1980,2000,4279,8318,0,7,5,85,80,1,9.51234532723686
1981,2000,3283,8420,0,-8,6,82,76,1,1.7080789901908702
1982,2000,6421,8420,0,-13,-5,56,61,0,-10.3030194798397
1983,2000,9780,8488,0,1,3,48,45,1,2.79395312281241
1984,2000,6296,8590,0,-7,7,60,53,1,-11.033049287672998
1985,2000,7508,8590,0,-15,-19,65,84,0,-38.0336317679887
1986,2000,4279,8677,0,-1,-2,50,52,0,1.2249432668583797
1987,2000,5261,8677,0,3,17,75,58,1,6.54722438935448
1988,2000,7640,8677,0,-9,-14,65,79,0,-14.567414275998
1989,2000,4347,8761,0,-13,-26,47,73,0,-20.330065374806498
1990,2000,7974,8761,0,-8,2,67,65,1,-11.2181253319186
1991,2000,1794,8795,0,-1,-14,51,65,0,-2.16705221330496
1992,2000,6296,8795,0,-4,5,74,69,1,-3.32043859644704
1993,2000,9451,8795,0,-9,-5,58,63,0,-17.4029098143359
1994,2000,3867,8897,0,-7,-16,61,77,0,-13.8242045565549
1995,2000,4747,8897,0,1,5,72,67,1,-0.9388234143707909
1996,2000,1463,9182,0,5,-8,61,69,0,6.06744133379861
1997,2000,5159,9182,0,1,-9,71,80,0,-8.399029370413
1998,2000,6296,9182,0,-1,4,59,55,1,-3.3356500152054
1999,2000,9644,9182,0,-3,-27,62,89,0,-9.183913289283211
2000,2000,603,9417,0,-5,-8,57,65,0,-6.9378256586661795
2001,2000,3969,9417,0,4,24,80,56,1,3.7087287919392997
2002,2000,4956,9417,0,3,-35,70,105,0,4.34605155790901
2003,2000,8795,9451,0,9,5,63,58,1,17.4029098143359
2004,2000,1463,9610,0,13,17,64,47,1,23.127778770987703
2005,2000,9182,9644,0,3,27,89,62,1,9.18391328928498
2006,2000,5261,9780,0,7,12,73,61,1,12.198385064865699
2007,2000,8488,9780,0,-1,-3,45,48,0,-2.79395312281196
2008,2000,1794,9814,0,7,8,75,67,1,8.38705135080894
2009,2000,5261,9933,0,15,27,65,38,1,27.246742432060397
2010,2000,6679,10645,0,11,24,74,50,1,20.175633901176397
2011,2000,303,10679,0,7,-7,59,66,0,3.71950473878819
2012,2000,2961,10679,0,-1,-10,56,66,0,-6.64173054672961
2013,2000,4747,10679,0,4,-13,48,61,0,3.83913953116675
2014,2000,5261,10679,0,7,12,53,41,1,8.44422299329557
2015,2000,7216,10679,0,2,-4,60,64,0,0.8263118104275441
2016,2001,5262,142,0,15,34,69,35,1,34.2024514562166
2017,2001,1029,304,0,-8,-21,52,73,0,-14.3115096481397
2018,2001,2356,304,0,1,10,82,72,1,6.55789091594271
2019,2001,2424,304,0,-13,-25,76,101,0,-24.997189381932102
2020,2001,3761,304,0,1,-6,81,87,0,-3.59582648451755
2021,2001,5262,304,0,1,-19,61,80,0,-0.480610592234822
2022,2001,5330,304,0,-1,-10,56,66,0,-10.155547971677601
2023,2001,3148,426,0,-3,2,63,61,1,-5.47593062514333
2024,2001,8285,780,0,-11,-3,65,68,0,-16.203573666798402
2025,2001,9679,780,0,-3,3,74,71,1,-3.20312450057693
2026,2001,304,1029,0,8,21,73,52,1,14.311509648142
2027,2001,10348,1029,0,3,-16,63,79,0,9.93197557923458
2028,2001,1464,1063,0,7,25,84,59,1,3.40490875385724
2029,2001,2962,1155,0,-1,12,82,70,1,0.611333404111257
2030,2001,3761,1362,0,8,18,79,61,1,8.25149149129488
2031,2001,8796,1362,0,1,-7,63,70,0,2.12824557585752
2032,2001,1063,1464,0,-7,-25,59,84,0,-3.4049087538533502
2033,2001,4246,1464,0,-8,-23,43,66,0,-6.34989108963507
2034,2001,8591,1464,0,4,13,78,65,1,11.179871623690698
2035,2001,3936,1896,0,3,13,69,56,1,1.07089296877957
2036,2001,4165,1969,0,9,24,99,75,1,13.590323812974802
2037,2001,304,2356,0,-1,-10,72,82,0,-6.5578909159379
2038,2001,4957,2356,0,-2,-11,84,95,0,-8.259693475383349
2039,2001,5398,2356,0,-8,-13,81,94,0,-22.000342899333802
2040,2001,5495,2356,0,-15,-43,52,95,0,-36.0519171605798
2041,2001,9418,2356,0,-3,-13,63,76,0,-16.184185616607802
2042,2001,9679,2356,0,-5,-10,69,79,0,-16.9778987762172
2043,2001,304,2424,0,13,25,101,76,1,24.9971893819323
2044,2001,8762,2795,0,-8,21,75,54,1,-8.03196046015416
2045,2001,10240,2795,0,-11,-13,56,69,0,-13.8555227000139
2046,2001,1155,2962,0,1,-12,70,82,0,-0.611333404114895
2047,2001,5262,2962,0,8,16,81,65,1,9.914937921558911
2048,2001,4957,3114,0,11,3,83,80,1,19.7830524722146
2049,2001,426,3148,0,3,-2,61,63,0,5.47593062514658
2050,2001,3346,3148,0,-5,-19,57,76,0,-16.096578789681402
2051,2001,4957,3148,0,7,10,76,66,1,12.448198384033
2052,2001,5398,3182,0,-1,2,70,68,1,-2.83385764714468
2053,2001,4957,3216,0,8,19,79,60,1,19.223280866371898
2054,2001,10680,3216,0,5,-1,49,50,0,10.1166367288586
2055,2001,8455,3250,0,-1,4,66,62,1,-2.9173272815118
2056,2001,3868,3284,0,-1,-17,68,85,0,-4.7225935631875195
2057,2001,5262,3284,0,11,15,77,62,1,13.551229263705098
2058,2001,10070,3284,0,7,-1,85,86,0,7.63205582536919
2059,2001,3148,3346,0,5,19,76,57,1,16.0965787896846
2060,2001,3970,3346,0,13,-1,57,58,0,21.0727311799069
2061,2001,8678,3454,0,7,10,79,69,1,4.63612732180958
2062,2001,9418,3507,0,9,13,61,48,1,11.2404115750546
2063,2001,4280,3541,0,13,4,72,68,1,22.1937978885315
2064,2001,304,3761,0,-1,6,87,81,1,3.59582648451228
2065,2001,1362,3761,0,-8,-18,61,79,0,-8.25149149130254
2066,2001,4165,3761,0,-3,-16,64,80,0,-2.52219434271883
2067,2001,6524,3761,0,-15,-42,54,96,0,-33.4159181736943
2068,2001,4246,3834,0,-9,4,77,73,1,-9.1449513132216
2069,2001,3284,3868,0,1,17,85,68,1,4.72259356318481
2070,2001,6680,3868,0,9,-2,68,70,0,8.8930493318708
2071,2001,5330,3902,0,11,2,72,70,1,16.060054301341
2072,2001,1896,3936,0,-3,-13,56,69,0,-1.07089296878529
2073,2001,4280,3936,0,5,13,92,79,1,7.294967213992269
2074,2001,3346,3970,0,-13,1,58,57,1,-21.072731179907
2075,2001,1969,4165,0,-9,-24,75,99,0,-13.590323812974699
2076,2001,3761,4165,0,3,16,80,64,1,2.52219434271619
2077,2001,8678,4165,0,-1,-29,58,87,0,-8.14223018548141
2078,2001,1464,4246,0,8,23,66,43,1,6.34989108963822
2079,2001,3834,4246,0,9,-4,73,77,0,9.14495131322109
2080,2001,3541,4280,0,-13,-4,68,72,0,-22.193797888532
2081,2001,3936,4280,0,-5,-13,79,92,0,-7.29496721399409
2082,2001,9679,4280,0,-4,4,80,76,1,-5.7775915478987505
2083,2001,2356,4957,0,2,11,95,84,1,8.259693475387339
2084,2001,3114,4957,0,-11,-3,80,83,0,-19.7830524722179
2085,2001,3148,4957,0,-7,-10,66,76,0,-12.448198384033502
2086,2001,3216,4957,0,-8,-19,60,79,0,-19.2232808663748
2087,2001,8591,4957,0,2,-14,73,87,0,1.98615512250569
2088,2001,142,5262,0,-15,-34,35,69,0,-34.2024514562151
2089,2001,304,5262,0,-1,19,80,61,1,0.48061059223532604
2090,2001,2962,5262,0,-8,-16,65,81,0,-9.91493792155707
2091,2001,3284,5262,0,-11,-15,62,77,0,-13.5512292637045
2092,2001,8762,5262,0,-10,-7,62,69,0,-10.8627541943057
2093,2001,304,5330,0,1,10,66,56,1,10.1555479716785
2094,2001,3902,5330,0,-11,-2,70,72,0,-16.060054301339
2095,2001,6558,5330,0,-3,-3,56,59,0,-1.59126587850858
2096,2001,2356,5398,0,8,13,94,81,1,22.000342899340602
2097,2001,3182,5398,0,1,-2,68,70,0,2.8338576471437698
2098,2001,2356,5495,0,15,43,95,52,1,36.0519171605856
2099,2001,6948,6297,0,-5,8,82,74,1,-9.060599667358849
2100,2001,7149,6297,0,-13,-22,48,70,0,-23.367416954470897
2101,2001,3761,6524,0,15,42,96,54,1,33.4159181736892
2102,2001,10646,6524,0,0,-4,67,71,0,7.95412103300897
2103,2001,5330,6558,0,3,3,59,56,1,1.5912658785101297
2104,2001,10802,6558,0,-5,-12,71,83,0,-1.9308154642220101
2105,2001,9815,6645,0,-7,9,77,68,1,-6.047142913259011
2106,2001,3868,6680,0,-9,2,70,68,1,-8.89304933187151
2107,2001,9679,6714,0,5,15,69,54,1,4.12439905482693
2108,2001,6297,6948,0,5,-8,74,82,0,9.06059966735555
2109,2001,7183,6948,0,-3,-10,59,69,0,2.5692306125671096
2110,2001,8762,6948,0,-4,12,84,72,1,2.86846789801256
2111,2001,6297,7149,0,13,22,70,48,1,23.367416954468002
2112,2001,6948,7183,0,3,10,69,59,1,-2.5692306125677997
2113,2001,780,8285,0,11,3,68,65,1,16.2035736667967
2114,2001,3250,8455,0,1,-4,62,66,0,2.91732728150986
2115,2001,8591,8455,0,8,7,90,83,1,14.0279415801506
2116,2001,1464,8591,0,-4,-13,65,78,0,-11.179871623690099
2117,2001,4957,8591,0,-2,14,87,73,1,-1.98615512250929
2118,2001,8455,8591,0,-8,-7,83,90,0,-14.0279415801512
2119,2001,9577,8591,0,-15,-29,60,89,0,-31.1697650735075
2120,2001,3454,8678,0,-7,-10,69,79,0,-4.63612732181007
2121,2001,4165,8678,0,1,29,87,58,1,8.14223018548199
2122,2001,2795,8762,0,8,-21,54,75,0,8.03196046015742
2123,2001,5262,8762,0,10,7,69,62,1,10.8627541943067
2124,2001,6948,8762,0,4,-12,72,84,0,-2.86846789801341
2125,2001,8898,8762,0,5,-14,65,79,0,0.221898732731145
2126,2001,1362,8796,0,-1,7,70,63,1,-2.12824557585899
2127,2001,8762,8898,0,-5,14,79,65,1,-0.221898732733077
2128,2001,2356,9418,0,3,13,76,63,1,16.184185616612698
2129,2001,3507,9418,0,-9,-13,48,61,0,-11.2404115750559
2130,2001,9815,9418,0,-8,-25,50,75,0,-6.2800787424421705
2131,2001,8591,9577,0,15,29,89,60,1,31.1697650735058
2132,2001,780,9679,0,3,-3,71,74,0,3.2031245005751097
2133,2001,2356,9679,0,5,10,79,69,1,16.977898776223398
2134,2001,4280,9679,0,4,-4,76,80,0,5.7775915478985
2135,2001,6714,9679,0,-5,-15,54,69,0,-4.12439905482469
2136,2001,6645,9815,0,7,-9,68,77,0,6.04714291326065
2137,2001,9418,9815,0,8,25,75,50,1,6.2800787424411
2138,2001,3284,10070,0,-7,1,86,85,1,-7.63205582537019
2139,2001,2795,10240,0,11,13,69,56,1,13.8555227000177
2140,2001,1029,10348,0,-3,16,79,63,1,-9.93197557923137
2141,2001,6524,10646,0,0,4,71,67,1,-7.95412103301126
2142,2001,3216,10680,0,-5,1,50,49,1,-10.116636728859401
2143,2001,6558,10802,0,5,12,83,71,1,1.93081546422204
